game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2025-01-18,202501180MIN,CLE,https://www.basketball-reference.com/boxscores/202501180MIN.html,95.0,0.549,7.2,28.3,0.25,130.6
2025-01-18,202501180MIN,MIN,https://www.basketball-reference.com/boxscores/202501180MIN.html,95.0,0.561,7.5,20.9,0.178,123.2
