game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2024-01-10,202401100CHI,HOU,https://www.basketball-reference.com/boxscores/202401100CHI.html,24,30,29,29,7,119
2024-01-10,202401100CHI,CHI,https://www.basketball-reference.com/boxscores/202401100CHI.html,28,34,32,18,12,124
