game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-01-10,202401100LAC,TOR,RJ Barrett,https://www.basketball-reference.com/boxscores/202401100LAC.html,36.6,10,16,.625,4,6,.667,0,0,1,4,5,4,0,0,4,4,24,15.9,0,
2024-01-10,202401100LAC,TOR,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202401100LAC.html,36.47,7,16,.438,2,4,.500,9,9,0,4,4,6,1,0,1,1,25,21.6,-5,1.000
2024-01-10,202401100LAC,TOR,Scottie Barnes,https://www.basketball-reference.com/boxscores/202401100LAC.html,34.48,5,10,.500,1,5,.200,1,3,0,7,7,6,0,2,2,1,12,11.5,-9,.333
2024-01-10,202401100LAC,TOR,Dennis Schröder,https://www.basketball-reference.com/boxscores/202401100LAC.html,33.5,8,13,.615,1,5,.200,5,5,0,1,1,4,0,0,2,1,22,16.8,-1,1.000
2024-01-10,202401100LAC,TOR,Thaddeus Young,https://www.basketball-reference.com/boxscores/202401100LAC.html,23.42,4,5,.800,0,1,.000,0,0,2,2,4,3,2,0,2,1,8,9.8,-2,
2024-01-10,202401100LAC,TOR,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202401100LAC.html,24.17,5,9,.556,2,4,.500,0,0,1,2,3,2,0,0,0,1,12,10.0,-9,
2024-01-10,202401100LAC,TOR,Jontay Porter,https://www.basketball-reference.com/boxscores/202401100LAC.html,18.33,4,8,.500,1,3,.333,0,0,3,4,7,4,0,0,3,4,9,6.5,+2,
2024-01-10,202401100LAC,TOR,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202401100LAC.html,13.22,1,2,.500,0,0,,0,0,0,3,3,1,1,0,0,2,2,2.8,0,
2024-01-10,202401100LAC,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202401100LAC.html,11.35,1,3,.333,0,1,.000,1,1,0,1,1,0,0,0,0,0,3,1.6,-10,1.000
2024-01-10,202401100LAC,TOR,Garrett Temple,https://www.basketball-reference.com/boxscores/202401100LAC.html,8.47,1,2,.500,1,1,1.000,0,0,0,2,2,1,0,0,0,2,3,2.5,+4,
2024-01-10,202401100LAC,LAC,Paul George,https://www.basketball-reference.com/boxscores/202401100LAC.html,38.27,12,22,.545,5,9,.556,0,0,0,7,7,6,2,1,0,4,29,25.8,+15,
2024-01-10,202401100LAC,LAC,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202401100LAC.html,37.75,10,18,.556,2,4,.500,7,7,2,1,3,7,1,2,0,3,29,28.2,-5,1.000
2024-01-10,202401100LAC,LAC,James Harden,https://www.basketball-reference.com/boxscores/202401100LAC.html,33.67,5,13,.385,2,7,.286,2,2,0,5,5,11,1,0,3,4,14,12.5,+8,1.000
2024-01-10,202401100LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202401100LAC.html,31.17,6,8,.750,0,0,,0,0,5,6,11,3,0,1,2,2,12,14.1,+1,
2024-01-10,202401100LAC,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202401100LAC.html,23.68,5,5,1.000,3,3,1.000,0,0,2,0,2,1,0,0,1,1,13,12.2,+6,
2024-01-10,202401100LAC,LAC,Norman Powell,https://www.basketball-reference.com/boxscores/202401100LAC.html,27.37,4,11,.364,3,8,.375,2,2,0,3,3,1,0,0,0,1,13,8.1,+2,1.000
2024-01-10,202401100LAC,LAC,Amir Coffey,https://www.basketball-reference.com/boxscores/202401100LAC.html,17.87,3,5,.600,0,2,.000,0,0,0,1,1,1,1,0,0,1,6,5.3,+3,
2024-01-10,202401100LAC,LAC,Daniel Theis,https://www.basketball-reference.com/boxscores/202401100LAC.html,15.9,1,2,.500,0,0,,2,2,2,2,4,1,1,1,1,1,4,6.0,+2,1.000
2024-01-10,202401100LAC,LAC,Russell Westbrook,https://www.basketball-reference.com/boxscores/202401100LAC.html,14.33,3,9,.333,0,1,.000,0,0,0,0,0,3,0,0,0,0,6,3.0,-2,
