game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-11-08,202411080CHO,IND,https://www.basketball-reference.com/boxscores/202411080CHO.html,26,18,22,17,83
2024-11-08,202411080CHO,CHO,https://www.basketball-reference.com/boxscores/202411080CHO.html,29,15,30,29,103
