game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2020-01-16,202001160LAC,ORL,https://www.basketball-reference.com/boxscores/202001160LAC.html,101.3,0.467,8.3,10.9,0.098,93.7
2020-01-16,202001160LAC,LAC,https://www.basketball-reference.com/boxscores/202001160LAC.html,101.3,0.568,8.8,21.7,0.147,120.4
