game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-03-11,202103110SAC,HOU,https://www.basketball-reference.com/boxscores/202103110SAC.html,33,18,30,24,105
2021-03-11,202103110SAC,SAC,https://www.basketball-reference.com/boxscores/202103110SAC.html,35,30,30,30,125
