game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2019-11-15,201911150CHO,DET,Andre Drummond,https://www.basketball-reference.com/boxscores/201911150CHO.html,38.15,8,16,.500,0,0,0,0,3,17,20,2,0,0,4,3,16,11.4,+2,,
2019-11-15,201911150CHO,DET,Luke Kennard,https://www.basketball-reference.com/boxscores/201911150CHO.html,37.48,2,5,.400,1,4,0,0,0,5,5,5,0,1,0,3,5,6.8,+18,.250,
2019-11-15,201911150CHO,DET,Blake Griffin,https://www.basketball-reference.com/boxscores/201911150CHO.html,29.63,6,19,.316,1,8,6,6,1,2,3,6,1,1,4,1,19,10.9,+3,.125,1.000
2019-11-15,201911150CHO,DET,Bruce Brown,https://www.basketball-reference.com/boxscores/201911150CHO.html,22.48,2,4,.500,1,2,0,0,0,1,1,7,1,1,1,3,5,7.7,-6,.500,
2019-11-15,201911150CHO,DET,Tony Snell,https://www.basketball-reference.com/boxscores/201911150CHO.html,8.6,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,+7,,
2019-11-15,201911150CHO,DET,Langston Galloway,https://www.basketball-reference.com/boxscores/201911150CHO.html,37.57,11,16,.688,7,11,3,3,1,1,2,1,0,0,0,1,32,26.5,-14,.636,1.000
2019-11-15,201911150CHO,DET,Derrick Rose,https://www.basketball-reference.com/boxscores/201911150CHO.html,26.03,6,7,.857,2,2,2,2,0,2,2,3,0,0,6,2,16,9.4,-3,1.000,1.000
2019-11-15,201911150CHO,DET,Markieff Morris,https://www.basketball-reference.com/boxscores/201911150CHO.html,18.37,3,9,.333,2,5,0,0,2,5,7,1,1,0,3,2,8,3.7,-6,.400,
2019-11-15,201911150CHO,DET,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/201911150CHO.html,11.83,0,2,.000,0,2,0,0,0,0,0,0,0,0,0,1,0,-1.8,-11,.000,
2019-11-15,201911150CHO,DET,Christian Wood,https://www.basketball-reference.com/boxscores/201911150CHO.html,6.38,2,3,.667,1,1,0,0,0,1,1,0,0,0,1,1,5,2.6,-7,1.000,
2019-11-15,201911150CHO,DET,Thon Maker,https://www.basketball-reference.com/boxscores/201911150CHO.html,3.47,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+2,,
2019-11-15,201911150CHO,CHO,Devonte' Graham,https://www.basketball-reference.com/boxscores/201911150CHO.html,38.45,8,23,.348,2,12,0,0,3,2,5,10,0,0,1,2,18,13.0,+8,.167,
2019-11-15,201911150CHO,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/201911150CHO.html,32.67,8,18,.444,2,6,1,1,1,4,5,2,3,0,1,1,19,14.5,-15,.333,1.000
2019-11-15,201911150CHO,CHO,Cody Zeller,https://www.basketball-reference.com/boxscores/201911150CHO.html,28.0,4,9,.444,1,1,1,1,4,3,7,1,1,0,1,4,10,8.1,+11,1.000,1.000
2019-11-15,201911150CHO,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/201911150CHO.html,24.65,3,6,.500,1,2,0,0,0,2,2,1,0,1,3,2,7,2.2,-18,.500,
2019-11-15,201911150CHO,CHO,P.J. Washington,https://www.basketball-reference.com/boxscores/201911150CHO.html,18.85,4,7,.571,3,3,0,0,0,5,5,1,1,1,1,1,11,10.2,-2,1.000,
2019-11-15,201911150CHO,CHO,Marvin Williams,https://www.basketball-reference.com/boxscores/201911150CHO.html,29.13,3,8,.375,2,5,0,0,1,3,4,0,2,0,1,1,8,5.8,+2,.400,
2019-11-15,201911150CHO,CHO,Cody Martin,https://www.basketball-reference.com/boxscores/201911150CHO.html,26.3,2,6,.333,0,2,3,6,3,3,6,5,3,0,0,1,7,11.5,+14,.000,.500
2019-11-15,201911150CHO,CHO,Malik Monk,https://www.basketball-reference.com/boxscores/201911150CHO.html,21.95,8,12,.667,2,4,1,2,0,4,4,1,0,0,2,2,19,12.5,+23,.500,.500
2019-11-15,201911150CHO,CHO,Bismack Biyombo,https://www.basketball-reference.com/boxscores/201911150CHO.html,20.0,3,7,.429,0,0,4,6,2,1,3,1,0,1,0,3,10,7.4,-8,,.667
