team,player,image_url,file_path
Los AngelesLakers,Deandre Ayton,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278129.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\deandre_ayton.png
Los AngelesLakers,Luka Doncic,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3945274.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\luka_doncic.png
Los AngelesLakers,Rui Hachimura,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066648.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\rui_hachimura.png
Los AngelesLakers,Jaxson Hayes,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397077.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\jaxson_hayes.png
Los AngelesLakers,Bronny James,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683774.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\bronny_james.png
Los AngelesLakers,LeBron James,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\lebron_james.png
Los AngelesLakers,Maxi Kleber,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2960236.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\maxi_kleber.png
Los AngelesLakers,Dalton Knecht,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4897943.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\dalton_knecht.png
Los AngelesLakers,Jake LaRavia,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592691.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\jake_laravia.png
Los AngelesLakers,Chris Manon,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4702972.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\chris_manon.png
Los AngelesLakers,Austin Reaves,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066457.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\austin_reaves.png
Los AngelesLakers,Marcus Smart,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2990992.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\marcus_smart.png
Los AngelesLakers,Nick Smith Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683686.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\nick_smith_jr.png
Los AngelesLakers,Adou Thiero,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5060631.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\adou_thiero.png
Los AngelesLakers,Drew Timme,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431695.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\drew_timme.png
Los AngelesLakers,Jarred Vanderbilt,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278077.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\jarred_vanderbilt.png
Los AngelesLakers,Gabe Vincent,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3137259.png&h=80&w=110&scale=crop,nba_rosters\los_angeleslakers\gabe_vincent.png
