Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3443,7371,0.467,1060,2993,0.354,2383,4378,0.544,1538,1853,0.83,1002,2725,3727,2232,537,458,1285,1523,9484
Team/G,,241.5,42.0,89.9,0.467,12.9,36.5,0.354,29.1,53.4,0.544,18.8,22.6,0.83,12.2,33.2,45.5,27.2,6.5,5.6,15.7,18.6,115.7
Lg Rank,,10,17,9,19.0,13,10,22.0,16,18,17.0,4,10,1.0,4,12,3,10,29,9,30,16,11
Year/Year,,0.0%,-1.2%,0.1%,-0.006,-3.1%,-3.4%,0.001,-0.3%,2.6%,-0.016,0.1%,-5.2%,0.044,3.5%,-2.5%,-0.9%,4.8%,7.4%,6.8%,2.1%,-9.3%,-1.2%
Opponent,82.0,19805,3654,7509,0.487,1213,3070,0.395,2441,4439,0.55,1364,1768,0.771,900,2564,3464,2442,704,528,1009,1577,9885
Opponent/G,,241.5,44.6,91.6,0.487,14.8,37.4,0.395,29.8,54.1,0.55,16.6,21.6,0.771,11.0,31.3,42.2,29.8,8.6,6.4,12.3,19.2,120.5
Lg Rank,,10,26,25,22.0,30,27,30.0,20,18,19.0,12,14,5.0,23,6,6,30,27,28,28,8,29
Year/Year,,0.0%,2.8%,-0.1%,0.014,18.6%,8.5%,0.034,-3.6%,-5.3%,0.009,-11.7%,-11.1%,-0.005,-2.1%,-3.0%,-2.8%,19.3%,10.2%,30.4%,-2.0%,-6.1%,2.1%
