Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Collin Sexton,25,SG,78,51,2075,8.8,18.0,0.487,2.2,5.6,0.394,6.6,12.4,0.53,0.549,5.5,6.4,0.859,1.2,2.3,3.6,6.6,1.1,0.3,2.9,2.7,25.3,
2,Keyonte George,20,PG,75,44,2023,5.7,14.5,0.391,2.6,7.8,0.334,3.1,6.7,0.459,0.482,3.4,4.0,0.848,0.3,3.5,3.8,5.9,0.6,0.1,3.3,1.6,17.3,
3,John Collins,26,PF,68,66,1901,7.5,14.1,0.532,1.6,4.4,0.371,5.9,9.7,0.605,0.59,2.8,3.5,0.795,3.0,7.9,10.9,1.5,0.8,1.2,1.9,3.6,19.4,
4,Lauri Markkanen,26,PF,55,55,1820,8.4,17.6,0.48,3.5,8.7,0.399,5.0,8.9,0.559,0.578,4.9,5.5,0.899,2.4,6.5,8.9,2.2,1.0,0.5,1.5,2.0,25.3,
5,Jordan Clarkson,31,SG,55,19,1682,7.2,17.5,0.413,1.9,6.6,0.294,5.3,10.9,0.485,0.469,3.8,4.3,0.881,1.0,3.0,4.0,5.9,0.7,0.1,3.1,1.7,20.2,
6,Walker Kessler,22,C,64,22,1493,5.5,8.4,0.654,0.1,0.5,0.211,5.4,8.0,0.68,0.66,1.4,2.2,0.602,4.0,7.6,11.6,1.4,0.7,3.7,1.6,3.2,12.5,
7,Kris Dunn,29,PG,66,32,1249,4.2,9.0,0.47,1.2,3.2,0.369,3.1,5.8,0.525,0.535,0.6,0.9,0.688,1.4,4.0,5.4,7.3,2.0,0.8,2.3,3.9,10.3,
8,Simone Fontecchio,28,SF,50,34,1160,5.0,11.1,0.45,2.8,7.2,0.391,2.2,3.9,0.56,0.577,1.0,1.2,0.8,1.6,3.8,5.5,2.3,0.9,0.6,1.6,2.5,13.8,
9,Kelly Olynyk,32,C,50,8,1019,5.1,9.1,0.562,1.3,3.0,0.429,3.9,6.1,0.626,0.632,2.8,3.4,0.842,2.2,6.7,9.0,7.7,1.3,0.4,2.9,4.7,14.3,
10,Talen Horton-Tucker,23,PG,51,11,1009,6.6,16.6,0.396,2.1,6.5,0.33,4.4,10.1,0.438,0.46,3.1,3.9,0.807,0.7,3.6,4.3,6.3,1.6,0.7,2.3,3.4,18.4,
11,Ochai Agbaji,23,SG,51,10,1003,3.8,8.9,0.426,1.7,5.1,0.331,2.1,3.8,0.551,0.52,0.5,0.7,0.75,1.3,3.3,4.5,1.7,1.0,1.0,1.2,2.4,9.8,
12,Taylor Hendricks,20,PF,40,23,856,4.5,10.1,0.45,2.2,5.9,0.379,2.3,4.2,0.55,0.56,1.0,1.2,0.793,1.9,5.8,7.8,1.3,1.2,1.3,1.1,3.2,12.3,
13,Brice Sensabaugh,20,SF,32,11,584,5.2,13.4,0.39,2.1,7.1,0.296,3.1,6.3,0.495,0.468,2.3,2.5,0.902,1.0,5.3,6.3,3.4,0.8,0.4,2.9,2.7,14.9,
14,Omer Yurtseven,25,C,48,12,545,6.5,12.2,0.538,0.3,1.6,0.208,6.2,10.6,0.588,0.552,1.3,1.8,0.679,4.8,9.0,13.7,1.9,0.5,1.2,2.4,3.4,14.7,
15,Luka Šamanić,24,PF,43,7,404,5.3,14.1,0.38,1.2,5.7,0.203,4.2,8.4,0.5,0.421,3.9,5.0,0.786,2.0,7.1,9.1,1.7,0.4,0.6,2.5,2.9,15.8,
16,Johnny Juzang,22,SG,20,5,372,4.9,10.6,0.464,3.1,7.5,0.416,1.8,3.2,0.576,0.609,1.0,1.4,0.714,0.7,2.8,3.5,2.2,0.4,0.2,1.3,2.8,13.9,
17,Micah Potter,25,PF,16,0,186,3.7,7.7,0.475,1.7,4.1,0.429,1.9,3.7,0.526,0.588,1.2,1.5,0.75,1.9,6.4,8.3,1.2,0.8,1.2,1.0,2.7,10.3,
18,Darius Bazley,23,PF,6,0,142,4.6,7.4,0.621,0.5,2.0,0.25,4.1,5.3,0.762,0.655,2.5,3.0,0.833,2.0,4.8,6.8,1.3,1.5,1.8,1.8,0.8,12.2,
19,Kira Lewis Jr.,22,PG,12,0,119,5.4,12.1,0.45,0.6,3.9,0.154,4.8,8.2,0.593,0.475,2.1,2.7,0.778,1.5,2.1,3.6,5.7,1.2,0.3,1.8,1.2,13.6,
20,Kenneth Lofton Jr.,21,PF,4,0,91,8.3,13.8,0.6,1.6,4.7,0.333,6.7,9.1,0.739,0.657,3.6,4.4,0.818,4.0,4.0,7.9,7.5,1.2,0.8,2.4,3.6,21.8,
21,Jason Preston,24,PG,7,0,71,3.0,9.6,0.316,0.0,1.5,0.0,3.0,8.1,0.375,0.316,0.0,0.0,,3.0,5.6,8.6,8.1,1.0,0.5,1.0,1.5,6.1,
