Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Paul George,30.0,SF,19,19,776,0.441,16.0,0.594,0.201,0.131,0.131,0.131,0.406,0.514,0.627,0.469,0.408,0.49,0.336,0.202,0.549,0.035,10,0.132,0.3,1,0,
2.0,Reggie Jackson,30.0,SG,19,17,622,0.484,18.0,0.437,0.143,0.155,0.063,0.075,0.563,0.582,0.694,0.487,0.625,0.526,0.408,0.25,0.81,0.016,4,0.225,0.313,1,0,
3.0,Marcus Morris,31.0,PF,19,18,604,0.43,18.2,0.52,0.08,0.115,0.16,0.165,0.48,0.481,0.438,0.652,0.469,0.394,0.375,0.32,0.944,0.0,0,0.323,0.258,0,0,
4.0,Nicolas Batum,32.0,SF,19,10,555,0.486,17.7,0.339,0.202,0.101,0.028,0.009,0.661,0.676,0.773,0.545,0.333,1.0,0.389,0.76,0.964,0.101,11,0.458,0.424,0,0,
5.0,Kawhi Leonard,29.0,SF,11,11,432,0.573,13.1,0.714,0.244,0.183,0.192,0.094,0.286,0.645,0.788,0.564,0.537,0.65,0.393,0.367,0.667,0.075,16,0.148,0.444,0,0,
6.0,Terance Mann,24.0,SG,19,6,378,0.519,12.3,0.644,0.356,0.154,0.077,0.058,0.356,0.567,0.757,0.5,0.0,0.333,0.432,0.395,1.0,0.048,4,0.649,0.417,0,0,
7.0,Patrick Beverley,32.0,PG,17,7,323,0.426,15.7,0.456,0.176,0.25,0.015,0.015,0.544,0.516,0.75,0.353,1.0,0.0,0.351,0.438,1.0,0.0,0,0.297,0.364,0,0,
8.0,Ivica Zubac,23.0,C,17,7,301,0.596,2.7,1.0,0.632,0.351,0.0,0.018,0.0,0.596,0.611,0.6,,0.0,,0.824,,0.509,23,,,0,0,
9.0,Rajon Rondo,34.0,PG,13,0,220,0.34,15.9,0.472,0.302,0.113,0.038,0.019,0.528,0.28,0.375,0.167,0.0,0.0,0.393,0.143,0.818,0.0,0,0.143,0.5,0,0,
10.0,Luke Kennard,24.0,SG,15,0,219,0.477,22.0,0.215,0.031,0.108,0.031,0.046,0.785,0.714,1.0,0.571,0.5,1.0,0.412,0.6,0.857,0.0,0,0.333,0.471,0,0,
11.0,DeMarcus Cousins,30.0,C,7,0,58,0.452,8.3,0.762,0.429,0.31,0.024,0.0,0.238,0.469,0.5,0.385,1.0,,0.4,0.667,1.0,0.048,2,0.2,0.0,0,0,
12.0,Serge Ibaka,31.0,C,2,0,18,0.5,11.1,0.667,0.5,0.167,0.0,0.0,0.333,0.75,0.667,1.0,,,0.0,0.667,,0.0,0,0.0,,0,0,
13.0,Amir Coffey,23.0,SG,10,0,16,0.75,13.3,0.75,0.0,0.25,0.5,0.0,0.25,0.667,,1.0,0.5,,1.0,0.5,1.0,0.0,0,0.0,,0,0,
14.0,Yogi Ferrell,27.0,PG,9,0,15,0.4,18.3,0.8,0.0,0.0,0.2,0.6,0.2,0.5,,,1.0,0.333,0.0,0.5,,0.0,0,0.0,,0,0,
15.0,Daniel Oturu,21.0,C,8,0,15,0.4,8.9,0.8,0.2,0.6,0.0,0.0,0.2,0.5,1.0,0.333,,,0.0,0.5,,0.0,0,0.0,,0,0,
16.0,Jay Scrubb,20.0,SG,6,0,8,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,19,19,4560,0.477,14.1,0.556,0.209,0.157,0.101,0.088,0.444,0.554,0.663,0.506,0.462,0.489,0.381,0.379,0.81,0.051,70,0.265,0.361,2,0,
