Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Paul George,30,19,19,776,11.0,24.9,0.441,3.4,10.1,0.336,7.6,14.8,0.514,0.509,8.7,10.3,0.844,1.1,11.1,12.2,6.8,1.3,0.7,4.5,3.9,34.1,113.0,114,
2,Reggie Jackson,30,19,17,622,10.1,21.0,0.484,4.8,11.8,0.408,5.3,9.1,0.582,0.599,3.0,3.4,0.878,0.6,4.4,5.0,5.4,1.5,0.2,2.3,4.1,28.1,122.0,118,
3,Marcus Morris,31,19,18,604,7.4,17.1,0.43,3.1,8.2,0.375,4.3,8.9,0.481,0.52,2.1,2.7,0.75,1.1,5.8,6.9,2.4,0.9,0.9,0.6,4.2,19.9,115.0,118,
4,Nicolas Batum,32,19,10,555,4.9,10.2,0.486,2.6,6.7,0.389,2.3,3.4,0.676,0.615,1.8,2.1,0.826,1.8,8.0,9.8,3.6,2.2,0.9,0.6,2.4,14.3,140.0,114,
5,Kawhi Leonard,29,11,11,432,14.6,25.5,0.573,2.9,7.3,0.393,11.7,18.2,0.645,0.629,7.9,9.0,0.88,2.6,7.5,10.2,5.7,2.8,1.1,2.9,3.5,40.0,133.0,113,
6,Terance Mann,24,19,6,378,7.4,14.2,0.519,2.2,5.1,0.432,5.2,9.2,0.567,0.596,2.7,3.8,0.714,2.3,4.8,7.1,1.9,1.4,0.7,0.5,5.6,19.7,131.0,118,
7,Patrick Beverley,32,17,7,323,4.6,10.9,0.426,2.1,5.9,0.351,2.6,5.0,0.516,0.522,1.9,2.2,0.857,1.8,4.8,6.6,3.8,1.9,1.9,0.6,5.6,13.3,127.0,115,
8,Ivica Zubac,23,17,7,301,5.8,9.8,0.596,0.0,0.0,,5.8,9.8,0.596,0.596,6.7,8.4,0.796,7.4,9.6,17.0,1.2,0.3,2.1,2.7,5.7,18.4,135.0,115,
9,Rajon Rondo,34,13,0,220,4.2,12.5,0.34,2.6,6.6,0.393,1.6,5.9,0.28,0.443,1.9,2.8,0.667,0.9,7.1,8.0,11.8,1.2,0.7,3.3,4.2,12.9,109.0,117,
10,Luke Kennard,24,15,0,219,7.3,15.3,0.477,5.0,12.0,0.412,2.4,3.3,0.714,0.638,0.2,0.5,0.5,1.2,2.1,3.3,1.7,0.5,0.0,0.7,3.5,19.8,127.0,122,
11,DeMarcus Cousins,30,7,0,58,16.9,37.5,0.452,3.6,8.9,0.4,13.4,28.5,0.469,0.5,9.8,12.5,0.786,5.4,7.1,12.5,4.5,1.8,2.7,4.5,11.6,47.3,110.0,113,
12,Serge Ibaka,31,2,0,18,8.6,17.2,0.5,0.0,5.7,0.0,8.6,11.5,0.75,0.5,11.5,11.5,1.0,2.9,8.6,11.5,5.7,2.9,8.6,2.9,2.9,28.7,132.0,102,
13,Amir Coffey,23,10,0,16,9.7,12.9,0.75,3.2,3.2,1.0,6.5,9.7,0.667,0.875,0.0,3.2,0.0,0.0,6.5,6.5,3.2,3.2,0.0,3.2,0.0,22.6,121.0,114,
14,Yogi Ferrell,27,9,0,15,6.9,17.2,0.4,0.0,3.4,0.0,6.9,13.8,0.5,0.4,0.0,0.0,,0.0,10.3,10.3,10.3,0.0,0.0,0.0,0.0,13.8,110.0,119,
15,Daniel Oturu,21,8,0,15,6.9,17.2,0.4,0.0,3.4,0.0,6.9,13.8,0.5,0.4,3.4,6.9,0.5,6.9,6.9,13.8,0.0,0.0,3.4,0.0,6.9,17.2,108.0,116,
16,Jay Scrubb,20,6,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,,121,
