Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Paul George,30.0,19,19,776,165,374,0.441,51,152,0.336,114,222,0.514,0.509,130,154,0.844,17,166,183,102,19,10,67,59,511,0,
2.0,Reggie Jackson,30.0,19,17,622,122,252,0.484,58,142,0.408,64,110,0.582,0.599,36,41,0.878,7,53,60,65,18,3,28,49,338,0,
3.0,Marcus Morris,31.0,19,18,604,86,200,0.43,36,96,0.375,50,104,0.481,0.52,24,32,0.75,13,68,81,28,10,10,7,49,232,0,
4.0,Nicolas Batum,32.0,19,10,555,53,109,0.486,28,72,0.389,25,37,0.676,0.615,19,23,0.826,19,86,105,39,24,10,6,26,153,0,
5.0,Kawhi Leonard,29.0,11,11,432,122,213,0.573,24,61,0.393,98,152,0.645,0.629,66,75,0.88,22,63,85,48,23,9,24,29,334,0,
6.0,Terance Mann,24.0,19,6,378,54,104,0.519,16,37,0.432,38,67,0.567,0.596,20,28,0.714,17,35,52,14,10,5,4,41,144,0,
7.0,Patrick Beverley,32.0,17,7,323,29,68,0.426,13,37,0.351,16,31,0.516,0.522,12,14,0.857,11,30,41,24,12,12,4,35,83,0,
8.0,Ivica Zubac,23.0,17,7,301,34,57,0.596,0,0,,34,57,0.596,0.596,39,49,0.796,43,56,99,7,2,12,16,33,107,0,
9.0,Rajon Rondo,34.0,13,0,220,18,53,0.34,11,28,0.393,7,25,0.28,0.443,8,12,0.667,4,30,34,50,5,3,14,18,55,0,
10.0,Luke Kennard,24.0,15,0,219,31,65,0.477,21,51,0.412,10,14,0.714,0.638,1,2,0.5,5,9,14,7,2,0,3,15,84,0,
11.0,DeMarcus Cousins,30.0,7,0,58,19,42,0.452,4,10,0.4,15,32,0.469,0.5,11,14,0.786,6,8,14,5,2,3,5,13,53,0,
12.0,Serge Ibaka,31.0,2,0,18,3,6,0.5,0,2,0.0,3,4,0.75,0.5,4,4,1.0,1,3,4,2,1,3,1,1,10,0,
13.0,Amir Coffey,23.0,10,0,16,3,4,0.75,1,1,1.0,2,3,0.667,0.875,0,1,0.0,0,2,2,1,1,0,1,0,7,0,
14.0,Yogi Ferrell,27.0,9,0,15,2,5,0.4,0,1,0.0,2,4,0.5,0.4,0,0,,0,3,3,3,0,0,0,0,4,0,
15.0,Daniel Oturu,21.0,8,0,15,2,5,0.4,0,1,0.0,2,4,0.5,0.4,1,2,0.5,2,2,4,0,0,1,0,2,5,0,
16.0,Jay Scrubb,20.0,6,0,8,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0,
,Team Totals,,19,19,4560,743,1557,0.477,263,691,0.381,480,866,0.554,0.562,371,451,0.823,167,615,782,395,129,81,180,370,2120,0,
