Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Nicolas Batum,32.0,SF,19,10,555,0.486,0.676,0.389,0.615,0.826,0.642,0.211,0.661,104.0,127.0,106.0,114.0,106.0,112.0,85.0,169.0,
2.0,Patrick Beverley,32.0,PG,17,7,323,0.426,0.516,0.351,0.522,0.857,0.56,0.206,0.544,91.0,97.0,96.0,97.0,110.0,98.0,83.0,139.0,
3.0,Amir Coffey,23.0,SG,10,0,16,0.75,0.667,1.0,0.875,0.0,0.788,0.25,0.25,161.0,126.0,273.0,163.0,0.0,138.0,101.0,64.0,
4.0,DeMarcus Cousins,30.0,C,7,0,58,0.452,0.469,0.4,0.5,0.786,0.55,0.333,0.238,97.0,88.0,109.0,93.0,101.0,96.0,135.0,61.0,
5.0,Yogi Ferrell,27.0,PG,9,0,15,0.4,0.5,0.0,0.4,,0.4,0.0,0.2,86.0,94.0,0.0,74.0,,70.0,0.0,51.0,
6.0,Paul George,30.0,SF,19,19,776,0.441,0.514,0.336,0.509,0.844,0.578,0.412,0.406,95.0,97.0,92.0,95.0,109.0,101.0,167.0,104.0,
7.0,Serge Ibaka,31.0,C,2,0,18,0.5,0.75,0.0,0.5,1.0,0.644,0.667,0.333,107.0,141.0,0.0,93.0,129.0,113.0,270.0,85.0,
8.0,Reggie Jackson,30.0,SG,19,17,622,0.484,0.582,0.408,0.599,0.878,0.626,0.163,0.563,104.0,110.0,111.0,111.0,113.0,109.0,66.0,144.0,
9.0,Luke Kennard,24.0,SG,15,0,219,0.477,0.714,0.412,0.638,0.5,0.638,0.031,0.785,102.0,135.0,112.0,119.0,64.0,111.0,12.0,200.0,
10.0,Kawhi Leonard,29.0,SF,11,11,432,0.573,0.645,0.393,0.629,0.88,0.679,0.352,0.286,123.0,122.0,107.0,117.0,113.0,119.0,143.0,73.0,
11.0,Terance Mann,24.0,SG,19,6,378,0.519,0.567,0.432,0.596,0.714,0.619,0.269,0.356,111.0,107.0,118.0,111.0,92.0,108.0,109.0,91.0,
12.0,Marcus Morris,31.0,PF,19,18,604,0.43,0.481,0.375,0.52,0.75,0.542,0.16,0.48,92.0,91.0,102.0,97.0,96.0,95.0,65.0,123.0,
13.0,Daniel Oturu,21.0,C,8,0,15,0.4,0.5,0.0,0.4,0.5,0.425,0.4,0.2,86.0,94.0,0.0,74.0,64.0,74.0,162.0,51.0,
14.0,Rajon Rondo,34.0,PG,13,0,220,0.34,0.28,0.393,0.443,0.667,0.472,0.226,0.528,73.0,53.0,107.0,82.0,86.0,83.0,92.0,135.0,
15.0,Jay Scrubb,20.0,SG,6,0,8,,,,,,,,,,,,,,,,,
16.0,Ivica Zubac,23.0,C,17,7,301,0.596,0.596,,0.596,0.796,0.681,0.86,0.0,128.0,112.0,,111.0,102.0,119.0,348.0,0.0,
,Team Totals,,,19,19,4560,0.477,0.554,0.381,0.562,0.823,0.604,0.29,0.444,102.0,105.0,104.0,104.0,106.0,106.0,117.0,113.0,
