unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Ryan Rollins,31:46,10,15,.667,4,6,.667,1,2,.500,2,3,5,6,1,0,2,3,25,22.4,-5,True,,MIL,CHO,CHO,MIL,False,True,96af34d5e80c38bf8f8102c3024a9f9c301e1497,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Kyle Kuzma,29:44,3,12,.250,0,2,.000,2,4,.500,1,2,3,4,1,1,1,2,8,4.0,-12,True,,MIL,CHO,CHO,MIL,False,True,e29e03e68c89afc7f2b9e21d11a0b8dfb0865f21,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Gary Trent Jr.,29:17,1,5,.200,0,2,.000,0,0,,0,0,0,4,1,0,1,1,2,1.3,-25,True,,MIL,CHO,CHO,MIL,False,True,a0eceabe638c05b4ee363df3ce4480c13b876f14,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Myles Turner,28:51,7,14,.500,3,8,.375,4,5,.800,2,1,3,2,2,2,1,3,21,17.9,-11,True,,MIL,CHO,CHO,MIL,False,True,3324348912bebfc87925bc1bc7ad8a2f09b3bdf9,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
A.J. Green,26:51,1,4,.250,1,3,.333,0,0,,0,3,3,2,0,0,0,2,3,2.1,-9,True,,MIL,CHO,CHO,MIL,False,True,0d0f75af97dbd558c365aad20f088711bdf51df3,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIL,CHO,CHO,MIL,False,True,9ca9833a3a26bc3b53390b0f32f7a907b4bc61e4,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Bobby Portis,23:11,7,12,.583,0,1,.000,0,0,,3,5,8,1,0,0,2,3,14,9.5,-6,True,,MIL,CHO,CHO,MIL,False,True,21e078145740cc6e326a3f9ec54478b4cef9f65e,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Jericho Sims,17:59,1,2,.500,0,0,,0,0,,2,5,7,2,0,0,1,1,2,3.9,-8,True,,MIL,CHO,CHO,MIL,False,True,18c36758fd166e45737cc6dedadcbdcfa0e2002f,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Cole Anthony,15:00,2,12,.167,0,2,.000,0,0,,0,2,2,3,0,0,0,2,4,-1.7,-18,True,,MIL,CHO,CHO,MIL,False,True,ef941044e0d78589ac096763f59e82cbee97f825,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Amir Coffey,11:38,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,-7,True,,MIL,CHO,CHO,MIL,False,True,0e17a66b5208be970c7877e4690147ef7b241f2d,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
Mark Sears,5:52,2,3,.667,2,3,.667,1,2,.500,0,0,0,1,0,0,1,1,7,4.6,+7,True,,MIL,CHO,CHO,MIL,False,True,44a8aa5c9ed0f19e001530d655d80e7276acbf82,202511120CHO,"Milwaukee Bucks at Charlotte Hornets Box Score, November 12, 2025",2025-12-31T08:27:31.892315,box-MIL-game-basic
