Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Greg Brown III,22.0,PF,6,0,40,0.455,0.5,0.333,0.5,0.444,0.501,0.818,0.273,96,92,91.0,91,57.0,86,335,69,-1.0,-2.4,
2.0,Seth Curry,33.0,SG,36,3,457,0.372,0.385,0.363,0.472,0.895,0.502,0.131,0.552,79,71,99.0,86,114.0,87,54,140,-21.5,-23.9,
3.0,Dexter Dennis,24.0,SG,4,0,30,0.526,0.818,0.125,0.553,0.333,0.541,0.158,0.421,111,150,34.0,101,43.0,93,65,107,0.2,-1.6,
4.0,Luka Dončić,24.0,PG,70,70,2624,0.487,0.573,0.382,0.573,0.786,0.617,0.368,0.45,103,105,104.0,105,100.0,106,151,114,86.2,143.4,"MVP-3,CPOY-6,AS,NBA1"
5.0,Dante Exum,28.0,PG,55,17,1088,0.533,0.557,0.491,0.621,0.779,0.645,0.225,0.358,112,102,134.0,114,99.0,111,92,91,44.9,43.0,
6.0,Alex Fudge,20.0,SF,2,0,26,0.556,0.667,0.333,0.611,,0.611,0.0,0.333,117,122,91.0,112,,105,0,84,1.2,0.6,
7.0,Daniel Gafford,25.0,PF,29,21,623,0.78,0.78,,0.78,0.607,0.769,0.301,0.0,164,143,,143,77.0,133,123,0,86.7,79.7,
8.0,Josh Green,23.0,SG,57,33,1505,0.479,0.572,0.385,0.575,0.684,0.588,0.152,0.5,101,105,105.0,105,87.0,101,62,127,21.2,6.1,
9.0,Tim Hardaway Jr.,31.0,SF,79,12,2120,0.402,0.478,0.353,0.51,0.852,0.542,0.173,0.612,85,88,97.0,93,109.0,93,71,155,-71.8,-79.4,6MOY-9
10.0,Jaden Hardy,21.0,SG,73,7,989,0.407,0.447,0.362,0.492,0.776,0.517,0.159,0.468,86,82,99.0,90,99.0,89,65,118,-52.6,-64.4,
11.0,Richaun Holmes,30.0,C,23,2,237,0.559,0.559,,0.559,0.571,0.572,0.356,0.0,118,103,,102,73.0,99,146,0,1.5,-1.2,
12.0,Kyrie Irving,31.0,SG,58,58,2030,0.497,0.548,0.411,0.573,0.905,0.608,0.186,0.372,105,100,112.0,105,115.0,105,76,94,60.7,67.9,CPOY-7
13.0,Derrick Jones Jr.,26.0,SF,76,66,1783,0.483,0.613,0.343,0.566,0.713,0.592,0.275,0.483,102,112,94.0,103,91.0,102,112,122,18.9,13.4,
14.0,Maxi Kleber,32.0,C,43,7,871,0.432,0.574,0.348,0.541,0.702,0.573,0.322,0.63,91,105,95.0,99,90.0,99,132,160,-1.6,-2.3,
15.0,A.J. Lawson,23.0,SG,42,0,311,0.446,0.577,0.26,0.5,0.652,0.519,0.19,0.413,94,106,71.0,91,83.0,89,78,105,-11.3,-16.1,
16.0,Dereck Lively II,19.0,C,55,42,1294,0.747,0.752,0.0,0.747,0.506,0.728,0.274,0.007,157,138,0.0,137,65.0,126,112,2,118.5,98.3,ROY-6
17.0,Markieff Morris,34.0,PF,26,1,216,0.338,0.308,0.357,0.449,0.833,0.467,0.088,0.618,71,56,98.0,82,106.0,81,36,156,-13.3,-15.9,
18.0,Dwight Powell,32.0,C,63,9,836,0.679,0.689,0.333,0.684,0.708,0.716,0.84,0.028,143,126,91.0,125,90.0,124,344,7,29.1,39.6,
19.0,Olivier-Maxence Prosper,21.0,PF,40,1,336,0.385,0.458,0.289,0.447,0.683,0.496,0.394,0.433,81,84,79.0,82,87.0,85,161,110,-20.7,-20.6,
20.0,P.J. Washington,25.0,PF,29,28,935,0.421,0.556,0.314,0.508,0.627,0.522,0.169,0.56,89,102,86.0,93,80.0,90,69,142,-23.1,-37.3,
21.0,Brandon Williams,24.0,PG,17,0,113,0.37,0.436,0.2,0.398,0.647,0.439,0.315,0.278,78,80,55.0,73,83.0,76,129,70,-16.0,-17.3,
22.0,Grant Williams,25.0,PF,47,33,1242,0.413,0.486,0.376,0.538,0.745,0.56,0.174,0.662,87,89,103.0,98,95.0,97,71,168,-5.5,-13.8,
,Team Totals,,,82,82,19706,0.481,0.569,0.369,0.562,0.758,0.592,0.251,0.441,101,104,101.0,103,97.0,102,103,112,230.7,195.8,
