Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Luka Dončić,24.0,PG,22,22,900,0.446,0.536,0.322,0.514,0.765,0.556,0.304,0.419,94,98,88.0,94,98.0,96,124,106,
2.0,Dante Exum,28.0,PG,21,0,144,0.364,0.375,0.35,0.443,0.667,0.461,0.136,0.455,77,69,96.0,81,85.0,79,56,115,
3.0,Daniel Gafford,25.0,PF,22,22,445,0.634,0.634,,0.634,0.631,0.65,0.528,0.0,134,116,,116,80.0,112,216,0,
4.0,Josh Green,23.0,SG,22,0,399,0.424,0.5,0.39,0.559,0.737,0.584,0.224,0.694,89,92,107.0,102,94.0,101,91,176,
5.0,Tim Hardaway Jr.,31.0,SF,14,0,178,0.379,0.429,0.351,0.491,0.5,0.496,0.138,0.638,80,79,96.0,90,64.0,85,56,162,
6.0,Jaden Hardy,21.0,SG,19,0,129,0.426,0.439,0.407,0.507,0.733,0.536,0.221,0.397,90,81,111.0,93,94.0,92,90,101,
7.0,Kyrie Irving,31.0,SG,22,22,879,0.467,0.508,0.39,0.534,0.849,0.566,0.183,0.342,99,93,107.0,98,108.0,98,75,87,
8.0,Derrick Jones Jr.,26.0,SF,22,22,647,0.481,0.558,0.369,0.556,0.733,0.577,0.188,0.406,101,102,101.0,102,94.0,100,77,103,
9.0,Maxi Kleber,32.0,C,13,0,219,0.41,0.364,0.429,0.564,0.667,0.576,0.154,0.718,86,67,117.0,103,85.0,99,63,182,
10.0,A.J. Lawson,23.0,SG,10,0,30,0.444,0.667,0.333,0.556,0.5,0.557,0.222,0.667,94,122,91.0,102,64.0,96,91,169,
11.0,Dereck Lively II,19.0,C,21,0,462,0.674,0.67,1.0,0.679,0.59,0.677,0.642,0.011,142,123,273.0,124,75.0,117,263,3,
12.0,Markieff Morris,34.0,PF,1,0,12,0.2,0.0,0.333,0.3,,0.3,0.0,0.6,42,0,91.0,55,,52,0,152,
13.0,Dwight Powell,32.0,C,13,0,44,0.333,0.333,,0.333,0.667,0.532,2.0,0.0,70,61,,61,85.0,92,819,0,
14.0,Olivier-Maxence Prosper,21.0,PF,3,0,9,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,,0,,0,0,0,
15.0,P.J. Washington,25.0,PF,22,22,785,0.427,0.535,0.348,0.528,0.709,0.554,0.235,0.577,90,98,95.0,97,90.0,95,96,146,
,Team Totals,,,22,22,5282,0.468,0.54,0.36,0.54,0.719,0.569,0.273,0.398,99,99,98.0,99,92.0,98,112,101,
