Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Luka Dončić,24,22,22,900,13.0,29.1,0.446,3.9,12.2,0.322,9.1,16.9,0.536,0.514,6.8,8.8,0.765,0.9,11.1,12.0,10.3,2.4,0.5,5.2,3.2,36.7,112,108,
2,Kyrie Irving,31,22,22,879,11.0,23.5,0.467,3.1,8.0,0.39,7.9,15.5,0.508,0.534,3.7,4.3,0.849,1.3,3.5,4.8,6.7,1.4,0.4,3.0,3.7,28.8,116,115,
3,P.J. Washington,25,22,22,785,6.6,15.5,0.427,3.1,8.9,0.348,3.5,6.6,0.535,0.528,2.6,3.6,0.709,2.2,7.4,9.6,2.1,1.1,1.1,2.1,4.4,18.9,110,113,
4,Derrick Jones Jr.,26,22,22,647,6.2,12.9,0.481,1.9,5.2,0.369,4.3,7.6,0.558,0.556,1.8,2.4,0.733,2.7,3.5,6.1,2.2,0.9,1.7,1.4,4.3,16.1,119,115,
5,Dereck Lively II,19,21,0,462,7.2,10.7,0.674,0.1,0.1,1.0,7.1,10.6,0.67,0.679,4.1,6.9,0.59,6.4,11.1,17.6,3.0,1.0,2.3,2.4,5.4,18.6,134,109,
6,Daniel Gafford,25,22,22,445,9.1,14.4,0.634,0.0,0.0,,9.1,14.4,0.634,0.634,4.8,7.6,0.631,4.9,9.3,14.2,1.8,0.7,3.9,2.2,4.4,23.0,128,109,
7,Josh Green,23,22,0,399,4.7,11.1,0.424,3.0,7.7,0.39,1.7,3.4,0.5,0.559,1.8,2.5,0.737,2.7,4.6,7.3,3.0,2.2,0.4,0.9,3.8,14.2,128,113,
8,Maxi Kleber,32,13,0,219,3.8,9.3,0.41,2.8,6.6,0.429,0.9,2.6,0.364,0.564,0.9,1.4,0.667,0.9,5.0,5.9,3.1,0.7,0.9,1.2,4.7,11.4,119,115,
9,Tim Hardaway Jr.,31,14,0,178,6.4,16.9,0.379,3.8,10.8,0.351,2.6,6.1,0.429,0.491,1.2,2.3,0.5,0.6,6.7,7.3,1.5,1.5,0.3,0.6,2.9,17.8,106,113,
10,Dante Exum,28,21,0,144,5.8,15.9,0.364,2.5,7.2,0.35,3.2,8.7,0.375,0.443,1.4,2.2,0.667,1.1,5.1,6.1,4.3,1.1,0.4,1.8,3.2,15.5,101,115,
11,Jaden Hardy,21,19,0,129,11.7,27.4,0.426,4.4,10.9,0.407,7.3,16.5,0.439,0.507,4.4,6.0,0.733,0.8,5.2,6.0,6.8,1.2,0.0,2.8,5.2,32.2,112,115,
12,Dwight Powell,32,13,0,44,1.2,3.5,0.333,0.0,0.0,,1.2,3.5,0.333,0.333,4.7,7.1,0.667,3.5,10.6,14.2,3.5,1.2,0.0,3.5,10.6,7.1,100,112,
13,A.J. Lawson,23,10,0,30,6.9,15.6,0.444,3.5,10.4,0.333,3.5,5.2,0.667,0.556,1.7,3.5,0.5,1.7,3.5,5.2,0.0,0.0,1.7,0.0,1.7,19.1,120,117,
14,Markieff Morris,34,1,0,12,4.3,21.7,0.2,4.3,13.0,0.333,0.0,8.7,0.0,0.3,0.0,0.0,,0.0,17.3,17.3,0.0,0.0,0.0,4.3,4.3,13.0,54,110,
15,Olivier-Maxence Prosper,21,3,0,9,0.0,11.6,0.0,0.0,0.0,,0.0,11.6,0.0,0.0,0.0,0.0,,0.0,17.3,17.3,5.8,0.0,0.0,0.0,0.0,0.0,34,110,
