Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Luka Dončić,24.0,PG,22,22,900,22.5,0.556,0.419,0.304,2.1,24.2,13.2,35.3,2.4,0.9,13.6,33.4,1.3,1.5,2.8,0.149,5.1,2.4,7.6,2.2,
2.0,Kyrie Irving,31.0,SG,22,22,879,16.6,0.566,0.342,0.183,2.9,7.6,5.3,21.5,1.4,0.8,10.6,24.9,1.4,0.7,2.1,0.116,2.6,-0.2,2.4,1.0,
3.0,P.J. Washington,25.0,PF,22,22,785,11.3,0.554,0.577,0.235,4.9,16.2,10.6,5.8,1.1,2.1,11.0,16.8,0.4,0.9,1.3,0.081,-0.9,0.9,0.1,0.4,
4.0,Derrick Jones Jr.,26.0,SF,22,22,647,11.2,0.577,0.406,0.188,5.9,7.6,6.7,6.0,0.9,3.1,9.4,13.4,0.7,0.6,1.3,0.095,-0.5,0.9,0.4,0.4,
5.0,Dereck Lively II,19.0,C,21,0,462,19.3,0.677,0.011,0.642,14.3,24.4,19.3,8.7,1.0,4.2,14.7,14.1,1.2,0.7,1.9,0.2,1.3,1.9,3.2,0.6,
6.0,Daniel Gafford,25.0,PF,22,22,445,20.4,0.65,0.0,0.528,10.9,20.4,15.7,5.3,0.7,7.1,11.1,17.4,1.0,0.7,1.7,0.187,1.5,1.2,2.7,0.5,
7.0,Josh Green,23.0,SG,22,0,399,12.0,0.584,0.694,0.224,6.1,10.0,8.0,8.0,2.2,0.7,7.0,11.4,0.6,0.4,1.1,0.13,0.3,2.1,2.4,0.4,
8.0,Maxi Kleber,32.0,C,13,0,219,7.7,0.576,0.718,0.154,2.1,10.9,6.5,8.1,0.7,1.8,10.7,9.7,0.2,0.2,0.4,0.079,-1.8,1.5,-0.3,0.1,
9.0,Tim Hardaway Jr.,31.0,SF,14,0,178,9.1,0.496,0.638,0.138,1.3,14.7,8.0,4.1,1.5,0.5,3.1,16.2,0.0,0.2,0.2,0.056,-2.1,0.4,-1.7,0.0,
10.0,Dante Exum,28.0,PG,21,0,144,7.7,0.461,0.455,0.136,2.4,11.1,6.8,11.9,1.1,0.7,9.7,16.3,-0.1,0.1,0.1,0.024,-2.6,-0.5,-3.1,0.0,
11.0,Jaden Hardy,21.0,SG,19,0,129,16.1,0.536,0.397,0.221,1.8,11.5,6.7,22.5,1.2,0.0,8.6,28.8,0.1,0.1,0.3,0.095,1.0,0.0,1.0,0.1,
12.0,Dwight Powell,32.0,C,13,0,44,5.1,0.532,0.0,2.0,7.9,23.3,15.6,8.7,1.2,0.0,34.7,8.9,0.0,0.1,0.0,0.049,-7.0,1.0,-6.0,0.0,
13.0,A.J. Lawson,23.0,SG,10,0,30,11.1,0.557,0.667,0.222,3.9,7.6,5.7,0.0,0.0,3.2,0.0,15.0,0.0,0.0,0.1,0.087,0.3,-0.3,0.1,0.0,
14.0,Markieff Morris,34.0,PF,1,0,12,-4.2,0.3,0.6,0.0,0.0,37.9,19.1,0.0,0.0,0.0,16.7,22.7,-0.1,0.0,-0.1,-0.217,-11.6,-1.4,-12.9,0.0,
15.0,Olivier-Maxence Prosper,21.0,PF,3,0,9,-1.1,0.0,0.0,0.0,0.0,37.9,19.1,13.7,0.0,0.0,0.0,10.1,0.0,0.0,0.0,-0.121,-7.5,0.9,-6.6,0.0,
,Team Totals,,,22,22,5282,,0.569,0.398,0.273,,,,,,,,,7.0,6.2,13.2,0.12,1.1,1.1,2.2,5.7,
