Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Luka Dončić,24.0,PG,22,22,900,0.446,16.9,0.581,0.087,0.236,0.155,0.103,0.419,0.536,0.841,0.487,0.423,0.558,0.322,0.121,0.294,0.0,0,0.033,0.143,1,0,
2.0,Kyrie Irving,31.0,SG,22,22,879,0.467,14.4,0.658,0.126,0.269,0.209,0.055,0.342,0.508,0.68,0.439,0.458,0.636,0.39,0.271,0.453,0.003,1,0.125,0.353,0,0,
3.0,P.J. Washington,25.0,PF,22,22,785,0.427,16.1,0.423,0.184,0.201,0.038,0.0,0.577,0.535,0.721,0.404,0.333,,0.348,0.717,0.979,0.077,15,0.533,0.403,1,0,
4.0,Derrick Jones Jr.,26.0,SF,22,22,647,0.481,12.0,0.594,0.363,0.213,0.013,0.006,0.406,0.558,0.672,0.382,0.5,0.0,0.369,0.811,1.0,0.2,24,0.615,0.45,1,0,
5.0,Dereck Lively II,19.0,C,21,0,462,0.674,2.3,0.989,0.789,0.2,0.0,0.0,0.011,0.67,0.773,0.263,,,1.0,0.889,1.0,0.611,51,1.0,1.0,0,0,
6.0,Daniel Gafford,25.0,PF,22,22,445,0.634,2.7,1.0,0.74,0.22,0.024,0.016,0.0,0.634,0.725,0.407,0.333,0.0,,0.821,,0.415,46,,,0,0,
7.0,Josh Green,23.0,SG,22,0,399,0.424,17.9,0.306,0.165,0.106,0.024,0.012,0.694,0.5,0.714,0.222,0.5,0.0,0.39,0.538,1.0,0.059,2,0.695,0.366,0,0,
8.0,Maxi Kleber,32.0,C,13,0,219,0.41,20.9,0.282,0.077,0.179,0.0,0.026,0.718,0.364,0.333,0.429,,0.0,0.429,1.0,1.0,0.0,0,0.286,0.875,1,0,
9.0,Tim Hardaway Jr.,31.0,SF,14,0,178,0.379,19.5,0.362,0.069,0.103,0.103,0.086,0.638,0.429,0.75,0.5,0.5,0.0,0.351,0.889,0.769,0.0,0,0.324,0.333,0,0,
10.0,Dante Exum,28.0,PG,21,0,144,0.364,15.9,0.545,0.114,0.25,0.114,0.068,0.455,0.375,0.6,0.273,0.6,0.0,0.35,0.222,0.857,0.045,1,0.3,0.167,0,0,
11.0,Jaden Hardy,21.0,SG,19,0,129,0.426,14.3,0.603,0.191,0.235,0.103,0.074,0.397,0.439,0.615,0.313,0.429,0.4,0.407,0.278,1.0,0.044,1,0.296,0.375,0,0,
12.0,Dwight Powell,32.0,C,13,0,44,0.333,2.1,1.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,,,,,1.0,,0.333,1,,,0,0,
13.0,A.J. Lawson,23.0,SG,10,0,30,0.444,17.1,0.333,0.222,0.111,0.0,0.0,0.667,0.667,1.0,0.0,,,0.333,1.0,1.0,0.111,1,0.667,0.5,0,0,
14.0,Markieff Morris,34.0,PF,1,0,12,0.2,21.6,0.4,0.0,0.0,0.0,0.4,0.6,0.0,,,,0.0,0.333,,1.0,0.0,0,0.667,0.5,0,0,
15.0,Olivier-Maxence Prosper,21.0,PF,3,0,9,0.0,8.3,1.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0,,,0,0,
,Team Totals,,,22,22,5282,0.468,13.5,0.602,0.222,0.221,0.107,0.051,0.398,0.54,0.723,0.418,0.439,0.479,0.36,0.481,0.687,0.094,143,0.299,0.404,4,0,
