Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3088,7069,0.437,1082,3029,0.357,2006,4040,0.497,1473,1980,0.744,941,2841,3782,1793,570,399,1087,1672,8731
Team/G,,241.2,37.7,86.2,0.437,13.2,36.9,0.357,24.5,49.3,0.497,18.0,24.1,0.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,20.4,106.5
Lg Rank,,13,30,24,27.0,9,10,13.0,30,25,30.0,5,2,26.0,4,11,4,30,27,13,10,23,26
Year/Year,,-0.4%,-4.5%,-0.3%,-0.019,12.2%,23.0%,-0.034,-11.6%,-12.7%,0.006,9.5%,15.4%,-0.04,18.7%,-2.3%,2.2%,2.2%,-1.3%,-4.0%,2.4%,-0.3%,-0.5%
Opponent,82.0,19780,3154,7050,0.447,1038,3032,0.342,2116,4018,0.527,1395,1826,0.764,766,2812,3578,1982,572,379,1039,1671,8741
Opponent/G,,241.2,38.5,86.0,0.447,12.7,37.0,0.342,25.8,49.0,0.527,17.0,22.3,0.764,9.3,34.3,43.6,24.2,7.0,4.6,12.7,20.4,106.6
Lg Rank,,13,4,6,5.0,19,24,6.0,3,3,11.0,16,17,8.0,3,19,10,13,3,13,28,5,6
Year/Year,,-0.4%,1.4%,-0.3%,0.008,5.5%,3.8%,0.006,-0.4%,-3.2%,0.015,0.7%,0.3%,0.003,-3.2%,-0.4%,-1.0%,2.6%,6.4%,-14.9%,-0.6%,14.1%,1.8%
