Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Julius Randle,27,72,72,2544,10.1,24.5,0.411,2.4,7.7,0.308,7.7,16.8,0.458,0.459,6.0,7.9,0.756,2.5,11.6,14.1,7.3,1.0,0.8,4.8,4.0,28.5,102.0,109,
2,RJ Barrett,21,70,70,2417,10.1,24.7,0.408,2.9,8.4,0.342,7.2,16.4,0.442,0.466,6.0,8.4,0.714,1.4,7.1,8.4,4.3,0.9,0.3,3.1,2.9,29.0,103.0,113,
3,Evan Fournier,29,80,80,2358,8.5,20.5,0.417,5.1,13.1,0.389,3.4,7.3,0.465,0.541,1.7,2.4,0.708,0.7,3.7,4.5,3.6,1.7,0.4,2.2,3.8,23.9,109.0,113,
4,Alec Burks,30,81,44,2318,6.2,15.7,0.391,3.4,8.4,0.404,2.8,7.3,0.378,0.499,4.7,5.7,0.822,1.0,7.6,8.6,5.2,1.8,0.6,2.0,4.6,20.4,117.0,110,
5,Mitchell Robinson,23,72,62,1848,7.1,9.3,0.761,0.0,0.0,,7.1,9.3,0.761,0.761,2.4,4.9,0.486,8.0,8.7,16.7,1.0,1.6,3.6,1.6,5.3,16.5,143.0,106,
6,Immanuel Quickley,22,78,3,1802,7.9,20.1,0.392,3.8,11.0,0.346,4.1,9.1,0.448,0.487,4.9,5.6,0.881,0.9,6.0,6.9,7.6,1.5,0.1,2.7,4.6,24.5,114.0,112,6MOY-10
7,Obi Toppin,23,72,10,1230,10.2,19.2,0.531,2.1,6.9,0.308,8.1,12.4,0.655,0.586,3.8,5.0,0.758,2.8,8.1,10.9,3.1,1.0,1.3,2.3,4.1,26.4,120.0,111,
8,Kemba Walker,31,37,37,948,7.9,19.5,0.403,3.9,10.5,0.367,4.0,9.0,0.444,0.501,3.2,3.7,0.845,0.7,5.1,5.9,6.9,1.4,0.4,2.5,2.0,22.7,112.0,113,
9,Taj Gibson,36,52,4,946,4.5,8.8,0.518,0.8,2.0,0.395,3.8,6.8,0.555,0.563,2.2,2.8,0.808,4.7,7.5,12.1,1.7,1.2,2.1,1.4,7.2,12.1,127.0,110,
10,Quentin Grimes,21,46,6,786,6.0,15.0,0.404,4.6,12.0,0.381,1.5,2.9,0.5,0.557,0.8,1.2,0.684,1.5,4.5,6.0,2.8,2.0,0.7,1.8,4.6,17.5,111.0,111,
11,Derrick Rose,33,26,4,636,9.6,21.6,0.445,2.9,7.2,0.402,6.7,14.3,0.467,0.513,2.4,2.4,0.968,1.7,4.5,6.1,8.1,1.7,0.9,3.1,1.2,24.5,112.0,112,
12,Nerlens Noel,27,25,11,562,2.8,5.3,0.533,0.0,0.3,0.0,2.8,5.1,0.561,0.533,1.9,2.7,0.7,4.3,8.3,12.6,2.0,2.7,2.8,1.8,6.0,7.6,119.0,105,
13,Jericho Sims,23,41,5,555,3.5,4.9,0.722,0.0,0.0,,3.5,4.9,0.722,0.722,1.1,2.6,0.414,5.5,9.7,15.2,1.9,1.0,2.0,1.8,5.9,8.1,129.0,109,
14,Miles McBride,21,40,2,372,4.3,14.5,0.296,2.3,9.1,0.25,2.0,5.4,0.375,0.375,1.1,1.6,0.667,0.5,5.1,5.6,5.5,1.9,0.1,0.7,6.1,12.0,98.0,112,
15,Cam Reddish,22,15,0,215,6.3,15.1,0.415,1.9,7.2,0.258,4.4,7.9,0.559,0.477,6.7,7.4,0.906,1.2,3.7,4.9,2.3,2.8,0.9,3.0,3.5,21.2,109.0,110,
16,Kevin Knox,22,13,0,111,6.8,18.0,0.375,4.5,12.6,0.357,2.3,5.4,0.417,0.5,3.2,4.5,0.7,3.6,6.3,9.9,1.4,0.9,0.5,2.3,2.3,21.2,107.0,113,
17,Ryan Arcidiacono,27,10,0,76,3.9,7.9,0.5,2.6,5.9,0.444,1.3,2.0,0.667,0.667,0.0,0.0,,0.0,5.3,5.3,2.6,0.7,0.0,2.0,3.3,10.5,111.0,115,
18,Damyean Dotson,27,2,0,21,4.8,9.5,0.5,0.0,2.4,0.0,4.8,7.1,0.667,0.5,0.0,0.0,,0.0,4.8,4.8,2.4,0.0,0.0,0.0,0.0,9.5,113.0,117,
19,Wayne Selden,27,3,0,19,2.6,10.5,0.25,2.6,5.3,0.5,0.0,5.3,0.0,0.375,5.3,10.5,0.5,0.0,2.6,2.6,2.6,0.0,0.0,0.0,2.6,13.2,103.0,118,
20,Feron Hunt,22,2,0,8,0.0,12.5,0.0,0.0,0.0,,0.0,12.5,0.0,0.0,0.0,0.0,,6.3,0.0,6.3,6.3,6.3,0.0,6.3,6.3,0.0,41.0,105,
21,Danuel House Jr.,28,1,0,3,0.0,16.7,0.0,0.0,16.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,
22,Matt Mooney,25,1,0,2,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,63,
23,Tyler Hall,24,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,
