unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Derrick White,34:49,5,20,.250,3,12,.250,6,6,1.000,1,4,5,4,1,0,2,1,19,10.3,+15,True,,BOS,CLE,BOS,CLE,True,False,557d24030ab911143d1b3f0f9d9e53404cd45c81,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Josh Minott,32:55,4,9,.444,2,6,.333,1,2,.500,5,10,15,2,3,1,2,4,11,13.9,+8,True,,BOS,CLE,BOS,CLE,True,False,47d1937d4937238190714959be9ca9d628e90c82,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Jaylen Brown,31:50,12,20,.600,4,9,.444,2,2,1.000,0,5,5,4,1,1,2,4,30,23.2,+20,True,,BOS,CLE,BOS,CLE,True,False,b52330a56f189ed455ccbbf6e658743510ea4383,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Payton Pritchard,31:43,4,13,.308,1,8,.125,1,2,.500,0,3,3,10,2,0,1,2,10,10.2,+18,True,,BOS,CLE,BOS,CLE,True,False,dc64e0fd9a3d54c14fff44454d5d7d41fb5d707d,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Neemias Queta,25:39,3,5,.600,0,1,.000,4,6,.667,5,8,13,3,3,0,1,1,10,16.5,+25,True,,BOS,CLE,BOS,CLE,True,False,1ff53cfe58c3c76a79d6ff06e9aad558f6ee8be1,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,BOS,CLE,BOS,CLE,True,False,b11b5d09ae491c8cccbe8beffc15d85e1d40bf9c,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Anfernee Simons,26:22,4,9,.444,4,6,.667,2,2,1.000,0,0,0,2,0,0,1,1,14,9.3,+6,True,,BOS,CLE,BOS,CLE,True,False,6425e008bb0bf769f598d5c90f02e89cc19ac752,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Sam Hauser,21:12,7,13,.538,7,13,.538,0,0,,1,2,3,1,0,0,0,2,21,15.9,+4,True,,BOS,CLE,BOS,CLE,True,False,4a7013dea00d76834a7ef69349e4803850650a80,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Luka Garza,16:20,3,6,.500,0,2,.000,4,4,1.000,5,0,5,2,1,1,0,3,10,12.4,-1,True,,BOS,CLE,BOS,CLE,True,False,daa4047506754d7145feae7a4eee9a5e8d4556e5,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Baylor Scheierman,10:14,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0,1.6,+5,True,,BOS,CLE,BOS,CLE,True,False,5301eed6cb18d9f441e108b20c914ce5a31789c2,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Hugo González,3:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,True,,BOS,CLE,BOS,CLE,True,False,2998a4811f7a5838988786b791b380d250023b74,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Xavier Tillman Sr.,3:30,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1,True,,BOS,CLE,BOS,CLE,True,False,c5d3d8ddaedbaed9b137eed04c394be96f19250f,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Jordan Walsh,1:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3,True,,BOS,CLE,BOS,CLE,True,False,0cc29a494d8cf442b9dfa5a86b76c1a67cfeffd1,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Chris Boucher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,BOS,CLE,BOS,CLE,True,False,f1f786f760a50f209aac4aa249687b4625854259,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
Team Totals,240,42,95,.442,21,57,.368,20,24,.833,18,35,53,29,11,3,10,19,125,,,True,,BOS,CLE,BOS,CLE,True,False,559c7ba262023b143e6798d513f1f28ef8fca7ae,202510290BOS,"Cleveland Cavaliers at Boston Celtics Box Score, October 29, 2025",2026-01-20T13:47:16.186201,box-BOS-game-basic
