unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jalen Brunson,39:13,6,21,.286,1,8,.125,2,3,.667,0,2,2,11,1,0,3,2,15,7.8,-4,True,,NYK,BOS,BOS,NYK,False,True,f5c04b863b320fc459f630ed497343418c9fe6b4,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Josh Hart,36:15,7,11,.636,4,7,.571,1,1,1.000,2,5,7,4,1,0,2,3,19,17.6,-1,True,,NYK,BOS,BOS,NYK,False,True,091ce1258d9977780fcf13795209f640db638292,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Miles McBride,36:10,3,6,.500,3,5,.600,0,0,,0,3,3,6,0,0,1,2,9,9.3,+14,True,,NYK,BOS,BOS,NYK,False,True,7d6c18597a753288f85386a05a5b71dd1d4d059b,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Mikal Bridges,33:36,12,17,.706,8,12,.667,3,3,1.000,2,4,6,3,2,0,0,3,35,33.4,+6,True,,NYK,BOS,BOS,NYK,False,True,c3d210554b5d72dae41e5ff0f0b8155936019337,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Karl-Anthony Towns,33:14,12,19,.632,2,5,.400,3,3,1.000,2,5,7,2,0,1,4,2,29,20.7,+10,True,,NYK,BOS,BOS,NYK,False,True,e926d36490f7983c3523fbd3f9175564ef389f39,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,NYK,BOS,BOS,NYK,False,True,c0e9f072ea1fe1259770b40c0c463a6d85cd5c88,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Jordan Clarkson,22:46,1,5,.200,1,3,.333,1,1,1.000,0,0,0,0,0,1,0,1,4,1.2,-10,True,,NYK,BOS,BOS,NYK,False,True,437cca6d8f86b9acaf93b20ccffcd52e976a6b31,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Mitchell Robinson,15:57,0,0,,0,0,,1,4,.250,4,1,5,0,0,0,0,0,1,2.9,-14,True,,NYK,BOS,BOS,NYK,False,True,76217e07122de61b56711abd9dd7e294426e6683,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Tyler Kolek,14:46,2,4,.500,0,2,.000,0,0,,0,1,1,3,0,0,0,2,4,3.6,-23,True,,NYK,BOS,BOS,NYK,False,True,25b9f4b6f62de89c5eab608a200a26187ac254f4,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
Guerschon Yabusele,7:57,0,2,.000,0,2,.000,1,2,.500,0,2,2,0,1,0,0,0,1,0.8,-8,True,,NYK,BOS,BOS,NYK,False,True,2823b28c4127c51f9e514205db4aac3ea9a6d00b,202512020BOS,"New York Knicks at Boston Celtics Box Score, December 2, 2025",2025-12-31T08:49:38.634418,box-NYK-game-basic
