unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Landry Shamet,39:26,2,11,.182,1,7,.143,5,6,.833,0,3,3,4,0,1,0,2,10,6.3,+14,True,,NYK,MIA,MIA,NYK,False,True,2b0cd78cc4f3b7a25047317b0608234a5536ef66,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Mikal Bridges,39:13,9,14,.643,2,4,.500,3,5,.600,1,2,3,4,2,4,2,0,23,22.9,-8,True,,NYK,MIA,MIA,NYK,False,True,c3d210554b5d72dae41e5ff0f0b8155936019337,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Miles McBride,38:44,10,23,.435,5,12,.417,0,1,.000,0,4,4,0,0,0,1,2,25,11.9,+3,True,,NYK,MIA,MIA,NYK,False,True,7d6c18597a753288f85386a05a5b71dd1d4d059b,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Karl-Anthony Towns,32:37,7,19,.368,1,7,.143,7,7,1.000,4,11,15,2,0,1,4,5,22,13.7,+3,True,,NYK,MIA,MIA,NYK,False,True,e926d36490f7983c3523fbd3f9175564ef389f39,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Mitchell Robinson,18:29,2,3,.667,0,0,,1,2,.500,5,6,11,1,1,0,1,2,5,8.5,+4,True,,NYK,MIA,MIA,NYK,False,True,76217e07122de61b56711abd9dd7e294426e6683,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,NYK,MIA,MIA,NYK,False,True,c0e9f072ea1fe1259770b40c0c463a6d85cd5c88,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Josh Hart,34:05,6,11,.545,0,3,.000,2,3,.667,1,4,5,9,2,1,6,3,14,12.0,-11,True,,NYK,MIA,MIA,NYK,False,True,091ce1258d9977780fcf13795209f640db638292,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Jordan Clarkson,26:03,7,13,.538,0,3,.000,0,0,,0,3,3,3,1,0,1,4,14,9.1,-17,True,,NYK,MIA,MIA,NYK,False,True,437cca6d8f86b9acaf93b20ccffcd52e976a6b31,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Guerschon Yabusele,10:00,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.9,+1,True,,NYK,MIA,MIA,NYK,False,True,2823b28c4127c51f9e514205db4aac3ea9a6d00b,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
Mohamed Diawara,1:23,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,+1,True,,NYK,MIA,MIA,NYK,False,True,1455913d9b11b07ff14d6c0a1a0a6b2570ddb801,202511170MIA,"New York Knicks at Miami Heat Box Score, November 17, 2025",2025-12-31T08:34:29.559811,box-NYK-game-basic
