Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Russell Westbrook,34.0,PG,5,5,192,17.6,0.509,0.267,0.238,5.1,18.7,11.5,30.8,1.5,2.8,14.7,29.8,0.1,0.0,0.1,0.021,2.2,-0.1,2.1,0.2,
2.0,Norman Powell,29.0,SG,5,3,167,17.6,0.608,0.421,0.408,2.6,8.1,5.2,10.4,1.2,0.9,8.2,24.6,0.4,-0.1,0.3,0.093,2.0,-0.8,1.2,0.1,
3.0,Eric Gordon,34.0,SG,5,5,149,9.2,0.547,0.659,0.136,0.7,5.0,2.7,12.0,1.0,1.0,7.9,14.3,0.1,-0.1,0.1,0.019,-0.9,-0.4,-1.3,0.0,
4.0,Terance Mann,26.0,SG,5,0,133,13.2,0.717,0.576,0.273,5.7,8.4,7.0,11.7,1.5,0.6,19.6,14.5,0.2,0.0,0.2,0.07,0.8,0.7,1.5,0.1,
5.0,Ivica Zubac,25.0,C,5,5,130,14.1,0.621,0.0,0.533,13.4,30.5,21.4,3.2,1.1,0.6,22.9,15.5,0.1,0.0,0.1,0.041,-1.2,-1.0,-2.3,0.0,
6.0,Nicolas Batum,34.0,PF,5,3,92,7.9,0.579,0.895,0.0,1.2,13.4,6.9,8.5,1.1,1.7,9.5,9.6,0.1,0.0,0.1,0.028,-1.5,1.1,-0.4,0.0,
7.0,Mason Plumlee,32.0,C,5,0,91,26.6,0.925,0.0,0.875,19.2,24.5,21.7,14.2,1.1,1.7,11.9,11.6,0.6,0.0,0.6,0.303,5.3,2.3,7.6,0.2,
8.0,Bones Hyland,22.0,PG,5,0,82,8.0,0.444,0.455,0.227,1.3,4.5,2.8,7.3,2.4,0.9,7.6,26.9,-0.1,0.0,-0.1,-0.086,-4.7,-2.2,-6.8,-0.1,
9.0,Kawhi Leonard,31.0,SF,2,2,80,29.9,0.67,0.227,0.386,4.1,15.5,9.4,27.3,2.4,1.0,10.4,30.2,0.4,0.0,0.4,0.227,10.1,3.7,13.8,0.3,
10.0,Marcus Morris,33.0,PF,3,2,68,6.1,0.423,0.414,0.138,1.6,20.0,10.2,0.0,0.7,1.1,3.1,19.6,-0.1,0.0,-0.1,-0.072,-5.2,-2.3,-7.4,-0.1,
11.0,Robert Covington,32.0,PF,2,0,12,-1.9,0.0,0.667,0.0,0.0,20.6,9.7,19.6,0.0,6.3,0.0,10.5,0.0,0.0,0.0,-0.174,-9.0,1.4,-7.6,0.0,
12.0,Brandon Boston Jr.,21.0,SF,1,0,1,-50.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.0,0.0,0.0,0.0,-1.438,-40.9,-17.3,-58.2,0.0,
13.0,Amir Coffey,25.0,SF,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.048,-3.7,-1.8,-5.5,0.0,
14.0,Jason Preston,23.0,PG,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.048,-4.9,-2.8,-7.6,0.0,
,Team Totals,,,5,5,1199,,0.577,0.381,0.298,,,,,,,,,1.6,-0.2,1.5,0.058,0.7,0.0,0.7,0.8,
