Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Russell Westbrook,34,PG,5,5,192,8.1,19.7,0.41,1.9,5.2,0.357,6.2,14.4,0.429,0.457,4.1,4.7,0.88,1.7,5.4,7.1,6.9,1.1,1.3,3.7,2.8,22.1,
2,Norman Powell,29,SG,5,3,167,7.8,16.4,0.474,2.8,6.9,0.406,5.0,9.5,0.523,0.559,5.2,6.7,0.774,0.9,2.4,3.2,2.4,0.9,0.4,1.7,3.4,23.5,
3,Eric Gordon,34,SG,5,5,149,4.3,10.6,0.409,2.4,7.0,0.345,1.9,3.6,0.533,0.523,1.2,1.4,0.833,0.2,1.4,1.7,3.1,0.7,0.5,1.0,2.9,12.3,
4,Terance Mann,26,SG,5,0,133,5.1,8.9,0.576,2.4,5.1,0.474,2.7,3.8,0.714,0.712,1.6,2.4,0.667,1.9,2.4,4.3,3.0,1.1,0.3,2.4,4.6,14.3,
5,Ivica Zubac,25,C,5,5,130,4.7,8.3,0.567,0.0,0.0,,4.7,8.3,0.567,0.567,3.3,4.4,0.75,4.4,8.9,13.3,0.8,0.8,0.3,3.0,2.2,12.7,
6,Nicolas Batum,34,PF,5,3,92,3.1,7.4,0.421,2.3,6.7,0.353,0.8,0.8,1.0,0.579,0.0,0.0,,0.4,3.9,4.3,2.3,0.8,0.8,0.8,3.9,8.6,
7,Mason Plumlee,32,C,5,0,91,5.5,6.3,0.875,0.0,0.0,,5.5,6.3,0.875,0.875,5.1,5.5,0.929,6.3,7.1,13.5,3.6,0.8,0.8,1.2,5.9,16.2,
8,Bones Hyland,22,PG,5,0,82,6.6,19.3,0.341,2.2,8.8,0.25,4.4,10.5,0.417,0.398,3.5,4.4,0.8,0.4,1.3,1.8,1.8,1.8,0.4,1.8,4.0,18.9,
9,Kawhi Leonard,31,SF,2,2,80,10.8,19.8,0.545,2.7,4.5,0.6,8.1,15.3,0.529,0.614,6.8,7.7,0.882,1.4,4.5,5.9,5.4,1.8,0.5,2.7,2.3,31.1,
10,Marcus Morris,33,PF,3,2,68,5.3,15.4,0.345,1.1,6.4,0.167,4.2,9.0,0.471,0.379,2.1,2.1,1.0,0.5,5.8,6.4,0.0,0.5,0.5,0.5,3.2,13.8,
11,Robert Covington,32,PF,2,0,12,0.0,9.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,3.0,0.0,6.0,0.0,
12,Brandon Boston Jr.,21,SF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,
13,Amir Coffey,25,SF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,Jason Preston,23,PG,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
