Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Russell Westbrook,34.0,PG,5,5,192,74,26,0,0,0,-7.8,-0.4,15,4,7,1,14,2,88,5,6,
2.0,Norman Powell,29.0,SG,5,3,167,2,33,59,5,0,-5.8,6.5,4,3,6,0,13,0,28,4,9,
3.0,Eric Gordon,34.0,SG,5,5,149,9,81,11,0,0,-12.5,-12.9,2,1,7,0,2,0,31,0,2,
4.0,Terance Mann,26.0,SG,5,0,133,0,10,58,26,7,4.8,27.6,4,2,4,1,5,2,26,1,2,
5.0,Ivica Zubac,25.0,C,5,5,130,0,0,0,0,100,-17.6,-21.6,2,6,6,1,7,0,8,0,4,
6.0,Nicolas Batum,34.0,PF,5,3,92,0,0,0,99,1,-17.2,-15.5,2,0,3,0,0,0,15,0,1,
7.0,Mason Plumlee,32.0,C,5,0,91,0,0,0,0,100,7.1,23.5,2,0,9,1,8,0,23,4,1,
8.0,Bones Hyland,22.0,PG,5,0,82,100,0,0,0,0,9.7,26.1,2,1,5,1,5,0,9,0,5,
9.0,Kawhi Leonard,31.0,SF,2,2,80,0,0,49,46,5,-7.1,0.8,2,2,1,0,7,0,31,2,0,
10.0,Marcus Morris,33.0,PF,3,2,68,0,0,6,87,7,-26.4,-26.6,1,0,5,0,1,1,0,0,1,
11.0,Robert Covington,32.0,PF,2,0,12,0,0,31,70,0,-28.6,-21.8,0,0,2,0,0,0,5,0,0,
12.0,Brandon Boston Jr.,21.0,SF,1,0,1,0,0,0,100,0,-200.0,-192.7,0,0,0,0,0,0,0,0,0,
13.0,Amir Coffey,25.0,SF,1,0,1,0,0,0,0,100,-200.0,-192.7,0,0,0,0,0,0,0,0,0,
14.0,Jason Preston,23.0,PG,1,0,1,0,100,0,0,0,-200.0,-192.7,0,0,0,0,0,0,0,0,0,
,Team Totals,,,5,5,1199,20,20,20,20,20,-7.8,0.2,36,19,55,5,62,5,264,16,31,
