Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3370,7059,0.477,1041,2735,0.381,2329,4324,0.539,1533,1962,0.781,803,2742,3545,1959,580,364,1167,1598,9314
Team/G,,241.8,41.1,86.1,0.477,12.7,33.4,0.381,28.4,52.7,0.539,18.7,23.9,0.781,9.8,33.4,43.2,23.9,7.1,4.4,14.2,19.5,113.6
Lg Rank,,12,23,24,13.0,10,14,3.0,22,19,23.0,15,11,18.0,19,11,17,24,18,21,18,10,18
Year/Year,,0.3%,2.6%,-1.5%,0.019,-0.6%,-2.4%,0.007,4.1%,-1.0%,0.026,20.4%,22.2%,-0.011,7.5%,-4.1%,-1.7%,-0.5%,-4.6%,-10.3%,3.6%,4.6%,4.8%
Opponent,82.0,19830,3430,7243,0.474,1000,2738,0.365,2430,4505,0.539,1413,1832,0.771,838,2699,3537,2048,640,343,1065,1607,9273
Opponent/G,,241.8,41.8,88.3,0.474,12.2,33.4,0.365,29.6,54.9,0.539,17.2,22.3,0.771,10.2,32.9,43.1,25.0,7.8,4.2,13.0,19.6,113.1
Lg Rank,,12,16,15,16.0,12,14,19.0,16,17,11.0,6,7,7.0,13,14,13,11,23,10,24,20,12
Year/Year,,0.3%,2.6%,-2.5%,0.024,4.4%,-1.5%,0.021,1.9%,-3.2%,0.027,13.6%,14.1%,-0.003,-14.8%,-6.3%,-8.5%,3.7%,1.4%,1.2%,-4.3%,6.1%,4.3%
