unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Dyson Daniels,35:38,8,14,.571,0,2,.000,1,2,.500,1,10,11,10,4,0,1,0,17,23.7,+25,True,,ATL,DEN,DEN,ATL,False,True,e3401700281c55804bf52972fc94c0203cf26a8e,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Jalen Johnson,34:43,12,18,.667,5,6,.833,0,1,.000,0,9,9,6,1,1,2,1,29,27.0,+11,True,,ATL,DEN,DEN,ATL,False,True,256d890d01fc248120a550abc211b28d182c08ea,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Onyeka Okongwu,34:43,6,14,.429,3,7,.429,0,0,,1,4,5,5,2,1,2,2,15,12.9,+32,True,,ATL,DEN,DEN,ATL,False,True,cb7295111a3a2edf28837ef32b74b50d7ac5b860,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Nickeil Alexander-Walker,33:22,9,21,.429,3,11,.273,1,1,1.000,0,8,8,3,2,0,1,1,22,16.0,+9,True,,ATL,DEN,DEN,ATL,False,True,864f71c25ffaefd3bb63626d913c25facad773b7,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Vit Krejci,27:20,0,8,.000,0,7,.000,0,0,,0,0,0,1,2,2,0,3,0,-2.7,+7,True,,ATL,DEN,DEN,ATL,False,True,d2c21ec6ad67d6692543cc87eac4c395d07df368,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,ATL,DEN,DEN,ATL,False,True,b91b95e5e04129d4b1962c9fccd5ed8e465a8418,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Luke Kennard,27:28,3,6,.500,2,4,.500,0,0,,0,1,1,4,2,0,0,2,8,9.3,+18,True,,ATL,DEN,DEN,ATL,False,True,96d57b28cda603d08de425fd0e1cd8545e38cbd5,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Mouhamed Gueye,18:37,0,2,.000,0,1,.000,0,0,,1,1,2,0,0,1,0,5,0,-1.7,-12,True,,ATL,DEN,DEN,ATL,False,True,a3bd42665a484f05734857376542aefe8f00f81f,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Keaton Wallace,17:20,4,6,.667,2,3,.667,0,0,,0,0,0,2,1,0,0,0,10,9.8,+5,True,,ATL,DEN,DEN,ATL,False,True,b4cd27bd00f710e6310eb81502cf970118471624,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
Asa Newell,10:49,4,5,.800,1,2,.500,0,0,,1,3,4,0,0,1,0,3,9,8.2,+20,True,,ATL,DEN,DEN,ATL,False,True,557e341309e9340cb4602fd515307d7851dae251,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
N'Faly Dante,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,False,coach_decision,ATL,DEN,DEN,ATL,False,True,b61959894c51ddc203b4af199daeedb9221104ac,202601090DEN,"Atlanta Hawks at Denver Nuggets Box Score, January 9, 2026",2026-01-20T14:47:47.813618,box-ATL-game-basic
