unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Andrew Wiggins,32:54,3,11,.273,2,5,.400,2,2,1.000,2,2,4,2,2,0,2,2,10,6.1,+9,True,,MIA,BRK,BRK,MIA,False,True,69a5c402ef9900a3ac970439f5becefd50be8ad6,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Norman Powell,32:39,8,14,.571,3,5,.600,5,6,.833,0,6,6,2,3,0,3,1,24,19.8,+14,True,,MIA,BRK,BRK,MIA,False,True,1452403aa6b98750c4f98f709cf7c676f1659758,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Bam Adebayo,31:04,4,13,.308,0,2,.000,0,2,.000,2,15,17,1,1,3,3,5,8,4.4,+12,True,,MIA,BRK,BRK,MIA,False,True,b61933212ef40da104f54a35c2f73eda78f0df1d,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Kel'el Ware,30:17,8,11,.727,1,2,.500,5,6,.833,3,9,12,1,0,4,0,1,22,25.0,+5,True,,MIA,BRK,BRK,MIA,False,True,8b03481acc0cb643637ae92058ef0d54bbbb0f4c,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Davion Mitchell,29:57,5,11,.455,0,2,.000,0,0,,0,0,0,7,1,0,2,1,10,7.8,+11,True,,MIA,BRK,BRK,MIA,False,True,0387326b98fcde91015a76fc2ff1fd949b891827,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIA,BRK,BRK,MIA,False,True,67c8d8a87588a0f631e0213470cac55e7be54c50,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Jaime Jaquez Jr.,29:00,9,13,.692,1,2,.500,0,0,,1,4,5,1,0,0,3,1,19,12.7,+4,True,,MIA,BRK,BRK,MIA,False,True,d809a1f6f7cc839b6ee274a1cd32bcc25d141df0,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Dru Smith,24:21,1,8,.125,0,6,.000,1,1,1.000,0,3,3,6,2,1,0,0,3,5.6,+5,True,,MIA,BRK,BRK,MIA,False,True,76fb14087ab5bb9b4cff7ecb9ff7f193264b9b3f,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Simone Fontecchio,22:10,2,7,.286,1,3,.333,2,2,1.000,1,3,4,2,0,0,0,1,7,5.5,-1,True,,MIA,BRK,BRK,MIA,False,True,1d721782c66a5076b33ec1ed48049470c08caec3,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
Kasparas Jakučionis,7:38,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,3,2.4,-4,True,,MIA,BRK,BRK,MIA,False,True,2e328745a39865aad79b5a239b0b483766051c4b,202512180BRK,"Miami Heat at Brooklyn Nets Box Score, December 18, 2025",2026-01-20T14:24:55.474975,box-MIA-game-basic
