unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Tyler Herro,32:03,8,19,.421,1,8,.125,4,4,1.000,1,6,7,4,1,1,0,2,21,17.1,-14,True,,MIA,IND,IND,MIA,False,True,ebea3da809aad7b6070f334b456dbfc44311d91a,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Bam Adebayo,24:48,5,12,.417,0,2,.000,3,3,1.000,2,7,9,2,0,0,2,1,13,9.1,-23,True,,MIA,IND,IND,MIA,False,True,b61933212ef40da104f54a35c2f73eda78f0df1d,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Norman Powell,22:01,2,12,.167,1,7,.143,1,2,.500,0,3,3,1,1,0,4,1,6,-3.8,-22,True,,MIA,IND,IND,MIA,False,True,1452403aa6b98750c4f98f709cf7c676f1659758,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Andrew Wiggins,19:57,5,8,.625,0,1,.000,1,1,1.000,3,3,6,1,0,1,1,2,11,10.0,-8,True,,MIA,IND,IND,MIA,False,True,69a5c402ef9900a3ac970439f5becefd50be8ad6,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Davion Mitchell,19:15,0,1,.000,0,0,,1,2,.500,0,2,2,1,0,0,2,2,1,-1.6,-7,True,,MIA,IND,IND,MIA,False,True,0387326b98fcde91015a76fc2ff1fd949b891827,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIA,IND,IND,MIA,False,True,67c8d8a87588a0f631e0213470cac55e7be54c50,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Jaime Jaquez Jr.,25:29,6,12,.500,0,0,,4,6,.667,1,6,7,2,1,0,3,0,16,11.1,-22,True,,MIA,IND,IND,MIA,False,True,d809a1f6f7cc839b6ee274a1cd32bcc25d141df0,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Kel'el Ware,17:08,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,1,0,2,1.3,-5,True,,MIA,IND,IND,MIA,False,True,8b03481acc0cb643637ae92058ef0d54bbbb0f4c,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Nikola Jović,16:49,1,6,.167,0,2,.000,2,2,1.000,0,1,1,0,0,0,1,0,4,-0.5,-12,True,,MIA,IND,IND,MIA,False,True,7cd874cfbb053e9cacb07fd14385702ec5902cb7,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
Pelle Larsson,16:20,0,1,.000,0,1,.000,4,6,.667,0,3,3,0,0,1,1,2,4,2.3,-20,True,,MIA,IND,IND,MIA,False,True,112311e3ff4abb2987d026a95ac40ca603dd8731,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.820848,box-MIA-game-basic
