unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Norman Powell,34:41,12,23,.522,7,14,.500,5,5,1.000,1,1,2,2,1,0,3,2,36,24.3,+4,True,,MIA,DET,DET,MIA,False,True,1452403aa6b98750c4f98f709cf7c676f1659758,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Davion Mitchell,33:18,3,7,.429,2,3,.667,0,0,,1,0,1,11,2,1,5,1,8,10.0,+3,True,,MIA,DET,DET,MIA,False,True,0387326b98fcde91015a76fc2ff1fd949b891827,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Bam Adebayo,32:53,5,14,.357,1,2,.500,4,4,1.000,3,11,14,0,2,1,1,2,15,13.5,+17,True,,MIA,DET,DET,MIA,False,True,b61933212ef40da104f54a35c2f73eda78f0df1d,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Andrew Wiggins,31:31,7,20,.350,1,5,.200,2,2,1.000,6,2,8,1,2,0,2,4,17,9.7,-9,True,,MIA,DET,DET,MIA,False,True,69a5c402ef9900a3ac970439f5becefd50be8ad6,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Kel'el Ware,27:18,1,6,.167,0,4,.000,2,2,1.000,3,10,13,0,2,2,1,1,4,7.3,0,True,,MIA,DET,DET,MIA,False,True,8b03481acc0cb643637ae92058ef0d54bbbb0f4c,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIA,DET,DET,MIA,False,True,67c8d8a87588a0f631e0213470cac55e7be54c50,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Jaime Jaquez Jr.,29:45,9,12,.750,0,1,.000,1,3,.333,0,3,3,5,2,0,2,2,19,17.0,+2,True,,MIA,DET,DET,MIA,False,True,d809a1f6f7cc839b6ee274a1cd32bcc25d141df0,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Nikola Jović,23:54,1,10,.100,1,7,.143,2,2,1.000,0,5,5,5,0,1,2,0,5,2.1,-5,True,,MIA,DET,DET,MIA,False,True,7cd874cfbb053e9cacb07fd14385702ec5902cb7,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Dru Smith,14:42,3,4,.750,1,2,.500,2,2,1.000,0,0,0,1,3,1,1,5,9,8.8,+3,True,,MIA,DET,DET,MIA,False,True,76fb14087ab5bb9b4cff7ecb9ff7f193264b9b3f,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Simone Fontecchio,6:21,2,3,.667,1,1,1.000,0,0,,1,2,3,0,0,0,1,1,5,3.6,+4,True,,MIA,DET,DET,MIA,False,True,1d721782c66a5076b33ec1ed48049470c08caec3,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Kasparas Jakučionis,5:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+11,True,,MIA,DET,DET,MIA,False,True,2e328745a39865aad79b5a239b0b483766051c4b,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Myron Gardner,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,MIA,DET,DET,MIA,False,True,3d851b779422a997b7c21367ff329e4af2b5f6c9,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Keshad Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,MIA,DET,DET,MIA,False,True,c7e363407dee698bd42401489d0a090b4a9be865,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
Team Totals,240,43,99,.434,14,39,.359,18,20,.900,15,34,49,25,14,6,20,19,118,,,True,,MIA,DET,DET,MIA,False,True,de26cb1348ac83a2277e65744ac260a50cbdb532,202601010DET,"Miami Heat at Detroit Pistons Box Score, January 1, 2026",2026-01-20T14:40:47.593942,box-MIA-game-basic
