Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jayson Tatum,23,SF,24,24,983,7.4,17.3,0.426,2.8,7.2,0.393,4.5,10.1,0.449,0.507,5.0,6.2,0.8,0.9,5.0,5.9,5.4,1.1,0.8,3.7,2.6,22.5,
2,Jaylen Brown,25,SF,24,24,920,7.7,16.4,0.47,2.3,6.3,0.373,5.4,10.1,0.531,0.542,3.9,5.1,0.763,1.3,5.2,6.5,3.3,1.1,0.4,2.9,2.8,21.7,
3,Al Horford,35,C,23,23,815,4.5,8.5,0.523,2.1,4.3,0.48,2.4,4.2,0.568,0.645,1.2,1.6,0.778,1.5,7.9,9.5,3.4,0.8,1.4,1.3,2.8,12.2,
4,Marcus Smart,27,PG,21,21,760,5.4,13.2,0.405,2.3,6.5,0.35,3.1,6.7,0.458,0.491,2.4,2.9,0.806,0.9,3.6,4.5,5.8,1.2,0.2,2.5,3.4,15.3,
5,Grant Williams,23,PF,24,5,654,3.6,8.3,0.433,1.9,4.9,0.393,1.7,3.4,0.492,0.55,2.3,2.9,0.808,1.3,3.7,5.0,1.0,0.4,1.0,1.1,4.6,11.4,
6,Derrick White,27,SG,23,3,585,3.9,10.8,0.364,1.6,5.1,0.313,2.3,5.7,0.409,0.438,2.6,3.1,0.824,0.5,3.8,4.3,3.8,1.3,0.8,1.8,2.8,12.1,
7,Robert Williams,24,C,17,15,394,4.8,7.1,0.679,0.0,0.1,0.0,4.8,7.0,0.688,0.679,2.3,2.6,0.893,3.9,5.7,9.6,1.6,1.1,3.5,0.9,3.1,12.0,
8,Payton Pritchard,24,PG,24,0,309,5.0,11.9,0.422,2.8,8.4,0.333,2.2,3.5,0.633,0.539,0.5,0.7,0.667,1.2,4.2,5.4,4.4,0.7,0.2,1.0,2.7,13.3,
9,Daniel Theis,29,C,16,5,200,5.4,9.2,0.588,0.5,2.5,0.214,4.9,6.7,0.73,0.618,1.1,1.4,0.75,2.3,7.0,9.4,2.0,0.7,1.4,2.0,4.5,12.4,
10,Aaron Nesmith,22,SF,15,0,52,2.8,11.8,0.235,0.7,7.6,0.091,2.1,4.2,0.5,0.265,2.1,2.8,0.75,2.8,7.6,10.4,2.1,1.4,2.8,0.7,4.2,8.3,
11,Nik Stauskas,28,SG,13,0,24,4.5,18.0,0.25,4.5,15.0,0.3,0.0,3.0,0.0,0.375,6.0,6.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,19.5,
12,Luke Kornet,26,C,9,0,19,5.7,7.6,0.75,1.9,1.9,1.0,3.8,5.7,0.667,0.875,0.0,0.0,,1.9,7.6,9.5,1.9,0.0,0.0,1.9,1.9,13.3,
13,Malik Fitts,24,PF,9,0,16,6.8,9.0,0.75,4.5,4.5,1.0,2.3,4.5,0.5,1.0,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,18.0,
14,Sam Hauser,24,SF,7,0,15,2.4,9.6,0.25,2.4,7.2,0.333,0.0,2.4,0.0,0.375,4.8,4.8,1.0,0.0,2.4,2.4,4.8,0.0,0.0,0.0,0.0,12.0,
15,Juwan Morgan,24,PF,9,0,15,0.0,2.4,0.0,0.0,2.4,0.0,0.0,0.0,,0.0,2.4,4.8,0.5,4.8,2.4,7.2,0.0,0.0,0.0,0.0,2.4,2.4,
