Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jayson Tatum,23.0,SF,24,24,983,0.426,15.5,0.585,0.178,0.208,0.083,0.117,0.415,0.449,0.643,0.378,0.333,0.364,0.393,0.516,0.636,0.04,17,0.097,0.316,0,0,
2.0,Jaylen Brown,25.0,SF,24,24,920,0.47,15.1,0.616,0.184,0.2,0.103,0.129,0.384,0.531,0.688,0.476,0.581,0.352,0.373,0.438,0.767,0.033,13,0.18,0.483,0,0,
3.0,Al Horford,35.0,C,23,23,815,0.523,15.8,0.492,0.187,0.192,0.088,0.026,0.508,0.568,0.75,0.324,0.706,0.6,0.48,0.778,0.979,0.041,7,0.357,0.486,0,0,
4.0,Marcus Smart,27.0,PG,21,21,760,0.405,16.1,0.509,0.154,0.254,0.068,0.032,0.491,0.458,0.605,0.38,0.368,0.556,0.35,0.385,0.938,0.014,3,0.226,0.419,1,0,
5.0,Grant Williams,23.0,PF,24,5,654,0.433,16.9,0.407,0.213,0.14,0.047,0.007,0.593,0.492,0.688,0.238,0.286,1.0,0.393,0.867,0.971,0.033,4,0.472,0.381,1,0,
6.0,Derrick White,27.0,SG,23,3,585,0.364,15.8,0.528,0.102,0.301,0.091,0.034,0.472,0.409,0.833,0.302,0.375,0.167,0.313,0.474,0.962,0.0,0,0.265,0.318,0,0,
7.0,Robert Williams,24.0,C,17,15,394,0.679,3.8,0.987,0.641,0.269,0.051,0.026,0.013,0.688,0.74,0.619,0.5,0.5,0.0,0.698,,0.308,22,0.0,,1,0,
8.0,Payton Pritchard,24.0,PG,24,0,309,0.422,21.2,0.294,0.039,0.127,0.059,0.069,0.706,0.633,0.75,0.692,0.667,0.429,0.333,0.632,0.833,0.0,0,0.236,0.353,0,0,
9.0,Daniel Theis,29.0,C,16,5,200,0.588,10.4,0.725,0.373,0.216,0.137,0.0,0.275,0.73,0.895,0.727,0.286,,0.214,0.852,1.0,0.157,7,0.357,0.4,0,0,
10.0,Aaron Nesmith,22.0,SF,15,0,52,0.235,19.4,0.353,0.059,0.176,0.059,0.059,0.647,0.5,0.0,0.667,1.0,0.0,0.091,1.0,1.0,0.0,0,0.273,0.0,0,0,
11.0,Nik Stauskas,28.0,SG,13,0,24,0.25,25.3,0.167,0.0,0.0,0.0,0.167,0.833,0.0,,,,0.0,0.3,,0.667,0.0,0,0.2,1.0,0,0,
12.0,Luke Kornet,26.0,C,9,0,19,0.75,8.1,0.75,0.5,0.25,0.0,0.0,0.25,0.667,0.5,1.0,,,1.0,1.0,1.0,0.25,1,1.0,1.0,0,0,
13.0,Malik Fitts,24.0,PF,9,0,16,0.75,17.8,0.5,0.25,0.0,0.0,0.25,0.5,0.5,1.0,,,0.0,1.0,1.0,1.0,0.25,1,0.0,,0,0,
14.0,Sam Hauser,24.0,SF,7,0,15,0.25,23.1,0.25,0.0,0.0,0.0,0.25,0.75,0.0,,,,0.0,0.333,,1.0,0.0,0,0.333,1.0,0,0,
15.0,Juwan Morgan,24.0,PF,9,0,15,0.0,23.6,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,1.0,0.0,0,0,
,Team Totals,,,24,24,5761,0.449,16.5,0.552,0.187,0.21,0.081,0.073,0.448,0.511,0.698,0.412,0.465,0.368,0.373,0.566,0.838,0.043,75,0.237,0.409,3,0,
