Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jayson Tatum,23.0,SF,24,24,983,0,0,78,21,0,4.6,5.4,39,38,15,19,74,5,379,15,29,
2.0,Jaylen Brown,25.0,SF,24,24,920,0,66,34,0,0,3.5,-1.5,25,33,25,9,55,7,213,14,24,
3.0,Al Horford,35.0,C,23,23,815,0,0,0,0,100,5.4,5.1,15,5,37,6,19,2,191,8,11,
4.0,Marcus Smart,27.0,PG,21,21,760,91,9,0,0,0,2.2,-5.0,32,11,23,7,21,18,297,3,16,
5.0,Grant Williams,23.0,PF,24,5,654,0,0,2,98,1,1.6,-5.3,5,5,31,7,16,10,49,3,10,
6.0,Derrick White,27.0,SG,23,3,585,22,75,3,0,0,2.1,-3.7,14,7,19,3,21,10,141,5,12,
7.0,Robert Williams,24.0,C,17,15,394,0,0,0,54,47,7.5,5.5,3,2,22,2,12,1,40,2,6,
8.0,Payton Pritchard,24.0,PG,24,0,309,100,0,0,0,0,10.2,8.6,6,1,10,0,2,1,88,0,1,
9.0,Daniel Theis,29.0,C,16,5,200,0,0,0,36,64,-7.6,-14.0,5,3,13,3,2,1,29,0,1,
10.0,Aaron Nesmith,22.0,SF,15,0,52,0,68,33,0,0,0.8,-3.1,1,0,4,0,0,0,6,0,2,
11.0,Nik Stauskas,28.0,SG,13,0,24,86,14,0,0,0,26.2,22.8,0,0,0,0,1,0,10,0,0,
12.0,Luke Kornet,26.0,C,9,0,19,0,0,0,0,100,11.0,7.2,1,0,1,0,0,0,2,0,0,
13.0,Malik Fitts,24.0,PF,9,0,16,0,0,0,83,18,35.7,32.2,0,0,0,0,0,0,0,0,0,
14.0,Sam Hauser,24.0,SF,7,0,15,0,0,100,1,0,34.3,30.8,0,0,0,0,1,0,6,0,1,
15.0,Juwan Morgan,24.0,PF,9,0,15,0,0,65,35,0,-11.4,-15.4,0,0,1,0,1,0,0,0,0,
,Team Totals,,,24,24,5761,20,20,20,20,20,3.9,0.3,146,105,201,56,225,55,1451,50,113,
