Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Spencer Dinwiddie,31,79,30,2136,6.4,15.4,0.416,2.5,7.4,0.334,4.0,8.1,0.492,0.496,4.4,5.5,0.802,0.4,4.3,4.7,7.9,1.6,0.4,2.3,2.7,19.7,116,119,
2,Klay Thompson,34,72,72,1965,8.9,21.6,0.412,5.3,13.6,0.391,3.6,8.0,0.448,0.535,1.6,1.8,0.905,1.1,5.0,6.1,3.6,1.2,0.7,2.2,2.0,24.7,108,119,
3,Naji Marshall,27,69,31,1919,9.1,17.9,0.508,1.5,5.5,0.275,7.6,12.5,0.611,0.551,3.3,4.0,0.813,1.9,6.4,8.3,5.2,1.8,0.3,2.8,2.7,23.0,115,117,
4,P.J. Washington,26,57,56,1835,7.9,17.5,0.453,2.4,6.3,0.381,5.5,11.2,0.493,0.521,3.8,5.2,0.722,2.2,9.5,11.7,3.5,1.7,1.6,3.1,3.5,22.0,107,114,
5,Kyrie Irving,32,50,50,1804,12.0,25.3,0.473,3.9,9.6,0.401,8.1,15.7,0.517,0.549,5.3,5.7,0.916,1.6,4.8,6.4,6.2,1.8,0.6,3.0,2.7,33.1,118,118,"CPOY-10,AS"
6,Daniel Gafford,26,57,31,1226,11.2,15.9,0.702,0.0,0.0,,11.2,15.9,0.702,0.702,5.3,7.7,0.689,6.1,9.2,15.3,3.2,0.9,4.0,2.6,6.0,27.7,137,113,
7,Quentin Grimes,24,47,12,1070,7.6,16.5,0.463,3.6,9.1,0.398,4.0,7.4,0.543,0.573,2.8,3.7,0.765,1.4,6.7,8.1,4.6,1.4,0.5,2.8,3.5,21.7,114,117,
8,Max Christie,21,32,11,973,6.2,15.0,0.411,2.7,7.5,0.364,3.4,7.5,0.457,0.502,2.8,3.2,0.862,0.6,6.1,6.7,4.0,1.4,0.5,2.4,2.1,17.8,106,118,
9,Jaden Hardy,22,57,3,907,9.6,22.1,0.435,4.1,10.5,0.386,5.5,11.6,0.479,0.527,3.2,4.6,0.698,0.5,4.3,4.7,4.3,1.5,0.3,4.4,4.8,26.5,99,119,
10,Dereck Lively II,20,36,29,833,7.8,11.1,0.702,0.0,0.0,,7.8,11.1,0.702,0.702,2.7,4.2,0.63,6.0,9.6,15.7,4.9,1.2,3.3,2.4,5.8,18.2,138,113,
11,Luka Dončić,25,22,22,785,13.3,28.7,0.464,4.6,13.1,0.354,8.7,15.7,0.555,0.544,6.9,9.0,0.767,1.0,10.3,11.3,10.6,2.7,0.6,4.6,3.6,38.1,115,112,
12,Maxi Kleber,33,34,4,637,2.8,7.3,0.385,1.0,3.7,0.265,1.8,3.6,0.511,0.453,1.2,1.6,0.762,1.9,5.3,7.2,3.3,0.7,1.3,1.7,5.0,7.8,104,119,
13,Kessler Edwards,24,40,18,608,5.3,10.7,0.496,1.8,4.3,0.407,3.6,6.4,0.556,0.578,1.0,1.0,0.923,1.8,7.4,9.1,3.3,1.5,1.6,1.3,4.9,13.4,122,115,
14,Olivier-Maxence Prosper,22,52,4,584,5.8,14.4,0.402,1.0,4.2,0.235,4.8,10.2,0.472,0.437,4.1,6.3,0.645,3.6,6.8,10.4,3.3,2.2,0.5,1.2,2.3,16.6,111,116,
15,Dwight Powell,33,55,3,551,3.7,5.4,0.689,0.2,0.4,0.4,3.5,4.9,0.714,0.705,2.5,3.8,0.651,4.1,6.2,10.4,4.8,1.6,1.8,1.6,6.6,10.0,144,115,
16,Brandon Williams,25,33,3,487,9.7,18.7,0.521,2.4,6.0,0.4,7.4,12.7,0.578,0.585,5.5,6.6,0.833,1.2,4.6,5.8,7.5,2.4,0.5,3.9,3.3,27.3,120,116,
17,Dante Exum,29,20,13,372,8.3,17.4,0.478,3.0,6.9,0.434,5.3,10.5,0.506,0.563,3.0,4.0,0.742,0.5,3.8,4.3,7.3,1.6,0.4,2.9,4.4,22.6,116,119,
18,Caleb Martin,29,14,0,275,4.9,12.7,0.389,0.7,2.8,0.25,4.2,9.9,0.429,0.417,2.6,4.2,0.625,1.8,5.5,7.2,4.6,2.1,0.5,2.3,4.2,13.2,98,116,
19,Anthony Davis,31,9,9,266,12.7,27.6,0.461,1.3,5.5,0.233,11.5,22.2,0.516,0.484,6.0,8.7,0.688,2.7,13.8,16.5,7.3,0.9,3.6,3.6,2.9,32.7,107,110,AS
20,Kai Jones,24,12,6,260,11.3,13.6,0.836,0.2,0.6,0.333,11.2,13.0,0.857,0.842,2.6,3.7,0.7,4.7,10.0,14.7,2.8,1.7,1.9,1.5,5.0,25.5,158,113,
21,Moses Brown,25,4,2,73,13.9,19.2,0.724,0.0,0.0,,13.9,19.2,0.724,0.724,3.3,4.0,0.833,5.3,15.2,20.5,1.3,2.7,2.0,3.3,7.3,31.1,130,107,
22,Kylor Kelley,27,8,1,67,7.2,9.4,0.769,0.0,0.0,,7.2,9.4,0.769,0.769,2.9,4.3,0.667,5.8,9.4,15.2,1.4,0.0,1.4,0.7,5.8,17.3,159,117,
23,Jazian Gortman,21,16,0,57,7.6,19.5,0.391,3.4,9.3,0.364,4.2,10.2,0.417,0.478,1.7,3.4,0.5,0.8,3.4,4.2,5.1,1.7,0.8,4.2,7.6,20.4,91,118,
24,Markieff Morris,35,7,0,41,5.9,26.0,0.227,2.4,15.3,0.154,3.5,10.6,0.333,0.273,0.0,0.0,,0.0,9.4,9.4,4.7,1.2,1.2,2.4,2.4,14.2,63,115,
