Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3443,7194,0.479,1020,2801,0.364,2423,4393,0.552,1458,1894,0.77,828,2702,3530,2070,636,445,1151,1458,9364
Team/G,,240.6,42.0,87.7,0.479,12.4,34.2,0.364,29.5,53.6,0.552,17.8,23.1,0.77,10.1,33.0,43.0,25.2,7.8,5.4,14.0,17.8,114.2
Lg Rank,,23,13,21,10.0,26,26,15.0,11,11,14.0,6,6,24.0,24,17,23,22,21,7,13,8,15
Year/Year,,0.1%,-2.6%,-2.1%,-0.002,-14.8%,-13.6%,-0.005,3.6%,6.9%,-0.017,4.4%,2.8%,0.011,3.9%,-0.8%,0.3%,-1.7%,13.0%,9.6%,12.1%,-2.8%,-3.1%
Opponent,82.0,19730,3531,7521,0.469,1054,2904,0.363,2477,4617,0.536,1346,1728,0.779,996,2719,3715,2220,664,375,1086,1532,9462
Opponent/G,,240.6,43.1,91.7,0.469,12.9,35.4,0.363,30.2,56.3,0.536,16.4,21.1,0.779,12.1,33.2,45.3,27.1,8.1,4.6,13.2,18.7,115.4
Lg Rank,,23,23,24,18.0,5,4,19.0,29,30,10.0,10,10,17.0,29,16,25,20,15,12,24,16,20
Year/Year,,0.1%,0.3%,1.5%,-0.006,-2.0%,-0.6%,-0.005,1.2%,2.8%,-0.008,-1.3%,-2.5%,0.009,11.2%,-2.9%,0.5%,-1.7%,10.1%,13.3%,-3.6%,-8.1%,-0.2%
