Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Spencer Dinwiddie,31.0,79,30,2136,284,682,0.416,109,326,0.334,175,356,0.492,0.496,195,243,0.802,18,191,209,349,70,17,102,121,872,0,
2.0,Klay Thompson,34.0,72,72,1965,361,877,0.412,216,553,0.391,145,324,0.448,0.535,67,74,0.905,44,202,246,145,50,30,88,81,1005,0,
3.0,Naji Marshall,27.0,69,31,1919,362,712,0.508,60,218,0.275,302,494,0.611,0.551,130,160,0.813,76,252,328,208,70,11,112,109,914,0,
4.0,P.J. Washington,26.0,57,56,1835,301,665,0.453,91,239,0.381,210,426,0.493,0.521,143,198,0.722,82,360,442,131,63,60,118,131,836,0,
5.0,Kyrie Irving,32.0,50,50,1804,447,945,0.473,144,359,0.401,303,586,0.517,0.549,196,214,0.916,60,180,240,231,66,23,111,101,1234,0,"CPOY-10,AS"
6.0,Daniel Gafford,26.0,57,31,1226,283,403,0.702,0,0,,283,403,0.702,0.702,135,196,0.689,155,233,388,80,23,102,66,152,701,0,
7.0,Quentin Grimes,24.0,47,12,1070,169,365,0.463,80,201,0.398,89,164,0.543,0.573,62,81,0.765,30,149,179,101,32,10,61,78,480,0,
8.0,Max Christie,21.0,32,11,973,124,302,0.411,55,151,0.364,69,151,0.457,0.502,56,65,0.862,13,122,135,80,29,10,49,42,359,0,
9.0,Jaden Hardy,22.0,57,3,907,180,414,0.435,76,197,0.386,104,217,0.479,0.527,60,86,0.698,9,80,89,81,28,5,82,90,496,0,
10.0,Dereck Lively II,20.0,36,29,833,134,191,0.702,0,0,,134,191,0.702,0.702,46,73,0.63,104,166,270,85,20,56,41,100,314,0,
11.0,Luka Dončić,25.0,22,22,785,216,466,0.464,75,212,0.354,141,254,0.555,0.544,112,146,0.767,16,167,183,172,44,9,75,58,619,3,
12.0,Maxi Kleber,33.0,34,4,637,37,96,0.385,13,49,0.265,24,47,0.511,0.453,16,21,0.762,25,70,95,43,9,17,23,66,103,0,
13.0,Kessler Edwards,24.0,40,18,608,67,135,0.496,22,54,0.407,45,81,0.556,0.578,12,13,0.923,22,93,115,42,19,20,16,62,168,0,
14.0,Olivier-Maxence Prosper,22.0,52,4,584,70,174,0.402,12,51,0.235,58,123,0.472,0.437,49,76,0.645,44,82,126,40,26,6,14,28,201,0,
15.0,Dwight Powell,33.0,55,3,551,42,61,0.689,2,5,0.4,40,56,0.714,0.705,28,43,0.651,47,71,118,55,18,21,18,75,114,0,
16.0,Brandon Williams,25.0,33,3,487,98,188,0.521,24,60,0.4,74,128,0.578,0.585,55,66,0.833,12,46,58,76,24,5,39,33,275,0,
17.0,Dante Exum,29.0,20,13,372,64,134,0.478,23,53,0.434,41,81,0.506,0.563,23,31,0.742,4,29,33,56,12,3,22,34,174,0,
18.0,Caleb Martin,29.0,14,0,275,28,72,0.389,4,16,0.25,24,56,0.429,0.417,15,24,0.625,10,31,41,26,12,3,13,24,75,0,
19.0,Anthony Davis,31.0,9,9,266,70,152,0.461,7,30,0.233,63,122,0.516,0.484,33,48,0.688,15,76,91,40,5,20,20,16,180,1,AS
20.0,Kai Jones,24.0,12,6,260,61,73,0.836,1,3,0.333,60,70,0.857,0.842,14,20,0.7,25,54,79,15,9,10,8,27,137,0,
21.0,Moses Brown,25.0,4,2,73,21,29,0.724,0,0,,21,29,0.724,0.724,5,6,0.833,8,23,31,2,4,3,5,11,47,0,
22.0,Kylor Kelley,27.0,8,1,67,10,13,0.769,0,0,,10,13,0.769,0.769,4,6,0.667,8,13,21,2,0,2,1,8,24,0,
23.0,Jazian Gortman,21.0,16,0,57,9,23,0.391,4,11,0.364,5,12,0.417,0.478,2,4,0.5,1,4,5,6,2,1,5,9,24,0,
24.0,Markieff Morris,35.0,7,0,41,5,22,0.227,2,13,0.154,3,9,0.333,0.273,0,0,,0,8,8,4,1,1,2,2,12,0,
,Team Totals,,82,82,19731,3443,7194,0.479,1020,2801,0.364,2423,4393,0.552,0.549,1458,1894,0.77,828,2702,3530,2070,636,445,1091,1458,9364,4,
