Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jayson Tatum,22.0,5,5,185,47,111,0.423,14,36,0.389,33,75,0.44,0.486,45,49,0.918,3,26,29,23,6,8,13,15,153,0,
2.0,Marcus Smart,26.0,5,5,183,29,66,0.439,16,43,0.372,13,23,0.565,0.561,15,21,0.714,4,18,22,30,5,1,14,14,89,0,
3.0,Evan Fournier,28.0,5,5,167,27,63,0.429,13,30,0.433,14,33,0.424,0.532,10,12,0.833,5,13,18,7,6,0,5,20,77,0,
4.0,Tristan Thompson,29.0,5,5,132,20,34,0.588,0,0,,20,34,0.588,0.588,12,17,0.706,29,20,49,5,4,6,5,12,52,0,
5.0,Romeo Langford,21.0,4,2,109,13,32,0.406,6,17,0.353,7,15,0.467,0.5,4,4,1.0,5,5,10,5,3,2,1,2,36,0,
6.0,Kemba Walker,30.0,3,3,91,13,41,0.317,3,17,0.176,10,24,0.417,0.354,9,10,0.9,0,12,12,12,1,0,8,10,38,0,
7.0,Aaron Nesmith,21.0,5,0,75,5,18,0.278,4,14,0.286,1,4,0.25,0.389,2,2,1.0,2,11,13,1,1,1,2,7,16,0,
8.0,Payton Pritchard,23.0,5,0,67,6,17,0.353,3,10,0.3,3,7,0.429,0.441,2,2,1.0,2,7,9,12,2,0,3,4,17,0,
9.0,Jabari Parker,25.0,4,0,59,13,21,0.619,2,5,0.4,11,16,0.688,0.667,6,8,0.75,2,13,15,2,0,3,6,7,34,0,
10.0,Grant Williams,22.0,5,0,57,6,12,0.5,2,4,0.5,4,8,0.5,0.583,3,3,1.0,3,7,10,4,1,4,1,7,17,0,
11.0,Robert Williams,23.0,3,0,46,9,14,0.643,0,0,,9,14,0.643,0.643,1,2,0.5,8,7,15,2,1,9,1,7,19,0,
12.0,Semi Ojeleye,26.0,2,0,12,0,4,0.0,0,3,0.0,0,1,0.0,0.0,1,2,0.5,0,0,0,0,1,1,0,0,1,0,
13.0,Tremont Waters,23.0,3,0,6,1,4,0.25,0,2,0.0,1,2,0.5,0.25,2,3,0.667,0,0,0,2,1,0,2,0,4,0,
14.0,Carsen Edwards,22.0,2,0,5,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,1,1,0,0,0,0,0,5,0,
15.0,Luke Kornet,25.0,2,0,5,1,1,1.0,0,0,,1,1,1.0,1.0,1,2,0.5,0,3,3,0,0,0,0,0,3,0,
16.0,Tacko Fall,25.0,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0,
,Team Totals,,5,5,1200,192,441,0.435,64,183,0.35,128,258,0.496,0.508,113,137,0.825,63,144,207,105,32,35,61,105,561,0,
