Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jayson Tatum,22.0,SF,5,5,185,0,1,17,81,0,-19.7,-25.5,6,3,6,2,22,0,58,2,9,
2.0,Marcus Smart,26.0,PG,5,5,183,55,46,0,0,0,-14.0,-2.4,9,2,5,1,10,5,71,3,5,
3.0,Evan Fournier,28.0,SF,5,5,167,0,14,81,5,0,-16.0,-7.9,2,3,13,0,7,0,17,4,4,
4.0,Tristan Thompson,29.0,C,5,5,132,0,0,0,0,100,-32.1,-40.8,3,0,4,2,8,1,12,1,4,
5.0,Romeo Langford,21.0,SG,4,2,109,0,78,22,0,0,0.7,25.7,0,1,2,0,2,1,11,0,3,
6.0,Kemba Walker,30.0,PG,3,3,91,100,0,0,0,0,-29.2,-25.6,3,4,5,1,4,2,33,2,3,
7.0,Aaron Nesmith,21.0,SF,5,0,75,0,21,57,22,0,-7.0,9.4,0,2,4,0,1,0,2,0,1,
8.0,Payton Pritchard,23.0,SG,5,0,67,64,36,0,0,0,-12.8,0.9,2,1,1,0,1,0,28,0,0,
9.0,Jabari Parker,25.0,PF,4,0,59,0,0,0,50,50,12.8,34.8,4,1,3,1,4,0,5,0,0,
10.0,Grant Williams,22.0,PF,5,0,57,0,0,14,48,39,-1.8,15.3,0,0,4,0,1,0,9,1,0,
11.0,Robert Williams,23.0,C,3,0,46,0,0,0,0,100,10.2,29.3,1,0,5,0,1,1,5,0,3,
12.0,Semi Ojeleye,26.0,PF,2,0,12,0,0,0,57,43,-16.0,-2.5,0,0,0,0,0,0,0,0,1,
13.0,Tremont Waters,23.0,PG,3,0,6,100,0,0,0,0,-6.0,7.6,1,1,0,0,1,0,4,1,0,
14.0,Carsen Edwards,22.0,SG,2,0,5,0,100,0,0,0,0.6,14.5,0,0,0,0,0,0,0,0,0,
15.0,Luke Kornet,25.0,C,2,0,5,0,0,0,17,83,0.6,14.5,0,0,0,0,1,0,0,0,0,
16.0,Tacko Fall,25.0,C,1,0,1,0,0,0,0,100,50.0,63.5,0,0,0,0,0,0,0,0,0,
,Team Totals,,,5,5,1200,20,20,20,20,20,-13.4,-5.1,31,18,52,7,63,10,255,14,33,
