Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jayson Tatum,22,64,64,2290,12.9,28.1,0.459,4.0,10.3,0.386,8.9,17.8,0.502,0.53,6.3,7.3,0.868,1.1,9.0,10.1,5.9,1.6,0.7,3.6,2.6,36.1,114,112,AS
2,Jaylen Brown,24,58,58,1999,13.1,27.2,0.484,4.0,10.0,0.397,9.2,17.1,0.536,0.558,4.7,6.1,0.764,1.7,6.7,8.5,4.8,1.8,0.8,3.9,4.1,34.9,112,113,AS
3,Marcus Smart,26,48,45,1581,6.3,15.8,0.398,2.9,8.7,0.33,3.4,7.0,0.482,0.489,4.0,5.0,0.79,1.1,4.0,5.2,8.4,2.2,0.7,3.0,3.9,19.4,114,113,
4,Kemba Walker,30,43,43,1369,10.1,24.1,0.42,4.5,12.6,0.36,5.6,11.5,0.486,0.514,4.8,5.3,0.899,0.6,5.5,6.1,7.6,1.7,0.4,3.1,2.2,29.6,114,114,
5,Tristan Thompson,29,54,43,1287,6.4,12.4,0.518,0.0,0.1,0.0,6.4,12.3,0.523,0.518,2.7,4.6,0.592,6.4,10.2,16.7,2.5,0.9,1.3,2.4,4.5,15.5,116,112,
6,Payton Pritchard,23,66,4,1268,7.1,16.1,0.44,3.9,9.6,0.411,3.2,6.5,0.482,0.562,1.5,1.7,0.889,1.3,4.8,6.1,4.6,1.4,0.3,2.0,4.0,19.6,117,115,
7,Grant Williams,22,63,9,1138,4.6,10.6,0.437,2.1,5.5,0.372,2.6,5.1,0.508,0.534,1.3,2.2,0.588,2.1,5.6,7.6,2.7,1.4,1.0,2.4,6.9,12.6,105,114,
8,Daniel Theis,28,42,37,1027,7.6,13.7,0.552,1.6,4.5,0.347,6.0,9.2,0.653,0.609,2.2,3.2,0.687,2.6,7.9,10.5,3.2,1.2,2.0,2.0,5.7,18.9,123,112,
9,Robert Williams,23,52,13,985,9.2,12.8,0.721,0.0,0.1,0.0,9.2,12.7,0.727,0.721,2.2,3.6,0.616,6.6,11.2,17.8,4.7,2.1,4.5,2.6,5.2,20.7,139,104,
10,Semi Ojeleye,26,56,15,950,4.6,11.4,0.403,3.0,8.1,0.367,1.6,3.2,0.492,0.534,1.2,1.6,0.75,1.6,6.0,7.6,1.9,0.9,0.0,1.1,2.9,13.4,114,116,
11,Aaron Nesmith,21,46,1,669,5.7,13.0,0.438,2.9,7.9,0.37,2.8,5.1,0.543,0.551,1.6,2.0,0.786,2.0,7.2,9.3,1.7,1.1,0.7,1.7,6.4,15.9,113,114,
12,Jeff Teague,32,34,5,616,6.2,14.9,0.415,2.1,4.4,0.464,4.1,10.5,0.394,0.484,4.0,4.8,0.836,0.8,3.7,4.5,5.8,2.1,0.6,3.1,3.4,18.5,108,114,
13,Evan Fournier,28,16,10,472,8.0,17.8,0.448,4.6,9.8,0.463,3.4,8.0,0.429,0.576,1.0,1.4,0.714,0.5,5.0,5.5,5.1,2.1,1.0,2.0,4.2,21.5,116,113,
14,Javonte Green,27,25,2,345,5.5,10.1,0.549,1.0,3.1,0.318,4.5,6.9,0.653,0.599,2.8,4.2,0.667,2.8,4.5,7.4,1.6,2.5,0.3,1.8,4.5,14.9,120,113,
15,Romeo Langford,21,18,4,283,3.6,10.2,0.356,0.9,3.1,0.278,2.8,7.1,0.39,0.398,1.6,2.1,0.75,2.1,4.0,6.0,2.2,1.0,0.9,1.7,4.1,9.7,95,116,
16,Carsen Edwards,22,31,1,276,8.3,19.6,0.423,3.2,11.2,0.286,5.1,8.5,0.604,0.505,1.9,2.3,0.846,0.5,4.1,4.6,2.5,1.2,0.2,1.2,4.4,21.8,108,116,
17,Luke Kornet,25,18,2,254,6.7,14.2,0.473,1.7,6.9,0.25,5.0,7.3,0.684,0.534,0.2,0.4,0.5,2.5,7.5,10.0,3.8,0.4,4.8,1.2,3.7,15.4,117,110,
18,Tremont Waters,23,26,3,238,7.0,17.2,0.405,3.1,7.8,0.395,3.9,9.4,0.413,0.494,3.3,3.5,0.941,1.0,3.3,4.3,12.7,3.1,0.2,5.5,3.5,20.3,108,112,
19,Jabari Parker,25,10,0,138,9.2,17.0,0.542,0.7,3.5,0.2,8.5,13.5,0.632,0.563,3.5,4.6,0.769,3.2,9.6,12.7,3.5,0.4,1.4,2.5,3.2,22.7,118,114,
20,Tacko Fall,25,19,0,136,7.5,10.4,0.724,0.0,0.0,,7.5,10.4,0.724,0.724,1.8,5.4,0.333,5.7,12.9,18.7,1.1,0.4,7.2,2.2,7.9,16.9,124,104,
21,Moritz Wagner,23,9,1,61,3.2,11.2,0.286,1.6,4.8,0.333,1.6,6.4,0.25,0.357,0.8,1.6,0.5,2.4,12.8,15.2,4.8,0.0,0.8,7.2,8.0,8.8,66,113,
