Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jaylen Brown,24.0,SG,58,58,1999,0.484,0.536,0.397,0.558,0.764,0.586,0.225,0.37,104,101,108.0,104,98,102,91,94,43.7,33.7,AS
2.0,Carsen Edwards,22.0,SG,31,1,276,0.423,0.604,0.286,0.505,0.846,0.527,0.117,0.568,91,114,78.0,94,109,92,47,145,-7.4,-10.5,
3.0,Tacko Fall,25.0,C,19,0,136,0.724,0.724,,0.724,0.333,0.66,0.517,0.0,155,137,,135,43,115,210,0,10.8,6.3,
4.0,Evan Fournier,28.0,SF,16,10,472,0.448,0.429,0.463,0.576,0.714,0.584,0.081,0.552,96,81,126.0,107,92,102,33,141,13.0,4.3,
5.0,Javonte Green,27.0,SF,25,2,345,0.549,0.653,0.318,0.599,0.667,0.624,0.423,0.31,118,123,87.0,111,86,109,171,79,8.6,8.7,
6.0,Luke Kornet,25.0,C,18,2,254,0.473,0.684,0.25,0.534,0.5,0.534,0.027,0.486,101,129,68.0,99,64,93,11,124,-0.6,-5.6,
7.0,Romeo Langford,21.0,SG,18,4,283,0.356,0.39,0.278,0.398,0.75,0.436,0.203,0.305,76,74,76.0,74,96,76,82,78,-16.5,-17.5,
8.0,Aaron Nesmith,21.0,SF,46,1,669,0.438,0.543,0.37,0.551,0.786,0.573,0.157,0.607,94,102,101.0,102,101,100,64,155,4.5,0.4,
9.0,Semi Ojeleye,26.0,PF,56,15,950,0.403,0.492,0.367,0.534,0.75,0.553,0.145,0.715,86,93,100.0,99,96,97,59,182,-1.8,-8.8,
10.0,Jabari Parker,25.0,PF,10,0,138,0.542,0.632,0.2,0.563,0.769,0.596,0.271,0.208,116,119,55.0,105,99,104,110,53,2.4,2.6,
11.0,Payton Pritchard,23.0,SG,66,4,1268,0.44,0.482,0.411,0.562,0.889,0.582,0.108,0.593,94,91,112.0,105,114,102,44,151,20.3,9.3,
12.0,Marcus Smart,26.0,PG,48,45,1581,0.398,0.482,0.33,0.489,0.79,0.539,0.318,0.553,85,91,90.0,91,102,94,129,141,-49.7,-37.7,
13.0,Jayson Tatum,22.0,SF,64,64,2290,0.459,0.502,0.386,0.53,0.868,0.576,0.258,0.368,98,95,105.0,99,112,101,105,94,-21.0,13.7,AS
14.0,Jeff Teague,32.0,PG,34,5,616,0.415,0.394,0.464,0.484,0.836,0.542,0.324,0.298,89,74,127.0,90,108,95,131,76,-20.3,-12.7,
15.0,Daniel Theis,28.0,C,42,37,1027,0.552,0.653,0.347,0.609,0.687,0.625,0.233,0.33,118,123,95.0,113,88,109,94,84,41.2,33.9,
16.0,Tristan Thompson,29.0,C,54,43,1287,0.518,0.523,0.0,0.518,0.592,0.54,0.368,0.009,111,99,0.0,96,76,94,149,2,-12.7,-24.2,
17.0,Moritz Wagner,23.0,C,9,1,61,0.286,0.25,0.333,0.357,0.5,0.37,0.143,0.429,61,47,91.0,66,64,65,58,109,-5.1,-6.0,
18.0,Kemba Walker,30.0,PG,43,43,1369,0.42,0.486,0.36,0.514,0.899,0.559,0.22,0.522,90,92,98.0,96,116,98,89,133,-32.3,-19.0,
19.0,Tremont Waters,23.0,PG,26,3,238,0.405,0.413,0.395,0.494,0.941,0.541,0.202,0.452,87,78,108.0,92,121,95,82,115,-7.4,-5.6,
20.0,Grant Williams,22.0,PF,63,9,1138,0.437,0.508,0.372,0.534,0.588,0.546,0.206,0.522,94,96,102.0,99,76,95,84,133,-1.7,-14.1,
21.0,Robert Williams,23.0,C,52,13,985,0.721,0.727,0.0,0.721,0.616,0.719,0.283,0.008,155,137,0.0,134,79,126,115,2,94.4,85.2,
,Team Totals,,,72,72,17382,0.466,0.53,0.374,0.543,0.775,0.574,0.234,0.409,100,100,102.0,101,100,100,95,104,62.4,36.4,
