Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jayson Tatum,22,5,5,185,12.7,30.0,0.423,3.8,9.7,0.389,8.9,20.3,0.44,0.486,12.2,13.3,0.918,0.8,7.0,7.9,6.2,1.6,2.2,3.5,4.1,41.4,120.0,127,
2,Marcus Smart,26,5,5,183,7.9,18.1,0.439,4.4,11.8,0.372,3.6,6.3,0.565,0.561,4.1,5.7,0.714,1.1,4.9,6.0,8.2,1.4,0.3,3.8,3.8,24.4,117.0,131,
3,Evan Fournier,28,5,5,167,8.1,18.9,0.429,3.9,9.0,0.433,4.2,9.9,0.424,0.532,3.0,3.6,0.833,1.5,3.9,5.4,2.1,1.8,0.0,1.5,6.0,23.1,117.0,131,
4,Tristan Thompson,29,5,5,132,7.6,12.9,0.588,0.0,0.0,,7.6,12.9,0.588,0.588,4.6,6.4,0.706,11.0,7.6,18.6,1.9,1.5,2.3,1.9,4.6,19.7,139.0,127,
5,Romeo Langford,21,4,2,109,6.0,14.7,0.406,2.8,7.8,0.353,3.2,6.9,0.467,0.5,1.8,1.8,1.0,2.3,2.3,4.6,2.3,1.4,0.9,0.5,0.9,16.5,123.0,132,
6,Kemba Walker,30,3,3,91,7.2,22.6,0.317,1.7,9.4,0.176,5.5,13.2,0.417,0.354,5.0,5.5,0.9,0.0,6.6,6.6,6.6,0.6,0.0,4.4,5.5,20.9,88.0,133,
7,Aaron Nesmith,21,5,0,75,3.3,12.0,0.278,2.7,9.3,0.286,0.7,2.7,0.25,0.389,1.3,1.3,1.0,1.3,7.3,8.7,0.7,0.7,0.7,1.3,4.7,10.7,91.0,131,
8,Payton Pritchard,23,5,0,67,4.5,12.7,0.353,2.2,7.5,0.3,2.2,5.2,0.429,0.441,1.5,1.5,1.0,1.5,5.2,6.7,9.0,1.5,0.0,2.2,3.0,12.7,113.0,131,
9,Jabari Parker,25,4,0,59,11.0,17.8,0.619,1.7,4.2,0.4,9.3,13.6,0.688,0.667,5.1,6.8,0.75,1.7,11.0,12.7,1.7,0.0,2.5,5.1,5.9,28.9,113.0,128,
10,Grant Williams,22,5,0,57,5.3,10.5,0.5,1.8,3.5,0.5,3.5,7.0,0.5,0.583,2.6,2.6,1.0,2.6,6.2,8.8,3.5,0.9,3.5,0.9,6.2,14.9,140.0,128,
11,Robert Williams,23,3,0,46,9.8,15.2,0.643,0.0,0.0,,9.8,15.2,0.643,0.643,1.1,2.2,0.5,8.7,7.6,16.3,2.2,1.1,9.8,1.1,7.6,20.7,141.0,118,
12,Semi Ojeleye,26,2,0,12,0.0,16.7,0.0,0.0,12.5,0.0,0.0,4.2,0.0,0.0,4.2,8.3,0.5,0.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,4.2,26.0,123,
13,Tremont Waters,23,3,0,6,8.3,33.4,0.25,0.0,16.7,0.0,8.3,16.7,0.5,0.25,16.7,25.0,0.667,0.0,0.0,0.0,16.7,8.3,0.0,16.7,0.0,33.4,72.0,118,
14,Carsen Edwards,22,2,0,5,20.0,30.0,0.667,10.0,20.0,0.5,10.0,10.0,1.0,0.833,0.0,0.0,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,50.1,153.0,132,
15,Luke Kornet,25,2,0,5,10.0,10.0,1.0,0.0,0.0,,10.0,10.0,1.0,1.0,10.0,20.0,0.5,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,156.0,119,
16,Tacko Fall,25,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,50.1,50.1,0.0,0.0,0.0,0.0,0.0,0.0,,106,
