Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Saddiq Bey,22,SF,82,82,2704,6.0,15.1,0.396,2.8,8.1,0.346,3.2,7.0,0.454,0.489,2.8,3.4,0.827,1.4,4.4,5.9,3.1,1.0,0.2,1.3,1.7,17.6,
2,Cade Cunningham,20,SG,64,64,2088,7.4,17.8,0.416,2.0,6.3,0.314,5.4,11.5,0.472,0.471,2.4,2.9,0.845,1.0,5.1,6.1,6.1,1.3,0.7,4.0,3.4,19.2,ROY-3
3,Isaiah Stewart,20,C,71,71,1816,5.0,9.7,0.51,0.3,0.9,0.326,4.7,8.8,0.529,0.526,1.5,2.0,0.718,4.5,7.8,12.2,1.6,0.4,1.5,1.7,4.2,11.7,
4,Killian Hayes,20,PG,66,40,1647,3.8,10.0,0.383,1.0,3.7,0.263,2.9,6.4,0.452,0.431,1.2,1.6,0.77,0.8,3.8,4.6,6.1,1.7,0.8,2.4,4.0,9.9,
5,Cory Joseph,30,PG,65,39,1600,4.0,9.0,0.445,1.5,3.5,0.414,2.5,5.5,0.465,0.526,2.3,2.5,0.885,0.7,3.3,3.9,5.3,0.9,0.4,1.9,3.3,11.7,
6,Jerami Grant,27,PF,47,47,1500,7.2,16.8,0.426,2.2,6.1,0.358,5.0,10.7,0.465,0.491,5.2,6.2,0.838,0.7,3.9,4.6,2.7,1.1,1.2,2.0,2.6,21.7,
7,Hamidou Diallo,23,SG,58,29,1269,7.4,14.9,0.496,0.7,2.6,0.247,6.8,12.3,0.55,0.518,2.6,4.0,0.65,2.0,5.9,7.9,2.1,2.0,0.5,1.6,4.1,18.0,
8,Frank Jackson,23,PG,53,7,1164,6.0,14.9,0.402,2.7,8.6,0.308,3.3,6.3,0.529,0.491,2.7,3.2,0.827,0.6,2.1,2.7,1.7,0.8,0.3,1.2,2.8,17.3,
9,Trey Lyles,26,PF,51,3,990,6.4,14.0,0.456,1.6,5.3,0.301,4.8,8.7,0.55,0.513,5.0,6.4,0.784,2.2,6.7,8.9,2.1,0.8,0.9,2.0,3.3,19.3,
10,Kelly Olynyk,30,C,40,1,764,6.0,13.5,0.448,1.9,5.6,0.336,4.1,7.9,0.527,0.517,3.3,4.2,0.775,2.5,5.8,8.3,5.2,1.5,0.9,2.7,4.7,17.2,
11,Rodney McGruder,30,SG,51,2,754,4.7,10.7,0.436,2.8,7.0,0.397,1.9,3.8,0.506,0.564,0.9,1.2,0.731,1.5,3.8,5.3,2.3,1.0,0.3,1.1,2.8,13.0,
12,Josh Jackson,24,SF,39,3,707,5.2,12.8,0.41,1.5,5.8,0.265,3.7,7.0,0.529,0.47,2.0,2.9,0.714,0.9,5.4,6.3,2.5,1.1,0.9,1.9,3.6,14.1,
13,Saben Lee,22,PG,37,0,604,4.1,10.5,0.39,0.8,3.6,0.233,3.3,7.0,0.47,0.429,3.3,4.2,0.789,1.1,4.1,5.2,6.4,2.1,0.7,2.1,2.6,12.4,
14,Marvin Bagley III,22,PF,18,8,490,8.2,14.7,0.555,0.6,2.6,0.229,7.6,12.1,0.624,0.575,2.4,4.0,0.593,2.8,6.2,9.0,1.4,1.0,0.5,1.3,3.2,19.2,
15,Luka Garza,23,C,32,5,389,6.1,13.6,0.449,1.5,4.5,0.327,4.6,9.1,0.51,0.503,3.5,5.6,0.623,5.4,3.9,9.3,1.9,0.8,0.6,1.7,5.1,17.2,
16,Isaiah Livers,23,SF,19,5,383,3.9,8.5,0.456,2.5,6.0,0.422,1.3,2.4,0.538,0.606,1.1,1.3,0.857,1.4,3.9,5.4,2.0,1.2,0.7,1.4,3.5,11.4,
17,Braxton Key,24,SF,9,0,191,6.0,13.2,0.457,1.1,3.8,0.3,4.9,9.4,0.52,0.5,1.3,2.5,0.538,2.3,6.8,9.0,1.9,1.7,2.1,1.7,4.7,14.5,
18,Jamorko Pickett,24,PF,13,0,176,3.7,10.2,0.36,2.7,8.0,0.333,1.0,2.3,0.455,0.49,0.2,0.4,0.5,1.2,5.3,6.5,1.4,0.0,1.4,1.0,2.5,10.2,
19,Cassius Stanley,22,SG,9,1,155,4.4,10.7,0.413,0.9,3.9,0.235,3.5,6.7,0.517,0.457,2.3,2.3,1.0,1.2,3.3,4.4,0.9,1.2,0.5,1.4,3.9,12.1,
20,Derrick Walton,26,PG,3,3,108,2.0,8.7,0.231,1.0,4.3,0.231,1.0,4.3,0.231,0.288,1.3,1.3,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,2.7,6.3,
21,Justin Robinson,24,PG,5,0,91,3.6,11.1,0.321,3.2,8.3,0.381,0.4,2.8,0.143,0.464,0.8,2.4,0.333,0.8,2.0,2.8,3.6,0.4,0.4,2.0,3.2,11.1,
22,Carsen Edwards,23,SG,4,0,79,4.1,13.7,0.3,1.8,7.3,0.25,2.3,6.4,0.357,0.367,0.5,0.5,1.0,0.9,1.8,2.7,6.4,0.9,0.0,2.3,1.8,10.5,
23,Micah Potter,23,C,3,0,31,5.8,12.8,0.455,0.0,2.3,0.0,5.8,10.5,0.556,0.455,2.3,2.3,1.0,4.6,5.8,10.5,0.0,1.2,1.2,1.2,4.6,13.9,
24,Cheick Diallo,25,C,3,0,31,3.5,9.3,0.375,0.0,0.0,,3.5,9.3,0.375,0.375,5.8,7.0,0.833,4.6,9.3,13.9,0.0,1.2,0.0,1.2,7.0,12.8,
25,Deividas Sirvydis,21,SG,3,0,27,1.3,13.3,0.1,1.3,9.3,0.143,0.0,4.0,0.0,0.15,0.0,0.0,,0.0,8.0,8.0,1.3,4.0,1.3,0.0,5.3,4.0,
26,Trayvon Palmer,27,SG,1,0,17,0.0,2.1,0.0,0.0,0.0,,0.0,2.1,0.0,0.0,0.0,0.0,,0.0,4.2,4.2,0.0,0.0,0.0,2.1,4.2,0.0,
27,Jaysean Paige,27,PG,1,0,7,0.0,15.4,0.0,0.0,10.3,0.0,0.0,5.1,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,10.3,0.0,
