Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Saddiq Bey,22,82,82,2704,8.1,20.5,0.396,3.8,11.0,0.346,4.3,9.5,0.454,0.489,3.8,4.6,0.827,1.9,6.0,8.0,4.2,1.3,0.3,1.7,2.3,23.8,110,116,
2,Cade Cunningham,20,64,64,2088,10.0,24.1,0.416,2.7,8.5,0.314,7.4,15.6,0.472,0.471,3.3,3.9,0.845,1.4,6.9,8.3,8.3,1.8,1.0,5.5,4.7,26.0,96,113,ROY-3
3,Isaiah Stewart,20,71,71,1816,6.7,13.2,0.51,0.4,1.2,0.326,6.3,11.9,0.529,0.526,2.0,2.8,0.718,6.1,10.5,16.6,2.2,0.6,2.1,2.3,5.7,15.8,113,112,
4,Killian Hayes,20,66,40,1647,5.2,13.6,0.383,1.3,4.9,0.263,3.9,8.7,0.452,0.431,1.7,2.2,0.77,1.1,5.2,6.2,8.2,2.3,1.0,3.3,5.4,13.4,97,113,
5,Cory Joseph,30,65,39,1600,5.4,12.2,0.445,2.0,4.8,0.414,3.4,7.4,0.465,0.526,3.0,3.4,0.885,0.9,4.4,5.3,7.2,1.3,0.5,2.6,4.5,15.9,115,116,
6,Jerami Grant,27,47,47,1500,9.7,22.7,0.426,3.0,8.3,0.358,6.7,14.5,0.465,0.491,7.1,8.4,0.838,0.9,5.3,6.2,3.6,1.4,1.6,2.8,3.5,29.4,109,114,
7,Hamidou Diallo,23,58,29,1269,10.0,20.2,0.496,0.9,3.6,0.247,9.2,16.6,0.55,0.518,3.5,5.4,0.65,2.7,8.0,10.7,2.8,2.7,0.7,2.2,5.5,24.5,107,111,
8,Frank Jackson,23,53,7,1164,8.1,20.2,0.402,3.6,11.7,0.308,4.5,8.6,0.529,0.491,3.6,4.4,0.827,0.8,2.9,3.6,2.3,1.1,0.4,1.6,3.7,23.5,106,118,
9,Trey Lyles,26,51,3,990,8.6,18.9,0.456,2.2,7.2,0.301,6.5,11.7,0.55,0.513,6.8,8.7,0.784,3.0,9.1,12.0,2.9,1.1,1.3,2.7,4.5,26.2,113,113,
10,Kelly Olynyk,30,40,1,764,8.2,18.3,0.448,2.6,7.6,0.336,5.6,10.7,0.527,0.517,4.4,5.7,0.775,3.4,7.9,11.3,7.1,2.0,1.2,3.7,6.4,23.3,112,112,
11,Rodney McGruder,30,51,2,754,6.3,14.6,0.436,3.8,9.4,0.397,2.6,5.1,0.506,0.564,1.2,1.7,0.731,2.0,5.2,7.2,3.1,1.4,0.5,1.6,3.8,17.7,115,116,
12,Josh Jackson,24,39,3,707,7.1,17.3,0.41,2.1,7.8,0.265,5.0,9.5,0.529,0.47,2.8,3.9,0.714,1.2,7.3,8.5,3.4,1.4,1.2,2.6,4.9,19.0,97,113,
13,Saben Lee,22,37,0,604,5.6,14.3,0.39,1.1,4.8,0.233,4.4,9.5,0.47,0.429,4.5,5.7,0.789,1.5,5.6,7.0,8.6,2.9,1.0,2.9,3.6,16.8,107,112,
14,Marvin Bagley III,22,18,8,490,11.1,19.9,0.555,0.8,3.5,0.229,10.3,16.4,0.624,0.575,3.2,5.4,0.593,3.8,8.5,12.2,1.9,1.3,0.7,1.8,4.3,26.1,115,114,
