Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Scottie Barnes,22,60,60,2094,10.3,21.7,0.475,2.3,6.8,0.341,8.0,14.9,0.536,0.528,4.5,5.8,0.781,3.3,8.1,11.4,8.4,1.7,2.0,3.8,2.7,27.5,114.0,116,AS
2,Gary Trent Jr.,25,71,41,1994,8.7,20.5,0.426,4.3,11.0,0.393,4.4,9.5,0.464,0.531,1.8,2.3,0.771,0.6,3.9,4.6,2.9,1.9,0.2,1.1,2.3,23.6,110.0,121,
3,Dennis Schröder,30,51,33,1559,7.7,17.3,0.442,2.4,6.8,0.35,5.3,10.5,0.501,0.511,3.9,4.6,0.852,0.7,3.7,4.3,9.7,1.4,0.2,2.6,3.3,21.6,117.0,122,
4,Pascal Siakam,29,39,39,1354,11.6,22.2,0.522,1.6,5.2,0.317,10.0,17.0,0.584,0.559,6.0,8.0,0.758,1.9,6.8,8.8,6.8,1.1,0.4,3.0,3.1,30.8,119.0,120,
5,Jakob Poeltl,28,50,50,1319,9.1,13.8,0.656,0.0,0.0,,9.1,13.8,0.656,0.656,2.2,3.9,0.551,5.3,10.4,15.7,4.6,1.3,2.8,2.8,5.5,20.3,125.0,115,
6,Gradey Dick,20,60,17,1268,7.2,16.9,0.425,3.4,9.2,0.365,3.8,7.8,0.495,0.524,1.7,1.9,0.863,1.0,4.0,5.0,2.6,1.3,0.1,1.9,3.3,19.4,105.0,122,
7,Immanuel Quickley,24,38,38,1265,9.0,21.3,0.422,4.1,10.3,0.395,4.9,11.0,0.448,0.518,4.8,5.8,0.841,0.5,6.5,6.9,9.8,1.3,0.3,2.7,2.9,27.0,117.0,120,
8,RJ Barrett,23,32,32,1072,12.3,22.2,0.553,2.1,5.4,0.392,10.1,16.8,0.605,0.601,4.7,7.5,0.629,1.5,7.7,9.2,5.9,0.9,0.6,3.6,3.8,31.4,114.0,120,
9,OG Anunoby,26,27,27,900,8.4,17.2,0.489,3.3,8.7,0.374,5.2,8.5,0.608,0.584,1.8,2.5,0.717,1.3,4.4,5.7,3.9,1.5,0.7,2.3,3.3,21.9,113.0,121,
10,Bruce Brown,27,34,11,885,7.0,14.6,0.481,1.1,3.4,0.317,5.9,11.2,0.532,0.519,2.7,3.3,0.833,1.5,5.6,7.1,5.0,1.3,0.5,2.5,3.7,17.9,110.0,121,
11,Kelly Olynyk,32,28,19,740,8.5,15.6,0.548,1.6,4.6,0.338,7.0,11.0,0.637,0.598,4.6,5.5,0.824,2.9,7.3,10.2,8.4,2.4,1.2,4.6,6.4,23.2,118.0,116,
12,Chris Boucher,31,50,0,705,7.5,14.9,0.507,2.1,6.4,0.33,5.4,8.4,0.642,0.578,4.9,6.3,0.772,4.2,9.9,14.2,1.6,1.0,1.6,1.9,4.7,22.1,124.0,117,
13,Ochai Agbaji,23,27,18,638,5.4,13.9,0.391,1.1,5.2,0.217,4.3,8.7,0.496,0.432,1.7,2.7,0.611,3.0,3.9,6.8,2.7,1.5,1.1,2.3,3.9,13.7,95.0,120,
14,Jalen McDaniels,26,50,1,538,5.8,17.0,0.344,1.1,6.4,0.169,4.8,10.6,0.449,0.376,2.4,3.3,0.73,1.6,5.5,7.1,3.3,1.7,0.5,2.7,4.7,15.2,86.0,120,
15,Jordan Nwora,25,34,1,529,9.2,19.8,0.465,3.0,8.7,0.347,6.2,11.1,0.557,0.541,3.2,3.8,0.833,1.8,8.8,10.6,4.0,1.8,1.1,3.7,2.6,24.6,105.0,117,
16,Malachi Flynn,25,31,0,474,5.7,14.0,0.409,2.9,8.2,0.35,2.9,5.8,0.491,0.511,1.7,2.2,0.773,1.3,5.3,6.6,7.4,1.8,0.6,3.4,4.3,16.0,105.0,119,
17,Precious Achiuwa,24,25,0,437,8.6,18.8,0.459,1.4,5.2,0.277,7.2,13.6,0.528,0.497,2.7,4.6,0.571,5.5,9.5,15.0,4.9,1.8,1.3,3.2,4.4,21.3,106.0,116,
18,Javon Freeman-Liberty,24,22,6,403,6.6,14.9,0.444,1.2,5.0,0.238,5.4,9.8,0.549,0.484,4.0,4.3,0.917,1.9,6.5,8.4,4.8,1.2,0.5,3.0,3.4,18.3,107.0,120,
19,Jontay Porter,24,26,5,360,5.4,14.0,0.385,2.7,8.0,0.333,2.7,5.9,0.455,0.481,2.0,2.4,0.833,3.5,7.5,11.0,8.0,2.7,2.7,2.8,4.7,15.4,112.0,114,
20,Thaddeus Young,35,23,6,350,7.5,12.0,0.621,0.1,0.8,0.167,7.3,11.2,0.654,0.626,0.7,1.7,0.417,4.0,6.3,10.3,6.9,2.5,0.4,1.5,5.2,15.7,132.0,117,
21,Garrett Temple,37,27,2,289,4.8,13.0,0.372,2.0,6.7,0.3,2.8,6.3,0.447,0.449,3.0,3.7,0.818,3.0,4.5,7.5,4.7,2.0,0.5,2.3,4.7,14.7,107.0,120,
22,Otto Porter Jr.,30,15,1,174,3.9,9.2,0.424,2.2,6.4,0.348,1.7,2.8,0.6,0.545,0.8,0.8,1.0,1.7,6.4,8.0,2.2,1.4,1.4,0.6,5.3,10.8,123.0,119,
23,Jahmi'us Ramsey,22,7,1,121,7.2,16.4,0.439,2.4,8.8,0.273,4.8,7.6,0.632,0.512,2.0,2.4,0.833,1.6,7.2,8.8,3.2,2.8,0.0,2.8,4.0,18.8,102.0,117,
24,Mouhamadou Gueye,25,11,0,120,4.4,15.3,0.289,0.0,1.2,0.0,4.4,14.1,0.314,0.289,1.6,3.6,0.444,4.8,4.4,9.3,2.0,1.2,7.2,4.8,6.0,10.5,67.0,113,
25,Malik Williams,25,7,2,107,4.1,15.3,0.265,0.5,2.3,0.2,3.6,13.1,0.276,0.279,0.0,0.9,0.0,6.8,10.4,17.1,0.9,1.4,1.8,1.4,6.8,8.6,79.0,116,
