Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3466,7356,0.471,942,2712,0.347,2524,4644,0.543,1339,1772,0.756,891,2607,3498,2335,634,388,1147,1509,9213
Team/G,,241.5,42.3,89.7,0.471,11.5,33.1,0.347,30.8,56.6,0.543,16.3,21.6,0.756,10.9,31.8,42.7,28.5,7.7,4.7,14.0,18.4,112.4
Lg Rank,,10,15,10,16.0,26,22,27.0,5,4,18.0,18,16,29.0,11,26,23,6,10,19,20,12,21
Year/Year,,0.0%,0.9%,-1.8%,0.013,7.0%,3.3%,0.012,-1.2%,-4.5%,0.018,-11.1%,-7.8%,-0.028,-14.6%,4.9%,-0.9%,19.1%,-17.9%,-8.5%,20.0%,-8.0%,-0.4%
Opponent,82.0,19805,3669,7476,0.491,1120,2979,0.376,2549,4497,0.567,1283,1627,0.789,919,2785,3704,2346,595,474,1137,1487,9741
Opponent/G,,241.5,44.7,91.2,0.491,13.7,36.3,0.376,31.1,54.8,0.567,15.6,19.8,0.789,11.2,34.0,45.2,28.6,7.3,5.8,13.9,18.1,118.8
Lg Rank,,10,28,24,26.0,26,21,24.0,26,22,26.0,5,5,19.0,28,23,26,27,13,23,13,22,25
Year/Year,,0.0%,10.8%,10.7%,0.0,11.9%,11.3%,0.002,10.3%,10.3%,-0.0,-14.9%,-14.1%,-0.008,21.4%,2.8%,6.9%,9.2%,20.9%,26.1%,-16.8%,-7.3%,6.7%
