Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Derrick White,30.0,SG,11,11,415,18.8,0.636,0.707,0.245,3.9,11.0,7.6,15.8,0.9,2.7,7.4,19.3,1.3,0.5,1.8,0.208,5.1,1.4,6.6,0.9,
2.0,Jaylen Brown,28.0,SF,11,11,402,16.1,0.542,0.323,0.338,3.8,17.6,10.9,19.7,1.4,0.7,14.8,29.9,0.1,0.6,0.7,0.083,-0.1,0.3,0.2,0.2,
3.0,Al Horford,38.0,C,11,9,348,12.3,0.586,0.486,0.097,6.0,15.0,10.7,8.7,1.1,3.7,8.5,10.8,0.5,0.5,1.1,0.145,0.3,2.4,2.7,0.4,
4.0,Jayson Tatum,26.0,PF,8,8,322,24.1,0.566,0.446,0.309,3.3,28.0,16.0,25.3,2.8,1.7,11.6,31.9,0.6,0.8,1.4,0.202,5.4,3.2,8.6,0.9,
5.0,Payton Pritchard,27.0,PG,11,0,302,13.4,0.615,0.677,0.172,3.5,5.8,4.6,9.2,1.0,0.0,7.8,17.5,0.6,0.3,0.9,0.137,1.5,-0.6,0.9,0.2,
6.0,Jrue Holiday,34.0,PG,8,8,264,10.8,0.578,0.433,0.217,5.3,8.6,7.0,18.7,1.4,0.3,19.6,14.1,0.2,0.3,0.6,0.1,-1.6,1.5,-0.1,0.1,
7.0,Kristaps Porziņģis,29.0,C,11,7,231,11.3,0.43,0.329,0.57,10.6,14.1,12.4,5.3,2.3,3.6,9.2,21.5,-0.2,0.4,0.3,0.054,-3.2,-0.9,-4.0,-0.1,
8.0,Luke Kornet,29.0,C,11,1,180,17.5,0.769,0.0,0.276,10.3,16.3,13.4,4.3,1.7,6.6,13.3,9.5,0.5,0.4,0.8,0.221,0.3,3.3,3.6,0.3,
9.0,Sam Hauser,27.0,PF,8,0,108,6.4,0.573,0.875,0.042,0.0,12.1,6.2,5.6,0.5,0.8,10.9,11.6,0.0,0.1,0.2,0.069,-2.5,0.0,-2.5,0.0,
10.0,Baylor Scheierman,24.0,SG,4,0,22,2.7,0.4,0.5,0.0,5.3,14.8,10.2,0.0,0.0,0.0,9.1,22.8,-0.1,0.0,0.0,-0.08,-6.3,-3.3,-9.6,0.0,
11.0,Torrey Craig,34.0,SF,5,0,21,17.4,0.75,0.75,0.0,11.1,15.5,13.4,21.6,2.5,0.0,20.0,10.9,0.1,0.0,0.1,0.238,4.2,4.4,8.6,0.1,
12.0,Jordan Walsh,20.0,PF,5,0,15,0.4,0.0,1.0,0.0,0.0,7.2,3.7,8.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.007,-4.6,-0.3,-5.0,0.0,
13.0,JD Davison,22.0,PG,4,0,13,-0.9,0.225,0.25,0.25,9.0,16.7,13.0,33.9,0.0,0.0,10.1,34.7,-0.1,0.0,-0.1,-0.281,-7.8,-6.6,-14.4,0.0,
14.0,Neemias Queta,25.0,C,4,0,13,40.9,0.833,0.0,0.0,17.9,0.0,8.6,41.2,4.0,0.0,0.0,21.1,0.1,0.0,0.1,0.498,11.7,6.4,18.1,0.1,
15.0,Xavier Tillman Sr.,26.0,C,1,0,8,3.7,0.25,0.5,0.0,14.5,27.1,21.1,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.117,-5.2,-4.0,-9.2,0.0,
,Team Totals,,,11,11,2664,,0.569,0.474,0.273,,,,,,,,,3.6,4.1,7.7,0.138,1.1,1.2,2.3,2.9,
