Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jayson Tatum,26,72,72,2624,12.7,28.0,0.452,4.8,13.9,0.343,7.9,14.1,0.559,0.537,6.8,8.4,0.814,0.9,11.0,11.9,8.2,1.5,0.7,4.0,3.0,36.9,117,110,"MVP-4,CPOY-10,AS,NBA1"
2,Derrick White,30,76,76,2574,8.3,18.7,0.442,5.2,13.5,0.384,3.1,5.2,0.593,0.58,2.6,3.1,0.839,1.3,5.3,6.6,7.0,1.4,1.6,2.6,2.7,24.3,123,112,DPOY-10
3,Payton Pritchard,27,80,3,2271,9.0,19.1,0.472,5.6,13.8,0.407,3.4,5.3,0.642,0.62,1.6,1.9,0.845,2.3,4.5,6.8,6.2,1.5,0.3,1.8,2.6,25.3,131,114,6MOY-1
4,Jaylen Brown,28,63,63,2158,12.0,26.0,0.463,2.7,8.3,0.324,9.3,17.7,0.529,0.515,5.7,7.5,0.764,1.9,6.6,8.6,6.6,1.7,0.4,3.8,3.6,32.5,112,112,AS
5,Jrue Holiday,34,62,62,1896,6.7,15.2,0.443,2.9,8.1,0.353,3.9,7.1,0.547,0.538,1.9,2.0,0.909,2.0,5.0,7.0,6.3,1.7,0.7,2.0,2.7,18.1,121,113,
6,Al Horford,38,60,42,1659,5.9,13.9,0.423,3.4,9.5,0.363,2.4,4.4,0.551,0.547,1.0,1.1,0.895,2.4,8.8,11.2,3.9,1.1,1.5,1.4,2.4,16.3,121,111,
7,Sam Hauser,27,71,19,1541,7.0,15.4,0.451,5.4,13.0,0.416,1.6,2.4,0.64,0.627,0.4,0.4,1.0,1.4,5.9,7.3,2.1,1.3,0.4,0.7,2.8,19.7,128,113,
8,Luke Kornet,29,73,16,1361,6.9,10.3,0.668,0.0,0.1,0.0,6.9,10.2,0.675,0.668,2.5,3.6,0.691,7.0,7.3,14.3,4.3,1.3,2.6,1.1,4.4,16.2,152,110,
9,Kristaps Porziņģis,29,42,42,1210,11.5,23.8,0.483,4.3,10.4,0.412,7.2,13.4,0.537,0.572,6.7,8.2,0.809,2.8,9.0,11.8,3.6,1.3,2.6,2.2,4.8,33.9,125,109,
10,Neemias Queta,25,62,6,863,7.7,11.8,0.65,0.0,0.2,0.0,7.7,11.6,0.66,0.65,2.7,3.5,0.754,5.2,8.5,13.7,2.6,1.0,2.4,2.3,6.2,18.0,132,110,
11,Jordan Walsh,20,52,1,403,3.7,10.3,0.361,1.9,6.8,0.273,1.9,3.5,0.536,0.452,0.9,1.5,0.583,2.9,5.7,8.6,2.4,1.5,1.4,2.1,3.7,10.2,99,112,
12,Baylor Scheierman,24,31,2,384,5.1,14.4,0.355,3.4,10.7,0.317,1.7,3.7,0.464,0.473,1.2,1.6,0.75,2.5,6.0,8.5,4.3,2.2,0.3,1.6,2.9,14.8,111,111,
13,Xavier Tillman Sr.,26,33,2,231,2.8,11.5,0.245,1.1,6.9,0.156,1.7,4.6,0.381,0.292,0.7,0.9,0.75,2.2,7.2,9.3,1.5,2.4,1.1,3.0,3.9,7.4,67,109,
14,Torrey Craig,34,17,3,201,4.0,11.2,0.356,2.2,7.7,0.29,1.7,3.5,0.5,0.456,1.2,2.0,0.625,4.7,7.2,12.0,3.0,1.5,2.7,2.0,4.7,11.5,110,109,
15,Drew Peterson,25,25,1,186,4.6,11.1,0.415,3.5,8.9,0.394,1.1,2.2,0.5,0.573,1.9,2.4,0.778,2.4,8.4,10.8,3.5,1.3,0.5,2.2,4.9,14.6,119,112,
16,Jaden Springer,22,26,0,141,4.3,12.1,0.353,2.1,6.8,0.316,2.1,5.3,0.4,0.441,5.3,7.5,0.714,1.4,7.1,8.5,3.6,4.3,0.4,1.4,6.0,16.0,115,106,
17,JD Davison,22,16,0,93,6.5,18.3,0.353,2.2,9.7,0.222,4.3,8.6,0.5,0.412,2.7,3.8,0.714,1.1,5.9,7.0,7.0,2.7,0.5,7.0,1.1,17.8,82,110,
18,Miles Norris,24,3,0,35,2.9,12.9,0.222,2.9,10.0,0.286,0.0,2.9,0.0,0.333,1.4,2.9,0.5,2.9,10.0,12.9,0.0,2.9,1.4,0.0,0.0,10.0,91,106,
