Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Derrick White,30,11,11,415,8.6,18.6,0.463,5.1,13.1,0.385,3.5,5.4,0.651,0.599,3.9,4.5,0.861,1.8,5.3,7.1,4.9,0.9,1.5,1.6,2.8,26.2,132,111,
2,Jaylen Brown,28,11,11,402,11.2,25.4,0.441,2.7,8.2,0.333,8.5,17.2,0.492,0.495,6.5,8.6,0.758,1.7,8.5,10.2,5.6,1.4,0.4,5.1,4.6,31.7,105,108,
3,Al Horford,38,11,9,348,5.1,10.9,0.472,2.1,5.3,0.4,3.0,5.6,0.541,0.569,0.9,1.1,0.857,2.7,7.2,9.9,3.0,1.1,2.1,1.1,4.5,13.3,127,108,
4,Jayson Tatum,26,8,8,322,12.1,28.5,0.423,4.7,12.7,0.372,7.3,15.8,0.464,0.506,7.8,8.8,0.889,1.5,13.5,15.0,7.0,2.8,1.0,4.2,3.4,36.6,114,101,
5,Payton Pritchard,27,11,0,302,7.8,17.2,0.455,4.7,11.6,0.403,3.1,5.6,0.563,0.591,2.4,3.0,0.824,1.6,2.8,4.3,3.0,1.0,0.0,1.6,3.3,22.7,124,114,
6,Jrue Holiday,34,8,8,264,5.8,11.9,0.483,1.8,5.2,0.346,4.0,6.8,0.588,0.558,1.8,2.6,0.692,2.4,4.2,6.6,6.4,1.4,0.2,3.2,5.0,15.1,114,112,
7,Kristaps Porziņģis,29,11,7,231,5.7,17.9,0.316,0.9,5.9,0.154,4.8,12.0,0.396,0.342,7.0,10.2,0.689,4.8,6.8,11.6,1.8,2.3,2.0,2.3,5.9,19.3,98,106,
8,Luke Kornet,29,11,1,180,6.1,8.4,0.724,0.0,0.0,,6.1,8.4,0.724,0.724,2.3,2.3,1.0,4.7,7.9,12.5,1.5,1.7,3.8,1.5,5.8,14.6,148,105,
9,Sam Hauser,27,8,0,108,4.9,11.7,0.417,3.4,10.2,0.333,1.5,1.5,1.0,0.563,0.5,0.5,1.0,0.0,5.8,5.8,1.9,0.5,0.5,1.5,5.3,13.6,109,112,
10,Baylor Scheierman,24,4,0,22,7.2,23.8,0.3,4.8,11.9,0.4,2.4,11.9,0.2,0.4,0.0,0.0,,2.4,7.2,9.5,0.0,0.0,0.0,2.4,4.8,19.1,81,113,
11,Torrey Craig,34,5,0,21,5.0,10.0,0.5,5.0,7.5,0.667,0.0,2.5,0.0,0.75,0.0,0.0,,5.0,7.5,12.5,7.5,2.5,0.0,2.5,5.0,15.0,147,107,
12,Jordan Walsh,20,5,0,15,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,61,116,
13,JD Davison,22,4,0,13,4.0,32.3,0.125,4.0,8.1,0.5,0.0,24.2,0.0,0.188,4.0,8.1,0.5,4.0,8.1,12.1,12.1,0.0,0.0,4.0,0.0,16.1,70,113,
14,Neemias Queta,25,4,0,13,20.2,24.2,0.833,0.0,0.0,,20.2,24.2,0.833,0.833,0.0,0.0,,8.1,0.0,8.1,8.1,4.0,0.0,0.0,8.1,40.3,179,109,
15,Xavier Tillman Sr.,26,1,0,8,6.6,26.2,0.25,0.0,13.1,0.0,6.6,13.1,0.5,0.25,0.0,0.0,,6.6,13.1,19.7,0.0,0.0,0.0,0.0,0.0,13.1,72,109,
