Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Derrick White,30.0,SG,11,11,415,18,65,17,0,0,2.8,-15.4,9,3,15,0,17,11,91,3,4,
2.0,Jaylen Brown,28.0,SF,11,11,402,0,23,65,12,0,7.2,4.4,15,17,12,7,30,4,109,6,14,
3.0,Al Horford,38.0,C,11,9,348,0,0,0,64,36,1.3,-13.8,2,3,17,1,2,1,52,1,3,
4.0,Jayson Tatum,26.0,PF,8,8,322,0,9,41,50,0,12.6,16.3,13,7,6,2,20,0,109,5,5,
5.0,Payton Pritchard,27.0,PG,11,0,302,100,0,0,0,0,14.0,17.6,5,3,7,0,6,0,44,1,5,
6.0,Jrue Holiday,34.0,PG,8,8,264,55,45,0,0,0,2.0,-8.2,10,6,14,0,5,3,82,3,5,
7.0,Kristaps Porziņģis,29.0,C,11,7,231,0,0,0,9,91,0.3,-10.3,1,4,11,4,19,0,19,5,1,
8.0,Luke Kornet,29.0,C,11,1,180,0,0,0,0,100,10.4,6.4,2,1,12,2,4,0,14,2,2,
9.0,Sam Hauser,27.0,PF,8,0,108,0,0,40,59,1,19.1,16.2,2,0,6,1,1,1,9,1,0,
10.0,Baylor Scheierman,24.0,SG,4,0,22,0,100,0,0,0,-2.5,-9.0,0,1,1,0,0,0,0,0,0,
11.0,Torrey Craig,34.0,SF,5,0,21,0,3,97,0,0,19.9,14.3,1,0,1,0,0,0,6,0,0,
12.0,Jordan Walsh,20.0,PF,5,0,15,0,0,29,72,0,-28.6,-35.7,0,0,0,0,0,0,3,0,0,
13.0,JD Davison,22.0,PG,4,0,13,91,9,0,0,0,-16.0,-22.7,0,1,0,0,0,0,6,0,0,
14.0,Neemias Queta,25.0,C,4,0,13,0,0,0,0,100,-33.3,-40.4,0,0,1,0,0,0,6,0,1,
15.0,Xavier Tillman Sr.,26.0,C,1,0,8,0,0,0,52,48,-18.8,-25.3,0,0,0,0,0,0,0,0,0,
,Team Totals,,,11,11,2664,20,20,20,20,20,6.2,-0.8,60,46,103,17,104,20,550,27,40,
