Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jayson Tatum,26,PF,72,72,2624,9.1,20.1,0.452,3.4,10.0,0.343,5.7,10.1,0.559,0.537,4.9,6.0,0.814,0.7,7.9,8.5,5.9,1.0,0.5,2.9,2.2,26.5,"MVP-4,CPOY-10,AS,NBA1"
2,Derrick White,30,SG,76,76,2574,5.9,13.4,0.442,3.7,9.7,0.384,2.2,3.7,0.593,0.58,1.9,2.3,0.839,0.9,3.8,4.8,5.0,1.0,1.1,1.8,1.9,17.5,DPOY-10
3,Payton Pritchard,27,PG,80,3,2271,6.5,13.7,0.472,4.0,9.9,0.407,2.4,3.8,0.642,0.62,1.1,1.3,0.845,1.6,3.2,4.9,4.4,1.1,0.2,1.3,1.9,18.1,6MOY-1
4,Jaylen Brown,28,SF,63,63,2158,8.6,18.7,0.463,1.9,6.0,0.324,6.7,12.7,0.529,0.515,4.1,5.4,0.764,1.4,4.8,6.1,4.8,1.2,0.3,2.7,2.6,23.3,AS
5,Jrue Holiday,34,PG,62,62,1896,4.8,10.9,0.443,2.1,5.8,0.353,2.8,5.1,0.547,0.538,1.3,1.5,0.909,1.4,3.6,5.0,4.5,1.3,0.5,1.5,1.9,13.0,
6,Al Horford,38,C,60,42,1659,4.2,10.0,0.423,2.5,6.8,0.363,1.8,3.2,0.551,0.547,0.7,0.8,0.895,1.7,6.3,8.0,2.8,0.8,1.1,1.0,1.8,11.7,
7,Sam Hauser,27,PF,71,19,1541,5.0,11.1,0.451,3.9,9.3,0.416,1.1,1.8,0.64,0.627,0.3,0.3,1.0,1.0,4.2,5.2,1.5,1.0,0.3,0.5,2.0,14.1,
8,Luke Kornet,29,C,73,16,1361,4.9,7.4,0.668,0.0,0.1,0.0,4.9,7.3,0.675,0.668,1.8,2.6,0.691,5.0,5.2,10.3,3.1,1.0,1.9,0.8,3.1,11.7,
9,Kristaps Porziņģis,29,C,42,42,1210,8.2,17.1,0.483,3.1,7.4,0.412,5.2,9.6,0.537,0.572,4.8,5.9,0.809,2.0,6.4,8.4,2.6,0.9,1.9,1.6,3.5,24.3,
10,Neemias Queta,25,C,62,6,863,5.5,8.5,0.65,0.0,0.1,0.0,5.5,8.3,0.66,0.65,1.9,2.5,0.754,3.7,6.1,9.8,1.9,0.8,1.8,1.7,4.4,12.9,
11,Jordan Walsh,20,PF,52,1,403,2.7,7.4,0.361,1.3,4.9,0.273,1.3,2.5,0.536,0.452,0.6,1.1,0.583,2.1,4.1,6.2,1.7,1.1,1.0,1.5,2.7,7.3,
12,Baylor Scheierman,24,SG,31,2,384,3.7,10.3,0.355,2.4,7.7,0.317,1.2,2.6,0.464,0.473,0.8,1.1,0.75,1.8,4.3,6.1,3.1,1.6,0.2,1.1,2.1,10.6,
13,Xavier Tillman Sr.,26,C,33,2,231,2.0,8.3,0.245,0.8,5.0,0.156,1.2,3.3,0.381,0.292,0.5,0.6,0.75,1.6,5.1,6.7,1.1,1.7,0.8,2.2,2.8,5.3,
14,Torrey Craig,34,SF,17,3,201,2.9,8.1,0.356,1.6,5.6,0.29,1.3,2.5,0.5,0.456,0.9,1.4,0.625,3.4,5.2,8.6,2.1,1.1,2.0,1.4,3.4,8.2,
15,Drew Peterson,25,PF,25,1,186,3.3,7.9,0.415,2.5,6.4,0.394,0.8,1.5,0.5,0.573,1.4,1.7,0.778,1.7,6.0,7.7,2.5,1.0,0.4,1.5,3.5,10.5,
16,Jaden Springer,22,SG,26,0,141,3.1,8.7,0.353,1.5,4.9,0.316,1.5,3.8,0.4,0.441,3.8,5.4,0.714,1.0,5.1,6.1,2.6,3.1,0.3,1.0,4.3,11.5,
17,JD Davison,22,PG,16,0,93,4.6,13.2,0.353,1.5,7.0,0.222,3.1,6.2,0.5,0.412,1.9,2.7,0.714,0.8,4.3,5.0,5.0,1.9,0.4,5.0,0.8,12.8,
18,Miles Norris,24,PF,3,0,35,2.1,9.3,0.222,2.1,7.2,0.286,0.0,2.1,0.0,0.333,1.0,2.1,0.5,2.1,7.2,9.3,0.0,2.1,1.0,0.0,0.0,7.2,
