Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Keldon Johnson,22,75,74,2392,9.4,20.3,0.466,3.2,8.0,0.398,6.3,12.3,0.51,0.545,3.6,4.7,0.756,1.6,7.6,9.2,3.2,1.2,0.3,1.8,3.0,25.6,114,114,
2,Dejounte Murray,25,68,68,2366,11.6,25.2,0.462,1.9,6.0,0.327,9.7,19.2,0.504,0.5,4.0,5.0,0.794,1.6,9.8,11.4,12.7,2.8,0.5,3.6,2.8,29.2,113,108,AS
3,Jakob Poeltl,26,68,67,1970,10.0,16.1,0.618,0.0,0.0,1.0,10.0,16.1,0.618,0.619,2.3,4.6,0.495,6.4,9.1,15.4,4.6,1.1,2.9,2.7,5.2,22.3,123,110,
4,Devin Vassell,21,71,32,1937,8.1,18.9,0.427,3.4,9.4,0.361,4.7,9.5,0.492,0.516,2.1,2.5,0.838,1.1,6.5,7.6,3.4,1.9,1.0,1.4,3.5,21.6,109,112,
5,Lonnie Walker IV,23,70,6,1612,9.3,22.7,0.407,3.3,10.5,0.314,6.0,12.2,0.487,0.48,3.5,4.4,0.784,0.5,4.9,5.4,4.5,1.3,0.6,2.1,2.9,25.3,103,115,
6,Derrick White,27,49,48,1486,7.8,18.4,0.426,2.6,8.3,0.314,5.2,10.1,0.519,0.497,4.5,5.2,0.869,0.8,4.8,5.6,8.8,1.6,1.4,2.8,3.7,22.8,114,113,
7,Doug McDermott,30,51,51,1223,8.4,18.2,0.462,4.2,10.0,0.422,4.2,8.2,0.512,0.578,1.6,2.0,0.784,0.7,3.8,4.5,2.5,0.5,0.2,1.7,3.1,22.7,112,118,
8,Tre Jones,22,69,11,1148,6.9,14.2,0.49,0.4,2.1,0.196,6.5,12.0,0.542,0.504,3.0,3.8,0.78,1.2,5.3,6.5,9.7,1.8,0.3,1.9,3.3,17.3,120,114,
9,Joshua Primo,19,50,16,965,5.0,13.4,0.374,2.1,6.8,0.307,2.9,6.6,0.444,0.452,2.2,2.9,0.746,1.6,4.0,5.6,4.0,1.0,1.1,2.8,3.9,14.3,96,115,
10,Keita Bates-Diop,26,59,14,956,6.8,13.2,0.517,0.9,2.8,0.309,6.0,10.4,0.572,0.549,2.3,3.1,0.754,3.1,8.5,11.6,2.1,1.4,0.7,2.3,3.1,16.8,111,112,
11,Bryn Forbes,28,40,1,676,9.1,21.0,0.432,4.5,10.7,0.417,4.6,10.3,0.448,0.539,3.1,3.5,0.898,0.3,4.2,4.5,2.9,1.2,0.2,2.3,3.0,25.8,107,116,
12,Drew Eubanks,24,49,9,595,6.8,12.8,0.528,0.1,0.6,0.125,6.7,12.2,0.55,0.531,4.8,6.4,0.747,5.2,10.6,15.8,4.0,1.0,2.4,3.7,4.9,18.4,113,109,
13,Jock Landale,26,54,1,589,8.2,16.6,0.495,2.4,7.2,0.326,5.9,9.4,0.626,0.566,2.8,3.3,0.829,5.1,6.1,11.2,3.7,0.8,1.1,2.5,4.3,21.6,119,114,
14,Josh Richardson,28,21,7,513,7.7,17.9,0.429,3.7,8.4,0.444,3.9,9.4,0.416,0.534,3.3,3.5,0.946,1.5,4.1,5.6,4.6,2.1,0.6,2.5,3.2,22.4,112,114,
15,Zach Collins,24,28,4,502,7.3,14.8,0.49,1.3,3.9,0.341,5.9,10.9,0.544,0.535,5.0,6.2,0.8,4.4,10.2,14.6,5.8,1.2,2.2,4.3,6.4,20.8,112,109,
16,Thaddeus Young,33,26,1,370,9.6,16.6,0.578,0.0,0.6,0.0,9.6,15.9,0.602,0.578,1.3,2.9,0.455,5.2,6.9,12.1,7.7,3.0,0.9,3.9,4.9,20.5,113,109,
17,Joe Wieskamp,22,29,0,205,4.7,13.1,0.357,3.3,10.1,0.326,1.4,3.0,0.462,0.482,1.6,3.0,0.538,0.9,2.3,3.3,2.1,0.9,0.7,0.5,3.3,14.3,107,117,
18,Devontae Cacok,25,15,0,121,8.3,12.3,0.677,0.0,0.0,,8.3,12.3,0.677,0.677,1.6,2.8,0.571,3.2,13.5,16.7,2.4,3.2,2.8,1.2,6.3,18.2,132,102,
19,Tyler Johnson,29,3,0,53,1.8,9.1,0.2,1.8,5.4,0.333,0.0,3.6,0.0,0.3,0.0,0.0,,1.8,3.6,5.4,4.5,1.8,1.8,0.9,2.7,5.4,88,113,
20,Juancho Hernangómez,26,5,0,51,1.9,5.6,0.333,0.0,2.8,0.0,1.9,2.8,0.667,0.333,2.8,3.8,0.75,3.8,10.3,14.1,2.8,0.9,0.9,1.9,0.0,6.6,105,112,
21,Romeo Langford,22,4,0,43,4.5,7.8,0.571,0.0,2.2,0.0,4.5,5.6,0.8,0.571,3.3,8.9,0.375,0.0,4.5,4.5,2.2,1.1,0.0,0.0,1.1,12.3,113,116,
22,Jaylen Morris,26,3,0,16,0.0,18.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,6.0,12.0,0.5,0.0,6.0,6.0,6.0,0.0,0.0,3.0,6.0,6.0,40,117,
23,Tomáš Satoranský,30,1,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,,16.0,21.3,0.75,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,16.0,187,118,
24,Anthony Lamb,24,2,0,8,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,56,118,
