Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3546,7601,0.467,925,2626,0.352,2621,4975,0.527,1262,1673,0.754,901,2815,3716,2289,626,403,1043,1483,9279
Team/G,,241.5,43.2,92.7,0.467,11.3,32.0,0.352,32.0,60.7,0.527,15.4,20.4,0.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,18.1,113.2
Lg Rank,,8,3,2,14.0,26,25,18.0,3,2,22.0,29,25,25.0,7,13,9,2,11,10,5,2,8
Year/Year,,-0.5%,3.3%,2.4%,0.004,13.4%,12.7%,0.002,0.1%,-2.3%,0.013,-11.6%,-7.3%,-0.037,18.3%,-0.7%,3.3%,14.3%,8.8%,-3.3%,11.5%,0.7%,1.9%
Opponent,82.0,19805,3482,7475,0.466,992,2756,0.36,2490,4719,0.528,1313,1711,0.767,933,2902,3835,1970,601,403,1131,1553,9269
Opponent/G,,241.5,42.5,91.2,0.466,12.1,33.6,0.36,30.4,57.5,0.528,16.0,20.9,0.767,11.4,35.4,46.8,24.0,7.3,4.9,13.8,18.9,113.0
Lg Rank,,8,26,30,19.0,13,8,20.0,27,30,14.0,9,10,10.0,29,25,26,10,10,21,14,24,23
Year/Year,,-0.5%,0.1%,1.5%,-0.006,-1.6%,3.0%,-0.017,0.8%,0.6%,0.001,2.2%,0.9%,0.01,11.9%,-5.0%,-1.3%,-3.0%,16.2%,-4.1%,4.6%,1.9%,0.2%
