Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Keita Bates-Diop,26.0,SF,59,14,956,0.517,0.572,0.309,0.549,0.754,0.578,0.232,0.209,112.0,107.0,87.0,103.0,97.0,102,93.0,52.0,9.3,6.9,
2.0,Devontae Cacok,25.0,PF,15,0,121,0.677,0.677,,0.677,0.571,0.675,0.226,0.0,147.0,127.0,,127.0,74.0,119,91.0,0.0,9.0,7.4,
3.0,Zach Collins,24.0,C,28,4,502,0.49,0.544,0.341,0.535,0.8,0.594,0.419,0.265,106.0,102.0,97.0,101.0,103.0,105,169.0,66.0,1.2,10.2,
4.0,Drew Eubanks,24.0,C,49,9,595,0.528,0.55,0.125,0.531,0.747,0.588,0.497,0.05,115.0,103.0,35.0,100.0,96.0,104,200.0,13.0,-0.1,8.7,
5.0,Bryn Forbes,28.0,SG,40,1,676,0.432,0.448,0.417,0.539,0.898,0.572,0.166,0.51,94.0,84.0,118.0,101.0,116.0,101,67.0,128.0,4.2,3.5,
6.0,Juancho Hernangómez,26.0,PF,5,0,51,0.333,0.667,0.0,0.333,0.75,0.451,0.667,0.5,72.0,125.0,0.0,63.0,97.0,80,269.0,125.0,-2.4,-1.8,
7.0,Keldon Johnson,22.0,SF,75,74,2392,0.466,0.51,0.398,0.545,0.756,0.574,0.231,0.395,101.0,96.0,113.0,102.0,98.0,101,93.0,99.0,25.9,17.0,
8.0,Tyler Johnson,29.0,PG,3,0,53,0.2,0.0,0.333,0.3,,0.3,0.0,0.6,43.0,0.0,94.0,56.0,,53,0.0,150.0,-4.6,-5.3,
9.0,Tre Jones,22.0,PG,69,11,1148,0.49,0.542,0.196,0.504,0.78,0.545,0.268,0.15,106.0,102.0,55.0,95.0,101.0,96,108.0,38.0,-18.5,-16.1,
10.0,Anthony Lamb,24.0,SF,2,0,8,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0,0.0,250.0,-2.1,-2.3,
11.0,Jock Landale,26.0,C,54,1,589,0.495,0.626,0.326,0.566,0.829,0.597,0.201,0.436,107.0,118.0,92.0,106.0,107.0,105,81.0,109.0,14.1,13.7,
12.0,Romeo Langford,22.0,SG,4,0,43,0.571,0.8,0.0,0.571,0.375,0.523,1.143,0.286,124.0,150.0,0.0,107.0,48.0,92,461.0,72.0,0.6,-0.9,
13.0,Doug McDermott,30.0,PF,51,51,1223,0.462,0.512,0.422,0.578,0.784,0.593,0.11,0.551,100.0,96.0,119.0,109.0,101.0,105,44.0,138.0,43.5,26.2,
14.0,Jaylen Morris,26.0,SG,3,0,16,0.0,0.0,0.0,0.0,0.5,0.129,0.667,0.333,0.0,0.0,0.0,0.0,65.0,23,269.0,83.0,-6.4,-6.8,
15.0,Dejounte Murray,25.0,PG,68,68,2366,0.462,0.504,0.327,0.5,0.794,0.533,0.199,0.237,100.0,95.0,92.0,94.0,102.0,94,80.0,59.0,-77.7,-89.8,AS
16.0,Jakob Poeltl,26.0,C,68,67,1970,0.618,0.618,1.0,0.619,0.495,0.613,0.287,0.002,134.0,116.0,283.0,116.0,64.0,108,115.0,0.0,116.0,69.9,
17.0,Joshua Primo,19.0,SF,50,16,965,0.374,0.444,0.307,0.452,0.746,0.487,0.219,0.507,81.0,83.0,87.0,85.0,96.0,86,88.0,127.0,-43.1,-47.0,
18.0,Josh Richardson,28.0,SG,21,7,513,0.429,0.416,0.444,0.534,0.946,0.577,0.194,0.471,93.0,78.0,126.0,100.0,122.0,102,78.0,118.0,0.9,4.4,
19.0,Tomáš Satoranský,30.0,SF,1,0,9,,,,,0.75,0.852,,,,,,,97.0,151,,,0.0,1.0,
20.0,Devin Vassell,21.0,SF,71,32,1937,0.427,0.492,0.361,0.516,0.838,0.54,0.13,0.497,93.0,92.0,102.0,97.0,108.0,95,52.0,125.0,-23.4,-42.2,
21.0,Lonnie Walker IV,23.0,SG,70,6,1612,0.407,0.487,0.314,0.48,0.784,0.512,0.194,0.462,88.0,91.0,89.0,90.0,101.0,90,78.0,116.0,-79.4,-89.6,
22.0,Derrick White,27.0,SG,49,48,1486,0.426,0.519,0.314,0.497,0.869,0.551,0.281,0.453,92.0,97.0,89.0,94.0,112.0,97,113.0,113.0,-39.1,-18.9,
23.0,Joe Wieskamp,22.0,SG,29,0,205,0.357,0.462,0.326,0.482,0.538,0.494,0.232,0.768,77.0,87.0,92.0,91.0,70.0,87,94.0,192.0,-5.5,-8.9,
24.0,Thaddeus Young,33.0,PF,26,1,370,0.578,0.602,0.0,0.578,0.455,0.574,0.172,0.039,125.0,113.0,0.0,109.0,59.0,101,69.0,10.0,11.9,2.1,
,Team Totals,,,82,82,19806,0.467,0.527,0.352,0.527,0.754,0.556,0.22,0.345,101.0,99.0,100.0,99.0,97.0,98,88.0,87.0,-65.7,-158.6,
