unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Anthony Edwards,30:10,14,21,.667,6,10,.600,1,4,.250,0,6,6,3,4,0,4,2,35,27.8,+29,True,,MIN,WAS,WAS,MIN,False,True,6d1d3ee8c4bbe835fbd37544a572e5c98546ebc4,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Rudy Gobert,29:19,8,10,.800,0,0,,2,2,1.000,6,8,14,0,0,4,1,0,18,22.6,+32,True,,MIN,WAS,WAS,MIN,False,True,0c709134bf73d0eafb83bf03ced7c3852028b01e,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Julius Randle,25:18,9,15,.600,1,3,.333,3,5,.600,2,1,3,4,0,0,0,3,22,17.6,+16,True,,MIN,WAS,WAS,MIN,False,True,4f322056667b1be70af2015e6ea36b9d28fdda99,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Donte DiVincenzo,22:35,2,10,.200,1,9,.111,0,0,,1,3,4,3,3,0,1,0,5,4.5,+28,True,,MIN,WAS,WAS,MIN,False,True,367d75318177773a566b447fa03a4f1efdcb203d,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Jaden McDaniels,21:53,3,4,.750,0,0,,6,6,1.000,1,4,5,5,3,0,1,4,12,16.2,+14,True,,MIN,WAS,WAS,MIN,False,True,9418ea9aeb0b681fbe49f6d354a23239b523ae71,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIN,WAS,WAS,MIN,False,True,353018198d696455df9682f199628d4899ee66f6,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Jaylen Clark,27:39,4,6,.667,0,1,.000,4,5,.800,2,0,2,3,3,1,0,0,12,16.2,+19,True,,MIN,WAS,WAS,MIN,False,True,6b793b672d875aa14aeb0378818b8af0519ee2a3,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Naz Reid,20:07,4,8,.500,0,2,.000,1,2,.500,2,5,7,3,0,1,1,0,9,9.3,+19,True,,MIN,WAS,WAS,MIN,False,True,0bf6874eef042c3ea08078f3f404156cbf131343,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Bones Hyland,15:27,2,5,.400,1,3,.333,2,2,1.000,0,2,2,5,0,0,1,3,7,6.2,+1,True,,MIN,WAS,WAS,MIN,False,True,0925f854516b74ed03c562eb54b23002b6ec5541,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Mike Conley,12:56,2,4,.500,2,4,.500,1,1,1.000,2,0,2,3,0,0,1,0,7,7.5,+10,True,,MIN,WAS,WAS,MIN,False,True,a94c83d84da36a5b78d7d366f709eb355396a79d,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Leonard Miller,10:32,3,7,.429,0,3,.000,0,0,,1,2,3,0,1,0,1,2,6,2.8,-11,True,,MIN,WAS,WAS,MIN,False,True,1f1aa4ef03fe53124098abc701e303c50757fc7d,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Johnny Juzang,8:35,3,5,.600,0,2,.000,0,0,,0,1,1,0,0,0,1,0,6,3.0,-9,True,,MIN,WAS,WAS,MIN,False,True,4ef080ea8a37e5e4da405ab998c268cbfd4ed43a,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Joe Ingles,8:27,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,-7,True,,MIN,WAS,WAS,MIN,False,True,3b605ac20e190d28fd1cf30ca0fc66881fd492fc,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Rob Dillingham,7:02,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,2,2,0,-4.2,-11,True,,MIN,WAS,WAS,MIN,False,True,593fe0fb13aae96103be49e21de8c657555058a7,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
Team Totals,240,55,98,.561,11,37,.297,20,27,.741,17,34,51,29,14,6,14,17,141,,,True,,MIN,WAS,WAS,MIN,False,True,e58808d756b796da07f5bb12bef73415901f716b,202601040WAS,"Minnesota Timberwolves at Washington Wizards Box Score, January 4, 2026",2026-01-20T14:44:13.102099,box-MIN-game-basic
