unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Anthony Edwards,38:00,13,25,.520,5,9,.556,4,4,1.000,0,6,6,6,0,1,1,3,35,27.2,+13,True,,MIN,UTA,UTA,MIN,False,True,6d1d3ee8c4bbe835fbd37544a572e5c98546ebc4,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Donte DiVincenzo,37:28,4,11,.364,1,8,.125,5,5,1.000,0,1,1,2,1,1,1,2,14,9.5,+18,True,,MIN,UTA,UTA,MIN,False,True,367d75318177773a566b447fa03a4f1efdcb203d,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Jaden McDaniels,34:49,6,13,.462,1,2,.500,3,3,1.000,0,6,6,3,2,0,1,4,16,12.6,+8,True,,MIN,UTA,UTA,MIN,False,True,9418ea9aeb0b681fbe49f6d354a23239b523ae71,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Julius Randle,34:08,7,16,.438,1,4,.250,12,13,.923,1,7,8,7,3,0,2,2,27,26.1,+22,True,,MIN,UTA,UTA,MIN,False,True,4f322056667b1be70af2015e6ea36b9d28fdda99,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Rudy Gobert,33:35,7,8,.875,0,0,,0,1,.000,3,9,12,1,0,2,2,5,14,13.7,+8,True,,MIN,UTA,UTA,MIN,False,True,0c709134bf73d0eafb83bf03ced7c3852028b01e,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIN,UTA,UTA,MIN,False,True,353018198d696455df9682f199628d4899ee66f6,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Naz Reid,28:02,3,10,.300,1,7,.143,0,0,,1,4,5,3,1,1,0,1,7,6.5,-14,True,,MIN,UTA,UTA,MIN,False,True,0bf6874eef042c3ea08078f3f404156cbf131343,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Mike Conley,17:33,1,3,.333,1,2,.500,2,2,1.000,1,1,2,2,0,0,2,0,5,3.7,-13,True,,MIN,UTA,UTA,MIN,False,True,a94c83d84da36a5b78d7d366f709eb355396a79d,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Jaylen Clark,12:35,1,2,.500,0,1,.000,0,0,,1,0,1,0,1,0,1,4,2,0.1,-5,True,,MIN,UTA,UTA,MIN,False,True,6b793b672d875aa14aeb0378818b8af0519ee2a3,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
Rob Dillingham,3:50,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0.3,-2,True,,MIN,UTA,UTA,MIN,False,True,593fe0fb13aae96103be49e21de8c657555058a7,202511100UTA,"Minnesota Timberwolves at Utah Jazz Box Score, November 10, 2025",2026-01-20T13:58:00.776833,box-MIN-game-basic
