unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Anthony Edwards,35:08,10,24,.417,4,9,.444,1,2,.500,1,4,5,3,0,2,1,1,25,15.8,-16,True,,MIN,CLE,CLE,MIN,False,True,6d1d3ee8c4bbe835fbd37544a572e5c98546ebc4,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Donte DiVincenzo,34:30,6,9,.667,3,6,.500,0,0,,2,1,3,6,2,0,4,0,15,15.0,-11,True,,MIN,CLE,CLE,MIN,False,True,367d75318177773a566b447fa03a4f1efdcb203d,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Rudy Gobert,31:24,4,6,.667,0,0,,0,0,,3,9,12,2,1,3,2,4,8,11.1,-8,True,,MIN,CLE,CLE,MIN,False,True,0c709134bf73d0eafb83bf03ced7c3852028b01e,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Julius Randle,30:48,8,15,.533,1,5,.200,3,3,1.000,0,4,4,4,1,0,2,2,20,14.9,-20,True,,MIN,CLE,CLE,MIN,False,True,4f322056667b1be70af2015e6ea36b9d28fdda99,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Jaden McDaniels,26:40,4,7,.571,0,2,.000,4,5,.800,0,1,1,1,0,0,1,4,12,6.7,-17,True,,MIN,CLE,CLE,MIN,False,True,9418ea9aeb0b681fbe49f6d354a23239b523ae71,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MIN,CLE,CLE,MIN,False,True,353018198d696455df9682f199628d4899ee66f6,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Naz Reid,28:08,9,12,.750,5,6,.833,2,2,1.000,2,3,5,3,0,2,3,3,25,21.8,-4,True,,MIN,CLE,CLE,MIN,False,True,0bf6874eef042c3ea08078f3f404156cbf131343,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Bones Hyland,20:28,5,8,.625,2,2,1.000,0,0,,0,2,2,7,1,0,1,0,12,13.9,-5,True,,MIN,CLE,CLE,MIN,False,True,0925f854516b74ed03c562eb54b23002b6ec5541,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Jaylen Clark,15:15,0,1,.000,0,1,.000,1,2,.500,0,3,3,1,0,0,0,3,1,0.3,+5,True,,MIN,CLE,CLE,MIN,False,True,6b793b672d875aa14aeb0378818b8af0519ee2a3,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Joe Ingles,6:19,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,3,1,0,0,2,5,7.0,0,True,,MIN,CLE,CLE,MIN,False,True,3b605ac20e190d28fd1cf30ca0fc66881fd492fc,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Joan Beringer,2:50,3,3,1.000,0,0,,0,0,,1,1,2,0,1,0,0,0,6,7.1,+4,True,,MIN,CLE,CLE,MIN,False,True,cbaa5b3f09d182cf85fc26dcde69525297967f2b,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Johnny Juzang,2:50,1,1,1.000,0,0,,2,2,1.000,1,0,1,0,1,0,0,0,4,5.4,+4,True,,MIN,CLE,CLE,MIN,False,True,4ef080ea8a37e5e4da405ab998c268cbfd4ed43a,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Rob Dillingham,2:50,0,1,.000,0,0,,1,2,.500,0,1,1,1,0,0,1,0,1,-0.1,+4,True,,MIN,CLE,CLE,MIN,False,True,593fe0fb13aae96103be49e21de8c657555058a7,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Leonard Miller,2:50,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,+4,True,,MIN,CLE,CLE,MIN,False,True,1f1aa4ef03fe53124098abc701e303c50757fc7d,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
Team Totals,240,51,89,.573,16,32,.500,16,20,.800,11,29,40,31,8,7,16,19,134,,,True,,MIN,CLE,CLE,MIN,False,True,e58808d756b796da07f5bb12bef73415901f716b,202601100CLE,"Minnesota Timberwolves at Cleveland Cavaliers Box Score, January 10, 2026",2026-01-20T14:48:53.324165,box-MIN-game-basic
