unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Tobias Harris,33:01,5,14,.357,0,3,.000,2,2,1.000,4,0,4,4,0,1,1,1,12,9.1,+17,True,,DET,POR,POR,DET,False,True,db4db7ee485b218cb321ea42d33ea5e9eadbbebc,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Duncan Robinson,31:37,4,14,.286,3,11,.273,4,6,.667,0,2,2,4,0,0,0,3,15,8.2,+2,True,,DET,POR,POR,DET,False,True,ec894cd0254b654b3cd7046edd2e369fa09d41ea,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Ausar Thompson,27:50,8,16,.500,0,0,,2,4,.500,5,7,12,3,4,0,2,5,18,16.9,+11,True,,DET,POR,POR,DET,False,True,f6bc898e1981d4745fb4090bfaad252a027b9aaa,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Cade Cunningham,25:53,6,9,.667,1,2,.500,1,2,.500,1,5,6,9,1,0,5,6,14,11.8,+11,True,,DET,POR,POR,DET,False,True,34ee7c8b84ff9d2ab930c645c6336b9a80f346c6,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Jalen Duren,23:37,11,15,.733,0,0,,4,6,.667,6,4,10,2,1,2,0,4,26,26.7,+16,True,,DET,POR,POR,DET,False,True,363c6dad530f250b2dd36547d8bd185849338dce,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DET,POR,POR,DET,False,True,7927109d2102c67ecf46f5d399d6716990184676,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Javonte Green,23:34,2,7,.286,1,5,.200,1,2,.500,2,3,5,1,2,0,0,3,6,5.3,-8,True,,DET,POR,POR,DET,False,True,20eef06535e3c18aad676a97573d4a498f20ba15,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Isaiah Stewart,20:34,1,3,.333,0,1,.000,1,2,.500,2,2,4,0,0,3,0,1,3,4.6,-14,True,,DET,POR,POR,DET,False,True,ae585c05a530ee2d15308c29359d4166fa1644a8,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Caris LeVert,18:00,0,8,.000,0,3,.000,0,0,,1,3,4,1,1,1,0,2,0,-2.4,+10,True,,DET,POR,POR,DET,False,True,94834e478cff575882c52faed6e58fc2e4dfc4cc,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Jaden Ivey,17:58,5,8,.625,1,2,.500,0,0,,0,0,0,1,2,0,0,1,11,9.7,-1,True,,DET,POR,POR,DET,False,True,38e026b9ccfbd31b3037c67e151e5d80fdac700d,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Daniss Jenkins,13:49,2,7,.286,1,3,.333,0,0,,1,0,1,3,0,0,0,2,5,2.9,-8,True,,DET,POR,POR,DET,False,True,79746e558990339b918608dc8c99b3cb63b83c01,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Paul Reed,4:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4,True,,DET,POR,POR,DET,False,True,62561038cf41c8952fb482fac994a6d24ff3f72e,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Marcus Sasser,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DET,POR,POR,DET,False,True,55782e49da744c03e660da5cc2778e1ea2f5ef87,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
Team Totals,240,44,101,.436,7,30,.233,15,24,.625,22,26,48,28,11,7,10,28,110,,,True,,DET,POR,POR,DET,False,True,6130346d9c96601e28345a0bd04dbdd28e7789b3,202512220POR,"Detroit Pistons at Portland Trail Blazers Box Score, December 22, 2025",2026-01-20T14:31:10.359596,box-DET-game-basic
