unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Cade Cunningham,32:06,9,18,.500,3,7,.429,6,7,.857,0,5,5,9,0,0,3,4,27,20.8,-6,True,,DET,LAC,LAC,DET,False,True,34ee7c8b84ff9d2ab930c645c6336b9a80f346c6,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Jalen Duren,31:26,8,12,.667,0,0,,2,2,1.000,5,9,14,2,0,1,1,0,18,20.1,-17,True,,DET,LAC,LAC,DET,False,True,363c6dad530f250b2dd36547d8bd185849338dce,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Duncan Robinson,26:43,1,6,.167,1,6,.167,2,2,1.000,1,3,4,0,0,1,0,1,5,3.1,-15,True,,DET,LAC,LAC,DET,False,True,ec894cd0254b654b3cd7046edd2e369fa09d41ea,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Ausar Thompson,23:41,1,6,.167,0,1,.000,4,6,.667,4,2,6,1,2,1,2,3,6,5.0,-4,True,,DET,LAC,LAC,DET,False,True,f6bc898e1981d4745fb4090bfaad252a027b9aaa,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Tobias Harris,21:37,2,5,.400,0,2,.000,2,2,1.000,0,0,0,1,3,0,2,2,6,4.2,-15,True,,DET,LAC,LAC,DET,False,True,db4db7ee485b218cb321ea42d33ea5e9eadbbebc,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DET,LAC,LAC,DET,False,True,7927109d2102c67ecf46f5d399d6716990184676,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Jaden Ivey,28:44,2,10,.200,2,5,.400,5,6,.833,1,2,3,3,1,0,0,0,11,8.8,+4,True,,DET,LAC,LAC,DET,False,True,38e026b9ccfbd31b3037c67e151e5d80fdac700d,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Isaiah Stewart,23:41,4,11,.364,0,1,.000,0,0,,2,2,4,0,0,2,1,4,8,2.7,-5,True,,DET,LAC,LAC,DET,False,True,ae585c05a530ee2d15308c29359d4166fa1644a8,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Ron Holland,18:10,2,3,.667,0,1,.000,0,0,,1,2,3,2,1,1,2,2,4,4.3,+1,True,,DET,LAC,LAC,DET,False,True,1889f6a8db2113866614f2a45c32afdccd816afe,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
Javonte Green,13:01,3,4,.750,1,2,.500,0,0,,0,3,3,0,0,0,0,0,7,6.3,-2,True,,DET,LAC,LAC,DET,False,True,20eef06535e3c18aad676a97573d4a498f20ba15,202512280LAC,"Detroit Pistons at Los Angeles Clippers Box Score, December 28, 2025",2026-01-20T14:36:50.035970,box-DET-game-basic
