unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Cade Cunningham,39:59,13,26,.500,4,7,.571,9,12,.750,4,9,13,11,0,0,8,2,39,29.2,+16,True,,DET,ORL,DET,ORL,True,False,34ee7c8b84ff9d2ab930c645c6336b9a80f346c6,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Duncan Robinson,35:14,3,12,.250,3,11,.273,0,1,.000,0,1,1,3,3,0,0,2,9,6.0,+9,True,,DET,ORL,DET,ORL,True,False,ec894cd0254b654b3cd7046edd2e369fa09d41ea,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Jalen Duren,31:11,5,8,.625,0,0,,6,6,1.000,2,10,12,2,1,4,5,3,16,15.8,+22,True,,DET,ORL,DET,ORL,True,False,363c6dad530f250b2dd36547d8bd185849338dce,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Tobias Harris,29:55,8,15,.533,1,4,.250,1,1,1.000,2,3,5,1,0,0,0,4,18,12.1,+15,True,,DET,ORL,DET,ORL,True,False,db4db7ee485b218cb321ea42d33ea5e9eadbbebc,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Ausar Thompson,22:38,3,7,.429,0,0,,2,4,.500,4,3,7,2,1,0,3,5,8,4.6,+15,True,,DET,ORL,DET,ORL,True,False,f6bc898e1981d4745fb4090bfaad252a027b9aaa,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DET,ORL,DET,ORL,True,False,7927109d2102c67ecf46f5d399d6716990184676,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Caris LeVert,23:31,2,7,.286,1,2,.500,2,2,1.000,0,1,1,0,1,1,0,1,7,4.5,-17,True,,DET,ORL,DET,ORL,True,False,94834e478cff575882c52faed6e58fc2e4dfc4cc,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Isaiah Stewart,14:16,2,3,.667,1,1,1.000,3,3,1.000,1,5,6,1,0,0,3,5,8,4.6,-18,True,,DET,ORL,DET,ORL,True,False,ae585c05a530ee2d15308c29359d4166fa1644a8,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Javonte Green,10:23,0,2,.000,0,1,.000,0,0,,1,1,2,0,1,2,1,2,0,0.2,-10,True,,DET,ORL,DET,ORL,True,False,20eef06535e3c18aad676a97573d4a498f20ba15,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Jaden Ivey,10:11,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,3,2,3,-1.8,-19,True,,DET,ORL,DET,ORL,True,False,38e026b9ccfbd31b3037c67e151e5d80fdac700d,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Ron Holland,8:46,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,-16,True,,DET,ORL,DET,ORL,True,False,1889f6a8db2113866614f2a45c32afdccd816afe,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Daniss Jenkins,8:20,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4,-7,True,,DET,ORL,DET,ORL,True,False,79746e558990339b918608dc8c99b3cb63b83c01,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Paul Reed,5:36,0,0,,0,0,,1,2,.500,0,1,1,0,0,1,0,0,1,1.6,-5,True,,DET,ORL,DET,ORL,True,False,62561038cf41c8952fb482fac994a6d24ff3f72e,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Chaz Lanier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DET,ORL,DET,ORL,True,False,75bc82d534a6a50efbdfe74d461b5bc89438a374,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
Team Totals,240,37,84,.440,11,28,.393,24,31,.774,14,35,49,22,7,8,24,27,109,,,True,,DET,ORL,DET,ORL,True,False,6130346d9c96601e28345a0bd04dbdd28e7789b3,202511280DET,"Orlando Magic at Detroit Pistons Box Score, November 28, 2025",2026-01-20T14:11:46.312998,box-DET-game-basic
