unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Cade Cunningham,33:49,10,23,.435,1,7,.143,4,4,1.000,0,6,6,10,2,0,3,4,25,19.1,+3,True,,DET,ATL,ATL,DET,False,True,34ee7c8b84ff9d2ab930c645c6336b9a80f346c6,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Duncan Robinson,30:41,5,10,.500,4,9,.444,0,0,,1,2,3,3,1,0,2,1,14,11.0,+4,True,,DET,ATL,ATL,DET,False,True,ec894cd0254b654b3cd7046edd2e369fa09d41ea,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Daniss Jenkins,29:40,6,10,.600,1,4,.250,1,2,.500,0,3,3,7,2,0,1,1,14,15.4,+8,True,,DET,ATL,ATL,DET,False,True,79746e558990339b918608dc8c99b3cb63b83c01,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Jalen Duren,28:54,8,12,.667,0,0,,8,11,.727,4,4,8,3,2,1,2,4,24,22.8,+4,True,,DET,ATL,ATL,DET,False,True,363c6dad530f250b2dd36547d8bd185849338dce,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Isaiah Stewart,26:10,4,7,.571,0,0,,5,5,1.000,2,7,9,3,0,0,2,2,13,12.5,+6,True,,DET,ATL,ATL,DET,False,True,ae585c05a530ee2d15308c29359d4166fa1644a8,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,DET,ATL,ATL,DET,False,True,7927109d2102c67ecf46f5d399d6716990184676,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Javonte Green,28:37,3,5,.600,1,3,.333,2,2,1.000,0,3,3,1,2,0,2,0,9,8.3,+14,True,,DET,ATL,ATL,DET,False,True,20eef06535e3c18aad676a97573d4a498f20ba15,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Ausar Thompson,23:45,3,5,.600,0,0,,0,0,,0,2,2,0,1,3,0,3,6,6.2,-10,True,,DET,ATL,ATL,DET,False,True,f6bc898e1981d4745fb4090bfaad252a027b9aaa,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Ron Holland,18:35,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,1,2,2.6,+13,True,,DET,ATL,ATL,DET,False,True,1889f6a8db2113866614f2a45c32afdccd816afe,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Chaz Lanier,10:59,3,7,.429,3,7,.429,0,0,,0,2,2,0,0,0,0,0,9,5.9,-2,True,,DET,ATL,ATL,DET,False,True,75bc82d534a6a50efbdfe74d461b5bc89438a374,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Paul Reed,8:50,2,2,1.000,0,0,,0,0,,0,2,2,0,1,0,0,0,4,5.0,0,True,,DET,ATL,ATL,DET,False,True,62561038cf41c8952fb482fac994a6d24ff3f72e,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Isaac Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DET,ATL,ATL,DET,False,True,f7b29635209a23e12bb9a66ac44ebdb31d462a02,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DET,ATL,ATL,DET,False,True,418d0dd201457900e75ead2adb3b2c7c90759023,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Tolu Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,DET,ATL,ATL,DET,False,True,945852a26981b5952927554825970b8e05d35f65,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
Team Totals,240,45,83,.542,10,31,.323,20,24,.833,7,32,39,28,12,4,15,16,120,,,True,,DET,ATL,ATL,DET,False,True,6130346d9c96601e28345a0bd04dbdd28e7789b3,202511180ATL,"Detroit Pistons at Atlanta Hawks Box Score, November 18, 2025",2026-01-20T14:03:40.173760,box-DET-game-basic
