Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Bam Adebayo,27,C,4,4,153,6.6,15.1,0.438,1.6,4.9,0.333,4.9,10.1,0.488,0.492,1.6,2.6,0.636,3.8,6.6,10.4,4.0,0.9,0.2,2.8,2.1,16.5,
2,Tyler Herro,25,SG,4,4,144,6.8,16.2,0.415,2.3,7.2,0.31,4.5,9.0,0.5,0.485,2.0,2.5,0.8,0.0,3.5,3.5,2.7,0.5,0.0,2.3,3.0,17.7,
3,Davion Mitchell,26,PG,4,3,142,6.3,10.4,0.61,1.8,3.5,0.5,4.6,6.8,0.667,0.695,0.8,1.8,0.429,0.5,1.8,2.3,6.3,0.8,0.3,2.0,2.8,15.2,
4,Andrew Wiggins,29,SF,4,4,122,4.7,12.7,0.372,2.1,5.9,0.35,2.7,6.8,0.391,0.453,2.1,3.0,0.7,1.2,2.7,3.8,2.7,0.3,1.5,3.2,1.8,13.6,
5,Haywood Highsmith,28,SF,4,0,84,4.7,8.1,0.579,3.0,6.4,0.467,1.7,1.7,1.0,0.763,0.0,0.0,,1.7,3.9,5.6,1.7,1.3,0.9,1.7,4.7,12.4,
6,Nikola Jović,21,PF,4,0,75,6.2,16.8,0.371,2.9,11.5,0.25,3.4,5.3,0.636,0.457,2.9,2.9,1.0,1.9,5.8,7.7,2.9,1.4,0.5,2.4,1.0,18.2,
7,Kel'el Ware,20,C,4,4,73,3.9,8.9,0.444,1.5,5.4,0.273,2.5,3.5,0.714,0.528,0.0,0.0,,2.0,7.4,9.4,2.0,0.5,1.0,1.0,1.5,9.4,
8,Duncan Robinson,30,SF,4,0,59,3.1,8.5,0.357,2.4,7.3,0.333,0.6,1.2,0.5,0.5,1.8,2.4,0.75,0.0,2.4,2.4,0.6,0.0,0.0,3.7,3.7,10.4,
9,Pelle Larsson,23,SG,4,0,52,5.5,10.4,0.533,2.1,5.5,0.375,3.5,4.8,0.714,0.633,0.7,2.1,0.333,1.4,4.8,6.2,2.8,0.7,0.0,1.4,4.2,13.8,
10,Jaime Jaquez Jr.,23,SF,3,0,19,1.9,11.4,0.167,0.0,3.8,0.0,1.9,7.6,0.25,0.167,3.8,3.8,1.0,5.7,1.9,7.6,1.9,0.0,0.0,1.9,1.9,7.6,
11,Alec Burks,33,SG,1,1,15,4.8,7.2,0.667,4.8,7.2,0.667,0.0,0.0,,1.0,0.0,0.0,,0.0,4.8,4.8,4.8,0.0,0.0,0.0,0.0,14.4,
12,Kyle Anderson,31,SF,2,0,14,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,0.0,0.0,0.0,0.0,,0.0,2.6,2.6,2.6,0.0,0.0,2.6,2.6,0.0,
13,Keshad Johnson,23,SF,2,0,8,4.5,4.5,1.0,0.0,0.0,,4.5,4.5,1.0,1.0,0.0,0.0,,4.5,0.0,4.5,0.0,0.0,0.0,4.5,4.5,9.0,
